Any,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Seccio_censal,Any_construccio,Nombre
2021,1,Ciutat Vella,1,el Raval,1,Abans del 1901,184
2021,1,Ciutat Vella,1,el Raval,1,1901 - 1940,90
2021,1,Ciutat Vella,1,el Raval,1,1941 - 1950,103
2021,1,Ciutat Vella,1,el Raval,1,1951 - 1960,59
2021,1,Ciutat Vella,1,el Raval,1,1961 - 1970,31
2021,1,Ciutat Vella,1,el Raval,1,1971 - 1980,151
2021,1,Ciutat Vella,1,el Raval,1,1981 - 1990,54
2021,1,Ciutat Vella,1,el Raval,1,1991 - 2000,132
2021,1,Ciutat Vella,1,el Raval,1,A partir del 2016,4
2021,1,Ciutat Vella,1,el Raval,2,Abans del 1901,458
2021,1,Ciutat Vella,1,el Raval,2,1901 - 1940,120
2021,1,Ciutat Vella,1,el Raval,2,1951 - 1960,2
2021,1,Ciutat Vella,1,el Raval,2,1981 - 1990,48
2021,1,Ciutat Vella,1,el Raval,2,1991 - 2000,36
2021,1,Ciutat Vella,1,el Raval,2,2001 - 2005,64
2021,1,Ciutat Vella,1,el Raval,3,Abans del 1901,521
2021,1,Ciutat Vella,1,el Raval,3,1941 - 1950,23
2021,1,Ciutat Vella,1,el Raval,3,1961 - 1970,321
2021,1,Ciutat Vella,1,el Raval,3,1971 - 1980,200
2021,1,Ciutat Vella,1,el Raval,3,1981 - 1990,246
2021,1,Ciutat Vella,1,el Raval,3,1991 - 2000,19
2021,1,Ciutat Vella,1,el Raval,3,2001 - 2005,8
2021,1,Ciutat Vella,1,el Raval,4,Abans del 1901,647
2021,1,Ciutat Vella,1,el Raval,4,1901 - 1940,270
2021,1,Ciutat Vella,1,el Raval,4,1941 - 1950,32
2021,1,Ciutat Vella,1,el Raval,4,1951 - 1960,117
2021,1,Ciutat Vella,1,el Raval,4,1971 - 1980,9
2021,1,Ciutat Vella,1,el Raval,4,1991 - 2000,138
2021,1,Ciutat Vella,1,el Raval,4,2001 - 2005,122
2021,1,Ciutat Vella,1,el Raval,4,2006 - 2010,71
2021,1,Ciutat Vella,1,el Raval,4,2011 - 2015,56
2021,1,Ciutat Vella,1,el Raval,5,Abans del 1901,499
2021,1,Ciutat Vella,1,el Raval,5,1901 - 1940,466
2021,1,Ciutat Vella,1,el Raval,5,1941 - 1950,16
2021,1,Ciutat Vella,1,el Raval,5,1961 - 1970,20
2021,1,Ciutat Vella,1,el Raval,5,1991 - 2000,187
2021,1,Ciutat Vella,1,el Raval,5,2001 - 2005,31
2021,1,Ciutat Vella,1,el Raval,5,2006 - 2010,50
2021,1,Ciutat Vella,1,el Raval,5,A partir del 2016,22
2021,1,Ciutat Vella,1,el Raval,6,Abans del 1901,622
2021,1,Ciutat Vella,1,el Raval,6,1901 - 1940,213
2021,1,Ciutat Vella,1,el Raval,6,1951 - 1960,15
2021,1,Ciutat Vella,1,el Raval,6,1961 - 1970,5
2021,1,Ciutat Vella,1,el Raval,6,1991 - 2000,28
2021,1,Ciutat Vella,1,el Raval,6,2006 - 2010,28
2021,1,Ciutat Vella,1,el Raval,6,A partir del 2016,7
2021,1,Ciutat Vella,1,el Raval,7,Abans del 1901,702
2021,1,Ciutat Vella,1,el Raval,7,1901 - 1940,30
2021,1,Ciutat Vella,1,el Raval,7,1991 - 2000,31
2021,1,Ciutat Vella,1,el Raval,7,2001 - 2005,4
2021,1,Ciutat Vella,1,el Raval,7,2006 - 2010,121
2021,1,Ciutat Vella,1,el Raval,8,Abans del 1901,943
2021,1,Ciutat Vella,1,el Raval,8,1901 - 1940,100
2021,1,Ciutat Vella,1,el Raval,8,1941 - 1950,22
2021,1,Ciutat Vella,1,el Raval,8,1951 - 1960,2
2021,1,Ciutat Vella,1,el Raval,8,1961 - 1970,14
2021,1,Ciutat Vella,1,el Raval,8,1991 - 2000,40
2021,1,Ciutat Vella,1,el Raval,8,2001 - 2005,9
2021,1,Ciutat Vella,1,el Raval,8,2006 - 2010,32
2021,1,Ciutat Vella,1,el Raval,8,2011 - 2015,96
2021,1,Ciutat Vella,1,el Raval,9,Abans del 1901,653
2021,1,Ciutat Vella,1,el Raval,9,1901 - 1940,90
2021,1,Ciutat Vella,1,el Raval,9,1951 - 1960,13
2021,1,Ciutat Vella,1,el Raval,9,1961 - 1970,173
2021,1,Ciutat Vella,1,el Raval,9,1991 - 2000,28
2021,1,Ciutat Vella,1,el Raval,9,2001 - 2005,90
2021,1,Ciutat Vella,1,el Raval,9,A partir del 2016,2
2021,1,Ciutat Vella,1,el Raval,10,Abans del 1901,724
2021,1,Ciutat Vella,1,el Raval,10,1901 - 1940,100
2021,1,Ciutat Vella,1,el Raval,10,1941 - 1950,18
2021,1,Ciutat Vella,1,el Raval,10,1961 - 1970,13
2021,1,Ciutat Vella,1,el Raval,10,1991 - 2000,71
2021,1,Ciutat Vella,1,el Raval,10,2006 - 2010,36
2021,1,Ciutat Vella,1,el Raval,10,A partir del 2016,3
2021,1,Ciutat Vella,1,el Raval,11,Abans del 1901,1294
2021,1,Ciutat Vella,1,el Raval,11,1901 - 1940,39
2021,1,Ciutat Vella,1,el Raval,11,1941 - 1950,2
2021,1,Ciutat Vella,1,el Raval,11,1961 - 1970,18
2021,1,Ciutat Vella,1,el Raval,11,1971 - 1980,38
2021,1,Ciutat Vella,1,el Raval,11,1981 - 1990,21
2021,1,Ciutat Vella,1,el Raval,11,1991 - 2000,114
2021,1,Ciutat Vella,1,el Raval,11,2001 - 2005,14
2021,1,Ciutat Vella,1,el Raval,11,2006 - 2010,21
2021,1,Ciutat Vella,1,el Raval,12,Abans del 1901,738
2021,1,Ciutat Vella,1,el Raval,12,1901 - 1940,150
2021,1,Ciutat Vella,1,el Raval,12,1941 - 1950,24
2021,1,Ciutat Vella,1,el Raval,12,1971 - 1980,42
2021,1,Ciutat Vella,1,el Raval,12,1981 - 1990,8
2021,1,Ciutat Vella,1,el Raval,12,1991 - 2000,19
2021,1,Ciutat Vella,1,el Raval,12,2001 - 2005,45
2021,1,Ciutat Vella,1,el Raval,12,2006 - 2010,12
2021,1,Ciutat Vella,1,el Raval,12,A partir del 2016,19
2021,1,Ciutat Vella,1,el Raval,13,Abans del 1901,161
2021,1,Ciutat Vella,1,el Raval,13,1901 - 1940,151
2021,1,Ciutat Vella,1,el Raval,13,1941 - 1950,22
2021,1,Ciutat Vella,1,el Raval,13,1951 - 1960,30
2021,1,Ciutat Vella,1,el Raval,13,1961 - 1970,193
2021,1,Ciutat Vella,1,el Raval,13,1991 - 2000,54
2021,1,Ciutat Vella,1,el Raval,13,2001 - 2005,12
2021,1,Ciutat Vella,1,el Raval,14,Abans del 1901,712
2021,1,Ciutat Vella,1,el Raval,14,1901 - 1940,69
2021,1,Ciutat Vella,1,el Raval,14,1961 - 1970,2
2021,1,Ciutat Vella,1,el Raval,14,1991 - 2000,16
2021,1,Ciutat Vella,1,el Raval,14,2001 - 2005,12
2021,1,Ciutat Vella,1,el Raval,15,Abans del 1901,713
2021,1,Ciutat Vella,1,el Raval,15,1901 - 1940,144
2021,1,Ciutat Vella,1,el Raval,15,1941 - 1950,21
2021,1,Ciutat Vella,1,el Raval,15,1951 - 1960,3
2021,1,Ciutat Vella,1,el Raval,15,1961 - 1970,83
2021,1,Ciutat Vella,1,el Raval,15,1971 - 1980,85
2021,1,Ciutat Vella,1,el Raval,15,1991 - 2000,24
2021,1,Ciutat Vella,1,el Raval,15,2006 - 2010,12
2021,1,Ciutat Vella,1,el Raval,15,A partir del 2016,4
2021,1,Ciutat Vella,1,el Raval,16,Abans del 1901,722
2021,1,Ciutat Vella,1,el Raval,16,1901 - 1940,352
2021,1,Ciutat Vella,1,el Raval,16,1981 - 1990,3
2021,1,Ciutat Vella,1,el Raval,16,2001 - 2005,16
2021,1,Ciutat Vella,1,el Raval,17,Abans del 1901,932
2021,1,Ciutat Vella,1,el Raval,17,1901 - 1940,233
2021,1,Ciutat Vella,1,el Raval,17,1991 - 2000,11
2021,1,Ciutat Vella,1,el Raval,17,2006 - 2010,10
2021,1,Ciutat Vella,1,el Raval,18,Abans del 1901,508
2021,1,Ciutat Vella,1,el Raval,18,1901 - 1940,7
2021,1,Ciutat Vella,1,el Raval,18,1961 - 1970,13
2021,1,Ciutat Vella,1,el Raval,18,1981 - 1990,56
2021,1,Ciutat Vella,1,el Raval,18,1991 - 2000,115
2021,1,Ciutat Vella,1,el Raval,19,Abans del 1901,1342
2021,1,Ciutat Vella,1,el Raval,19,1901 - 1940,46
2021,1,Ciutat Vella,1,el Raval,19,1961 - 1970,12
2021,1,Ciutat Vella,1,el Raval,19,1971 - 1980,3
2021,1,Ciutat Vella,1,el Raval,19,1991 - 2000,122
2021,1,Ciutat Vella,1,el Raval,19,2011 - 2015,38
2021,1,Ciutat Vella,1,el Raval,19,A partir del 2016,40
2021,1,Ciutat Vella,1,el Raval,20,Abans del 1901,1025
2021,1,Ciutat Vella,1,el Raval,20,1901 - 1940,142
2021,1,Ciutat Vella,1,el Raval,20,1941 - 1950,42
2021,1,Ciutat Vella,1,el Raval,20,1951 - 1960,10
2021,1,Ciutat Vella,1,el Raval,20,1961 - 1970,14
2021,1,Ciutat Vella,1,el Raval,20,1971 - 1980,25
2021,1,Ciutat Vella,1,el Raval,20,1991 - 2000,63
2021,1,Ciutat Vella,1,el Raval,20,2001 - 2005,8
2021,1,Ciutat Vella,1,el Raval,20,2006 - 2010,12
2021,1,Ciutat Vella,1,el Raval,20,2011 - 2015,5
2021,1,Ciutat Vella,1,el Raval,20,A partir del 2016,4
2021,1,Ciutat Vella,1,el Raval,21,Abans del 1901,774
2021,1,Ciutat Vella,1,el Raval,21,1901 - 1940,492
2021,1,Ciutat Vella,1,el Raval,21,1951 - 1960,36
2021,1,Ciutat Vella,1,el Raval,21,1961 - 1970,28
2021,1,Ciutat Vella,1,el Raval,21,1981 - 1990,67
2021,1,Ciutat Vella,1,el Raval,21,1991 - 2000,103
2021,1,Ciutat Vella,1,el Raval,21,2001 - 2005,44
2021,1,Ciutat Vella,1,el Raval,21,2006 - 2010,14
2021,1,Ciutat Vella,1,el Raval,21,2011 - 2015,3
2021,1,Ciutat Vella,1,el Raval,21,A partir del 2016,11
2021,1,Ciutat Vella,2,el Gòtic,22,Abans del 1901,379
2021,1,Ciutat Vella,2,el Gòtic,22,1901 - 1940,118
2021,1,Ciutat Vella,2,el Gòtic,22,1941 - 1950,39
2021,1,Ciutat Vella,2,el Gòtic,22,1951 - 1960,72
2021,1,Ciutat Vella,2,el Gòtic,22,1961 - 1970,114
2021,1,Ciutat Vella,2,el Gòtic,22,1971 - 1980,62
2021,1,Ciutat Vella,2,el Gòtic,22,1981 - 1990,26
2021,1,Ciutat Vella,2,el Gòtic,22,1991 - 2000,31
2021,1,Ciutat Vella,2,el Gòtic,22,2001 - 2005,23
2021,1,Ciutat Vella,2,el Gòtic,22,2006 - 2010,36
2021,1,Ciutat Vella,2,el Gòtic,22,A partir del 2016,5
2021,1,Ciutat Vella,2,el Gòtic,23,Abans del 1901,1177
2021,1,Ciutat Vella,2,el Gòtic,23,1901 - 1940,195
2021,1,Ciutat Vella,2,el Gòtic,23,1941 - 1950,30
2021,1,Ciutat Vella,2,el Gòtic,23,1951 - 1960,46
2021,1,Ciutat Vella,2,el Gòtic,23,1961 - 1970,38
2021,1,Ciutat Vella,2,el Gòtic,23,1971 - 1980,5
2021,1,Ciutat Vella,2,el Gòtic,23,1991 - 2000,15
2021,1,Ciutat Vella,2,el Gòtic,23,2001 - 2005,5
2021,1,Ciutat Vella,2,el Gòtic,23,2006 - 2010,16
2021,1,Ciutat Vella,2,el Gòtic,23,2011 - 2015,29
2021,1,Ciutat Vella,2,el Gòtic,23,A partir del 2016,8
2021,1,Ciutat Vella,2,el Gòtic,25,Abans del 1901,810
2021,1,Ciutat Vella,2,el Gòtic,25,1901 - 1940,214
2021,1,Ciutat Vella,2,el Gòtic,25,1941 - 1950,21
2021,1,Ciutat Vella,2,el Gòtic,25,1951 - 1960,2
2021,1,Ciutat Vella,2,el Gòtic,25,1981 - 1990,5
2021,1,Ciutat Vella,2,el Gòtic,25,2011 - 2015,13
2021,1,Ciutat Vella,2,el Gòtic,25,A partir del 2016,33
2021,1,Ciutat Vella,2,el Gòtic,26,Abans del 1901,785
2021,1,Ciutat Vella,2,el Gòtic,26,1901 - 1940,144
2021,1,Ciutat Vella,2,el Gòtic,26,1941 - 1950,32
2021,1,Ciutat Vella,2,el Gòtic,26,1951 - 1960,15
2021,1,Ciutat Vella,2,el Gòtic,26,1961 - 1970,27
2021,1,Ciutat Vella,2,el Gòtic,26,1991 - 2000,23
2021,1,Ciutat Vella,2,el Gòtic,26,2001 - 2005,24
2021,1,Ciutat Vella,2,el Gòtic,26,2006 - 2010,11
2021,1,Ciutat Vella,2,el Gòtic,26,A partir del 2016,14
2021,1,Ciutat Vella,2,el Gòtic,27,Abans del 1901,783
2021,1,Ciutat Vella,2,el Gòtic,27,1901 - 1940,167
2021,1,Ciutat Vella,2,el Gòtic,27,1941 - 1950,12
2021,1,Ciutat Vella,2,el Gòtic,27,1981 - 1990,8
2021,1,Ciutat Vella,2,el Gòtic,27,1991 - 2000,19
2021,1,Ciutat Vella,2,el Gòtic,27,2001 - 2005,7
2021,1,Ciutat Vella,2,el Gòtic,27,2011 - 2015,32
2021,1,Ciutat Vella,2,el Gòtic,27,A partir del 2016,11
2021,1,Ciutat Vella,2,el Gòtic,28,Abans del 1901,720
2021,1,Ciutat Vella,2,el Gòtic,28,1901 - 1940,466
2021,1,Ciutat Vella,2,el Gòtic,28,1941 - 1950,16
2021,1,Ciutat Vella,2,el Gòtic,28,1961 - 1970,16
2021,1,Ciutat Vella,2,el Gòtic,28,1971 - 1980,21
2021,1,Ciutat Vella,2,el Gòtic,28,1991 - 2000,46
2021,1,Ciutat Vella,2,el Gòtic,28,2006 - 2010,10
2021,1,Ciutat Vella,2,el Gòtic,28,2011 - 2015,33
2021,1,Ciutat Vella,2,el Gòtic,28,A partir del 2016,6
2021,1,Ciutat Vella,2,el Gòtic,29,Abans del 1901,494
2021,1,Ciutat Vella,2,el Gòtic,29,1901 - 1940,285
2021,1,Ciutat Vella,2,el Gòtic,29,1941 - 1950,41
2021,1,Ciutat Vella,2,el Gòtic,29,1951 - 1960,8
2021,1,Ciutat Vella,2,el Gòtic,29,1961 - 1970,11
2021,1,Ciutat Vella,2,el Gòtic,29,1991 - 2000,24
2021,1,Ciutat Vella,2,el Gòtic,29,2001 - 2005,11
2021,1,Ciutat Vella,2,el Gòtic,29,2006 - 2010,22
2021,1,Ciutat Vella,2,el Gòtic,29,2011 - 2015,8
2021,1,Ciutat Vella,2,el Gòtic,30,Abans del 1901,688
2021,1,Ciutat Vella,2,el Gòtic,30,1901 - 1940,260
2021,1,Ciutat Vella,2,el Gòtic,30,1941 - 1950,69
2021,1,Ciutat Vella,2,el Gòtic,30,1951 - 1960,69
2021,1,Ciutat Vella,2,el Gòtic,30,1961 - 1970,27
2021,1,Ciutat Vella,2,el Gòtic,30,1971 - 1980,81
2021,1,Ciutat Vella,2,el Gòtic,30,1991 - 2000,74
2021,1,Ciutat Vella,2,el Gòtic,30,2001 - 2005,44
2021,1,Ciutat Vella,2,el Gòtic,30,2011 - 2015,50
2021,1,Ciutat Vella,2,el Gòtic,30,A partir del 2016,19
2021,1,Ciutat Vella,2,el Gòtic,31,Abans del 1901,906
2021,1,Ciutat Vella,2,el Gòtic,31,1901 - 1940,125
2021,1,Ciutat Vella,2,el Gòtic,31,1961 - 1970,9
2021,1,Ciutat Vella,2,el Gòtic,31,1981 - 1990,11
2021,1,Ciutat Vella,2,el Gòtic,31,1991 - 2000,42
2021,1,Ciutat Vella,2,el Gòtic,31,2001 - 2005,18
2021,1,Ciutat Vella,2,el Gòtic,31,2006 - 2010,29
2021,1,Ciutat Vella,2,el Gòtic,31,A partir del 2016,44
2021,1,Ciutat Vella,3,la Barceloneta,32,Abans del 1901,310
2021,1,Ciutat Vella,3,la Barceloneta,32,1901 - 1940,438
2021,1,Ciutat Vella,3,la Barceloneta,32,1941 - 1950,107
2021,1,Ciutat Vella,3,la Barceloneta,32,1951 - 1960,113
2021,1,Ciutat Vella,3,la Barceloneta,32,1961 - 1970,170
2021,1,Ciutat Vella,3,la Barceloneta,32,1971 - 1980,65
2021,1,Ciutat Vella,3,la Barceloneta,32,1991 - 2000,36
2021,1,Ciutat Vella,3,la Barceloneta,32,2006 - 2010,13
2021,1,Ciutat Vella,3,la Barceloneta,32,2011 - 2015,12
2021,1,Ciutat Vella,3,la Barceloneta,33,Abans del 1901,196
2021,1,Ciutat Vella,3,la Barceloneta,33,1901 - 1940,218
2021,1,Ciutat Vella,3,la Barceloneta,33,1941 - 1950,34
2021,1,Ciutat Vella,3,la Barceloneta,33,1951 - 1960,156
2021,1,Ciutat Vella,3,la Barceloneta,33,1961 - 1970,34
2021,1,Ciutat Vella,3,la Barceloneta,33,1971 - 1980,44
2021,1,Ciutat Vella,3,la Barceloneta,33,1981 - 1990,3
2021,1,Ciutat Vella,3,la Barceloneta,33,2001 - 2005,10
2021,1,Ciutat Vella,3,la Barceloneta,33,A partir del 2016,14
2021,1,Ciutat Vella,3,la Barceloneta,34,Abans del 1901,144
2021,1,Ciutat Vella,3,la Barceloneta,34,1901 - 1940,333
2021,1,Ciutat Vella,3,la Barceloneta,34,1941 - 1950,46
2021,1,Ciutat Vella,3,la Barceloneta,34,1951 - 1960,63
2021,1,Ciutat Vella,3,la Barceloneta,34,1961 - 1970,36
2021,1,Ciutat Vella,3,la Barceloneta,34,1971 - 1980,23
2021,1,Ciutat Vella,3,la Barceloneta,34,1981 - 1990,9
2021,1,Ciutat Vella,3,la Barceloneta,34,1991 - 2000,5
2021,1,Ciutat Vella,3,la Barceloneta,34,2001 - 2005,31
2021,1,Ciutat Vella,3,la Barceloneta,34,2006 - 2010,9
2021,1,Ciutat Vella,3,la Barceloneta,34,2011 - 2015,4
2021,1,Ciutat Vella,3,la Barceloneta,35,Abans del 1901,289
2021,1,Ciutat Vella,3,la Barceloneta,35,1901 - 1940,255
2021,1,Ciutat Vella,3,la Barceloneta,35,1941 - 1950,29
2021,1,Ciutat Vella,3,la Barceloneta,35,1951 - 1960,63
2021,1,Ciutat Vella,3,la Barceloneta,35,1961 - 1970,124
2021,1,Ciutat Vella,3,la Barceloneta,35,1991 - 2000,5
2021,1,Ciutat Vella,3,la Barceloneta,35,2001 - 2005,8
2021,1,Ciutat Vella,3,la Barceloneta,36,Abans del 1901,35
2021,1,Ciutat Vella,3,la Barceloneta,36,1901 - 1940,141
2021,1,Ciutat Vella,3,la Barceloneta,36,1941 - 1950,3
2021,1,Ciutat Vella,3,la Barceloneta,36,1951 - 1960,4
2021,1,Ciutat Vella,3,la Barceloneta,36,1961 - 1970,14
2021,1,Ciutat Vella,3,la Barceloneta,36,1971 - 1980,12
2021,1,Ciutat Vella,3,la Barceloneta,36,1981 - 1990,428
2021,1,Ciutat Vella,3,la Barceloneta,36,1991 - 2000,43
2021,1,Ciutat Vella,3,la Barceloneta,36,2001 - 2005,49
2021,1,Ciutat Vella,3,la Barceloneta,36,A partir del 2016,60
2021,1,Ciutat Vella,3,la Barceloneta,37,Abans del 1901,221
2021,1,Ciutat Vella,3,la Barceloneta,37,1901 - 1940,68
2021,1,Ciutat Vella,3,la Barceloneta,37,1941 - 1950,149
2021,1,Ciutat Vella,3,la Barceloneta,37,1951 - 1960,38
2021,1,Ciutat Vella,3,la Barceloneta,37,1961 - 1970,128
2021,1,Ciutat Vella,3,la Barceloneta,37,1971 - 1980,11
2021,1,Ciutat Vella,3,la Barceloneta,37,1981 - 1990,20
2021,1,Ciutat Vella,3,la Barceloneta,37,1991 - 2000,8
2021,1,Ciutat Vella,3,la Barceloneta,37,2011 - 2015,30
2021,1,Ciutat Vella,3,la Barceloneta,38,Abans del 1901,557
2021,1,Ciutat Vella,3,la Barceloneta,38,1901 - 1940,148
2021,1,Ciutat Vella,3,la Barceloneta,38,1941 - 1950,30
2021,1,Ciutat Vella,3,la Barceloneta,38,1951 - 1960,53
2021,1,Ciutat Vella,3,la Barceloneta,38,1961 - 1970,100
2021,1,Ciutat Vella,3,la Barceloneta,38,1971 - 1980,22
2021,1,Ciutat Vella,3,la Barceloneta,38,1981 - 1990,3
2021,1,Ciutat Vella,3,la Barceloneta,38,2001 - 2005,16
2021,1,Ciutat Vella,3,la Barceloneta,39,Abans del 1901,231
2021,1,Ciutat Vella,3,la Barceloneta,39,1901 - 1940,172
2021,1,Ciutat Vella,3,la Barceloneta,39,1941 - 1950,190
2021,1,Ciutat Vella,3,la Barceloneta,39,1951 - 1960,37
2021,1,Ciutat Vella,3,la Barceloneta,39,1961 - 1970,61
2021,1,Ciutat Vella,3,la Barceloneta,39,1971 - 1980,69
2021,1,Ciutat Vella,3,la Barceloneta,39,1991 - 2000,9
2021,1,Ciutat Vella,3,la Barceloneta,39,2006 - 2010,14
2021,1,Ciutat Vella,3,la Barceloneta,40,Abans del 1901,99
2021,1,Ciutat Vella,3,la Barceloneta,40,1901 - 1940,324
2021,1,Ciutat Vella,3,la Barceloneta,40,1941 - 1950,107
2021,1,Ciutat Vella,3,la Barceloneta,40,1951 - 1960,57
2021,1,Ciutat Vella,3,la Barceloneta,40,1961 - 1970,66
2021,1,Ciutat Vella,3,la Barceloneta,40,1971 - 1980,23
2021,1,Ciutat Vella,3,la Barceloneta,40,1991 - 2000,12
2021,1,Ciutat Vella,3,la Barceloneta,40,2001 - 2005,15
2021,1,Ciutat Vella,3,la Barceloneta,40,2006 - 2010,2
2021,1,Ciutat Vella,3,la Barceloneta,41,Abans del 1901,339
2021,1,Ciutat Vella,3,la Barceloneta,41,1901 - 1940,565
2021,1,Ciutat Vella,3,la Barceloneta,41,1941 - 1950,20
2021,1,Ciutat Vella,3,la Barceloneta,41,1951 - 1960,23
2021,1,Ciutat Vella,3,la Barceloneta,41,1961 - 1970,46
2021,1,Ciutat Vella,3,la Barceloneta,41,1971 - 1980,9
2021,1,Ciutat Vella,3,la Barceloneta,41,1991 - 2000,15
2021,1,Ciutat Vella,3,la Barceloneta,41,2001 - 2005,4
2021,1,Ciutat Vella,3,la Barceloneta,41,2006 - 2010,9
2021,1,Ciutat Vella,3,la Barceloneta,42,Abans del 1901,327
2021,1,Ciutat Vella,3,la Barceloneta,42,1901 - 1940,124
2021,1,Ciutat Vella,3,la Barceloneta,42,1951 - 1960,25
2021,1,Ciutat Vella,3,la Barceloneta,42,1961 - 1970,60
2021,1,Ciutat Vella,3,la Barceloneta,42,1981 - 1990,15
2021,1,Ciutat Vella,3,la Barceloneta,42,1991 - 2000,204
2021,1,Ciutat Vella,3,la Barceloneta,42,2001 - 2005,100
2021,1,Ciutat Vella,3,la Barceloneta,42,A partir del 2016,10
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,Abans del 1901,519
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,1901 - 1940,84
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,1941 - 1950,46
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,1991 - 2000,24
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,2001 - 2005,21
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,2006 - 2010,303
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,2011 - 2015,188
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",43,A partir del 2016,8
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,Abans del 1901,545
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,1901 - 1940,194
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,1951 - 1960,19
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,1971 - 1980,8
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,1981 - 1990,58
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,1991 - 2000,75
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,2001 - 2005,12
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",44,2006 - 2010,51
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",45,Abans del 1901,1043
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",45,1901 - 1940,347
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",45,1951 - 1960,10
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",45,1961 - 1970,38
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",45,1971 - 1980,14
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",45,1981 - 1990,12
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",45,1991 - 2000,15
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",45,2001 - 2005,6
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",45,2006 - 2010,4
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",46,Abans del 1901,811
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",46,1901 - 1940,268
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",46,1941 - 1950,13
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",46,1951 - 1960,6
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",46,1961 - 1970,13
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",46,1971 - 1980,7
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",46,1991 - 2000,67
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",46,2001 - 2005,43
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",46,2006 - 2010,3
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",46,2011 - 2015,10
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",46,A partir del 2016,20
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,Abans del 1901,809
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,1901 - 1940,269
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,1941 - 1950,6
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,1961 - 1970,5
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,1971 - 1980,14
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,1991 - 2000,44
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,2001 - 2005,68
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,2006 - 2010,4
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,2011 - 2015,40
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,A partir del 2016,14
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",48,Abans del 1901,938
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",48,1901 - 1940,194
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",48,1941 - 1950,15
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",48,1951 - 1960,11
