year,district_code,district_name,neighborhood_code,neighborhood_name,census_tract,avg_pax_age
2013,1,Ciutat Vella,1,el Raval,1001,39.9
2013,1,Ciutat Vella,1,el Raval,1002,38.4
2013,1,Ciutat Vella,1,el Raval,1003,37.2
2013,1,Ciutat Vella,1,el Raval,1004,37.6
2013,1,Ciutat Vella,1,el Raval,1005,39.6
2013,1,Ciutat Vella,1,el Raval,1006,39.4
2013,1,Ciutat Vella,1,el Raval,1007,35.9
2013,1,Ciutat Vella,1,el Raval,1008,36.7
2013,1,Ciutat Vella,1,el Raval,1009,37.8
2013,1,Ciutat Vella,1,el Raval,1010,35.9
2013,1,Ciutat Vella,1,el Raval,1011,35.8
2013,1,Ciutat Vella,1,el Raval,1012,38.3
2013,1,Ciutat Vella,1,el Raval,1013,40.8
2013,1,Ciutat Vella,1,el Raval,1014,37.7
2013,1,Ciutat Vella,1,el Raval,1015,38.7
2013,1,Ciutat Vella,1,el Raval,1016,38.3
2013,1,Ciutat Vella,1,el Raval,1017,37.2
2013,1,Ciutat Vella,1,el Raval,1018,39.7
2013,1,Ciutat Vella,1,el Raval,1019,38.8
2013,1,Ciutat Vella,1,el Raval,1020,43.4
2013,1,Ciutat Vella,1,el Raval,1021,41.2
2013,1,Ciutat Vella,2,el Barri Gòtic,1022,43.0
2013,1,Ciutat Vella,2,el Barri Gòtic,1023,42.4
2013,1,Ciutat Vella,2,el Barri Gòtic,1025,40.7
2013,1,Ciutat Vella,2,el Barri Gòtic,1026,40.0
2013,1,Ciutat Vella,2,el Barri Gòtic,1027,41.9
2013,1,Ciutat Vella,2,el Barri Gòtic,1028,40.7
2013,1,Ciutat Vella,2,el Barri Gòtic,1029,40.0
2013,1,Ciutat Vella,2,el Barri Gòtic,1030,41.0
2013,1,Ciutat Vella,2,el Barri Gòtic,1031,38.4
2013,1,Ciutat Vella,3,la Barceloneta,1032,44.1
2013,1,Ciutat Vella,3,la Barceloneta,1033,41.3
2013,1,Ciutat Vella,3,la Barceloneta,1034,42.2
2013,1,Ciutat Vella,3,la Barceloneta,1035,42.7
2013,1,Ciutat Vella,3,la Barceloneta,1036,44.2
2013,1,Ciutat Vella,3,la Barceloneta,1037,41.9
2013,1,Ciutat Vella,3,la Barceloneta,1038,40.5
2013,1,Ciutat Vella,3,la Barceloneta,1039,43.4
2013,1,Ciutat Vella,3,la Barceloneta,1040,43.2
2013,1,Ciutat Vella,3,la Barceloneta,1041,39.3
2013,1,Ciutat Vella,3,la Barceloneta,1042,47.6
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1043,41.1
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1044,40.3
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1045,41.0
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1046,40.9
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1047,41.5
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1048,39.2
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1049,40.8
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1050,40.2
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1051,37.8
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1052,39.4
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1053,41.6
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1054,39.9
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1055,45.7
2013,2,Eixample,5,el Fort Pienc,2001,40.9
2013,2,Eixample,5,el Fort Pienc,2002,42.8
2013,2,Eixample,5,el Fort Pienc,2003,45.9
2013,2,Eixample,5,el Fort Pienc,2004,43.5
2013,2,Eixample,5,el Fort Pienc,2005,43.8
2013,2,Eixample,5,el Fort Pienc,2006,44.5
2013,2,Eixample,5,el Fort Pienc,2007,46.1
2013,2,Eixample,5,el Fort Pienc,2008,43.4
2013,2,Eixample,5,el Fort Pienc,2009,42.0
2013,2,Eixample,5,el Fort Pienc,2010,44.1
2013,2,Eixample,5,el Fort Pienc,2011,44.8
2013,2,Eixample,5,el Fort Pienc,2012,42.1
2013,2,Eixample,5,el Fort Pienc,2013,41.2
2013,2,Eixample,5,el Fort Pienc,2014,40.7
2013,2,Eixample,5,el Fort Pienc,2015,45.4
2013,2,Eixample,5,el Fort Pienc,2016,44.7
2013,2,Eixample,5,el Fort Pienc,2017,42.3
2013,2,Eixample,5,el Fort Pienc,2018,45.6
2013,2,Eixample,5,el Fort Pienc,2019,44.1
2013,2,Eixample,5,el Fort Pienc,2020,42.3
2013,2,Eixample,6,la Sagrada Família,2021,46.1
2013,2,Eixample,6,la Sagrada Família,2022,43.5
2013,2,Eixample,6,la Sagrada Família,2023,46.8
2013,2,Eixample,6,la Sagrada Família,2024,43.3
2013,2,Eixample,6,la Sagrada Família,2025,44.5
2013,2,Eixample,6,la Sagrada Família,2026,44.2
2013,2,Eixample,6,la Sagrada Família,2027,46.3
2013,2,Eixample,6,la Sagrada Família,2028,42.8
2013,2,Eixample,6,la Sagrada Família,2029,43.1
2013,2,Eixample,6,la Sagrada Família,2030,44.3
2013,2,Eixample,6,la Sagrada Família,2031,43.8
2013,2,Eixample,6,la Sagrada Família,2032,50.0
2013,2,Eixample,6,la Sagrada Família,2033,44.8
2013,2,Eixample,6,la Sagrada Família,2034,47.1
2013,2,Eixample,6,la Sagrada Família,2035,48.6
2013,2,Eixample,6,la Sagrada Família,2036,43.1
2013,2,Eixample,6,la Sagrada Família,2037,43.8
2013,2,Eixample,6,la Sagrada Família,2038,41.2
2013,2,Eixample,6,la Sagrada Família,2039,44.1
2013,2,Eixample,6,la Sagrada Família,2040,43.3
2013,2,Eixample,6,la Sagrada Família,2041,46.1
2013,2,Eixample,6,la Sagrada Família,2042,46.7
2013,2,Eixample,6,la Sagrada Família,2043,43.4
2013,2,Eixample,6,la Sagrada Família,2044,46.0
2013,2,Eixample,6,la Sagrada Família,2045,45.4
2013,2,Eixample,6,la Sagrada Família,2046,46.8
2013,2,Eixample,6,la Sagrada Família,2047,44.8
2013,2,Eixample,6,la Sagrada Família,2048,42.2
2013,2,Eixample,6,la Sagrada Família,2049,45.3
2013,2,Eixample,6,la Sagrada Família,2050,43.9
2013,2,Eixample,6,la Sagrada Família,2051,43.6
2013,2,Eixample,6,la Sagrada Família,2052,43.1
2013,2,Eixample,6,la Sagrada Família,2053,43.1
2013,2,Eixample,6,la Sagrada Família,2054,43.6
2013,2,Eixample,7,la Dreta de l'Eixample,2055,43.8
2013,2,Eixample,7,la Dreta de l'Eixample,2056,44.9
2013,2,Eixample,7,la Dreta de l'Eixample,2057,44.4
2013,2,Eixample,7,la Dreta de l'Eixample,2058,45.5
2013,2,Eixample,7,la Dreta de l'Eixample,2059,44.7
2013,2,Eixample,7,la Dreta de l'Eixample,2060,44.8
2013,2,Eixample,7,la Dreta de l'Eixample,2061,41.7
2013,2,Eixample,7,la Dreta de l'Eixample,2062,42.1
2013,2,Eixample,7,la Dreta de l'Eixample,2063,49.8
2013,2,Eixample,7,la Dreta de l'Eixample,2064,43.2
2013,2,Eixample,7,la Dreta de l'Eixample,2065,41.4
2013,2,Eixample,7,la Dreta de l'Eixample,2066,44.2
2013,2,Eixample,7,la Dreta de l'Eixample,2067,41.8
2013,2,Eixample,7,la Dreta de l'Eixample,2068,42.9
2013,2,Eixample,7,la Dreta de l'Eixample,2069,43.7
2013,2,Eixample,7,la Dreta de l'Eixample,2070,43.5
2013,2,Eixample,7,la Dreta de l'Eixample,2071,41.1
2013,2,Eixample,7,la Dreta de l'Eixample,2072,43.4
2013,2,Eixample,7,la Dreta de l'Eixample,2073,42.7
2013,2,Eixample,7,la Dreta de l'Eixample,2074,43.2
2013,2,Eixample,7,la Dreta de l'Eixample,2075,41.8
2013,2,Eixample,7,la Dreta de l'Eixample,2076,41.4
2013,2,Eixample,7,la Dreta de l'Eixample,2077,44.1
2013,2,Eixample,7,la Dreta de l'Eixample,2078,44.0
2013,2,Eixample,7,la Dreta de l'Eixample,2079,46.9
2013,2,Eixample,7,la Dreta de l'Eixample,2080,46.5
2013,2,Eixample,7,la Dreta de l'Eixample,2081,45.7
2013,2,Eixample,7,la Dreta de l'Eixample,2082,45.5
2013,2,Eixample,7,la Dreta de l'Eixample,2083,44.6
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2084,43.8
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2085,43.0
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2086,41.6
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2087,42.8
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2088,43.2
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2089,43.3
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2090,44.2
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2091,42.1
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2092,43.8
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2093,44.0
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2094,44.7
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2095,44.1
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2096,44.9
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2097,42.7
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2098,44.6
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2099,45.7
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2100,44.8
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2101,45.1
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2102,45.7
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2103,42.9
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2104,44.1
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2105,43.9
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2106,43.7
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2107,46.3
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2108,46.2
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2109,46.3
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2110,42.0
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2111,45.3
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2112,46.5
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2113,45.3
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2114,46.9
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2115,45.2
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2116,42.7
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2117,46.0
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2118,42.6
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2119,44.2
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2120,44.8
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2121,44.7
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2122,43.5
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2123,44.8
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2124,44.9
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2125,45.3
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2126,44.9
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2127,43.0
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2128,43.7
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2129,45.0
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2130,44.2
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2131,44.4
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2132,44.6
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2133,52.8
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2134,45.3
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2135,42.9
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2136,44.9
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2137,43.1
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2138,44.8
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2139,42.9
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2140,45.3
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2141,43.3
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2142,42.6
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2143,44.1
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2144,43.8
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2145,42.8
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2146,45.9
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2147,42.7
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2148,43.3
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2149,42.7
2013,2,Eixample,10,Sant Antoni,2150,44.5
2013,2,Eixample,10,Sant Antoni,2151,42.5
2013,2,Eixample,10,Sant Antoni,2152,47.2
2013,2,Eixample,10,Sant Antoni,2153,47.1
2013,2,Eixample,10,Sant Antoni,2154,43.0
2013,2,Eixample,10,Sant Antoni,2155,45.8
2013,2,Eixample,10,Sant Antoni,2156,47.5
2013,2,Eixample,10,Sant Antoni,2157,46.2
2013,2,Eixample,10,Sant Antoni,2158,46.4
2013,2,Eixample,10,Sant Antoni,2159,43.8
2013,2,Eixample,10,Sant Antoni,2160,44.6
2013,2,Eixample,10,Sant Antoni,2161,44.0
2013,2,Eixample,10,Sant Antoni,2162,46.1
2013,2,Eixample,10,Sant Antoni,2163,45.3
2013,2,Eixample,10,Sant Antoni,2164,44.1
2013,2,Eixample,10,Sant Antoni,2165,45.1
2013,2,Eixample,10,Sant Antoni,2166,43.7
2013,2,Eixample,10,Sant Antoni,2167,45.0
2013,2,Eixample,10,Sant Antoni,2168,43.9
2013,2,Eixample,10,Sant Antoni,2169,43.9
2013,2,Eixample,10,Sant Antoni,2170,44.3
2013,2,Eixample,10,Sant Antoni,2171,45.4
2013,2,Eixample,10,Sant Antoni,2172,43.8
2013,2,Eixample,10,Sant Antoni,2173,43.5
2013,3,Sants-Montjuïc,11,el Poble-sec,3001,44.4
2013,3,Sants-Montjuïc,11,el Poble-sec,3002,41.6
2013,3,Sants-Montjuïc,11,el Poble-sec,3003,40.9
2013,3,Sants-Montjuïc,11,el Poble-sec,3004,42.3
2013,3,Sants-Montjuïc,11,el Poble-sec,3005,45.9
2013,3,Sants-Montjuïc,11,el Poble-sec,3006,41.3
2013,3,Sants-Montjuïc,11,el Poble-sec,3007,41.6
2013,3,Sants-Montjuïc,11,el Poble-sec,3008,42.3
2013,3,Sants-Montjuïc,11,el Poble-sec,3009,43.2
2013,3,Sants-Montjuïc,11,el Poble-sec,3010,41.6
2013,3,Sants-Montjuïc,11,el Poble-sec,3011,39.6
2013,3,Sants-Montjuïc,11,el Poble-sec,3012,41.2
2013,3,Sants-Montjuïc,11,el Poble-sec,3013,39.1
2013,3,Sants-Montjuïc,11,el Poble-sec,3014,39.3
2013,3,Sants-Montjuïc,11,el Poble-sec,3015,41.3
2013,3,Sants-Montjuïc,11,el Poble-sec,3016,39.7
2013,3,Sants-Montjuïc,11,el Poble-sec,3017,39.6
2013,3,Sants-Montjuïc,11,el Poble-sec,3018,41.7
2013,3,Sants-Montjuïc,11,el Poble-sec,3019,41.3
2013,3,Sants-Montjuïc,11,el Poble-sec,3020,46.5
2013,3,Sants-Montjuïc,11,el Poble-sec,3021,49.1
2013,3,Sants-Montjuïc,11,el Poble-sec,3022,41.5
2013,3,Sants-Montjuïc,11,el Poble-sec,3023,39.8
2013,3,Sants-Montjuïc,11,el Poble-sec,3024,39.2
2013,3,Sants-Montjuïc,12,la Marina del Prat Vermell,3025,42.5
2013,3,Sants-Montjuïc,13,la Marina de Port,3026,50.9
2013,3,Sants-Montjuïc,13,la Marina de Port,3027,42.4
2013,3,Sants-Montjuïc,13,la Marina de Port,3028,35.5
2013,3,Sants-Montjuïc,13,la Marina de Port,3029,46.3
2013,3,Sants-Montjuïc,13,la Marina de Port,3030,46.4
2013,3,Sants-Montjuïc,13,la Marina de Port,3031,42.7
2013,3,Sants-Montjuïc,13,la Marina de Port,3032,39.1
2013,3,Sants-Montjuïc,13,la Marina de Port,3033,41.8
2013,3,Sants-Montjuïc,13,la Marina de Port,3034,40.3
2013,3,Sants-Montjuïc,13,la Marina de Port,3035,43.5
2013,3,Sants-Montjuïc,13,la Marina de Port,3036,40.0
2013,3,Sants-Montjuïc,13,la Marina de Port,3037,37.6
2013,3,Sants-Montjuïc,13,la Marina de Port,3038,39.3
2013,3,Sants-Montjuïc,13,la Marina de Port,3039,41.1
2013,3,Sants-Montjuïc,13,la Marina de Port,3211,39.7
2013,3,Sants-Montjuïc,13,la Marina de Port,3212,46.8
2013,3,Sants-Montjuïc,13,la Marina de Port,3213,38.7
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,3040,46.1
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,3041,44.3
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,3042,42.9
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,3043,44.5
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,3044,42.1
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,3045,44.1
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,3046,43.3
2013,3,Sants-Montjuïc,15,Hostafrancs,3047,41.7
2013,3,Sants-Montjuïc,15,Hostafrancs,3048,44.8
2013,3,Sants-Montjuïc,15,Hostafrancs,3049,43.6
2013,3,Sants-Montjuïc,15,Hostafrancs,3050,43.4
2013,3,Sants-Montjuïc,15,Hostafrancs,3051,39.6
2013,3,Sants-Montjuïc,15,Hostafrancs,3052,42.8
2013,3,Sants-Montjuïc,15,Hostafrancs,3053,41.9
2013,3,Sants-Montjuïc,15,Hostafrancs,3054,42.3
2013,3,Sants-Montjuïc,15,Hostafrancs,3055,43.8
2013,3,Sants-Montjuïc,15,Hostafrancs,3056,45.7
2013,3,Sants-Montjuïc,16,la Bordeta,3057,45.3
2013,3,Sants-Montjuïc,16,la Bordeta,3058,45.1
2013,3,Sants-Montjuïc,16,la Bordeta,3059,44.6
2013,3,Sants-Montjuïc,16,la Bordeta,3060,44.3
2013,3,Sants-Montjuïc,16,la Bordeta,3061,49.7
2013,3,Sants-Montjuïc,16,la Bordeta,3062,43.8
2013,3,Sants-Montjuïc,16,la Bordeta,3063,41.9
2013,3,Sants-Montjuïc,16,la Bordeta,3064,40.6
2013,3,Sants-Montjuïc,16,la Bordeta,3065,41.1
2013,3,Sants-Montjuïc,16,la Bordeta,3066,41.0
2013,3,Sants-Montjuïc,16,la Bordeta,3067,44.4
2013,3,Sants-Montjuïc,16,la Bordeta,3068,45.6
2013,3,Sants-Montjuïc,16,la Bordeta,3069,44.9
2013,3,Sants-Montjuïc,17,Sants - Badal,3070,42.7
2013,3,Sants-Montjuïc,17,Sants - Badal,3071,43.5
2013,3,Sants-Montjuïc,17,Sants - Badal,3072,42.8
2013,3,Sants-Montjuïc,17,Sants - Badal,3073,43.3
2013,3,Sants-Montjuïc,17,Sants - Badal,3074,43.5
2013,3,Sants-Montjuïc,17,Sants - Badal,3075,43.8
2013,3,Sants-Montjuïc,17,Sants - Badal,3076,46.7
2013,3,Sants-Montjuïc,17,Sants - Badal,3077,45.0
2013,3,Sants-Montjuïc,17,Sants - Badal,3078,41.5
2013,3,Sants-Montjuïc,17,Sants - Badal,3079,42.9
2013,3,Sants-Montjuïc,17,Sants - Badal,3080,44.4
2013,3,Sants-Montjuïc,17,Sants - Badal,3081,43.5
2013,3,Sants-Montjuïc,17,Sants - Badal,3082,44.3
2013,3,Sants-Montjuïc,17,Sants - Badal,3083,44.2
2013,3,Sants-Montjuïc,17,Sants - Badal,3084,45.5
2013,3,Sants-Montjuïc,17,Sants - Badal,3085,44.8
2013,3,Sants-Montjuïc,18,Sants,3086,45.6
2013,3,Sants-Montjuïc,18,Sants,3087,46.8
2013,3,Sants-Montjuïc,18,Sants,3088,45.6
2013,3,Sants-Montjuïc,18,Sants,3089,46.9
2013,3,Sants-Montjuïc,18,Sants,3090,44.6
2013,3,Sants-Montjuïc,18,Sants,3091,41.3
2013,3,Sants-Montjuïc,18,Sants,3092,41.8
2013,3,Sants-Montjuïc,18,Sants,3093,42.8
2013,3,Sants-Montjuïc,18,Sants,3094,47.4
2013,3,Sants-Montjuïc,18,Sants,3095,43.7
2013,3,Sants-Montjuïc,18,Sants,3096,40.4
2013,3,Sants-Montjuïc,18,Sants,3097,40.0
2013,3,Sants-Montjuïc,18,Sants,3098,40.6
2013,3,Sants-Montjuïc,18,Sants,3099,42.9
2013,3,Sants-Montjuïc,18,Sants,3100,43.7
2013,3,Sants-Montjuïc,18,Sants,3101,44.2
2013,3,Sants-Montjuïc,18,Sants,3102,41.4
2013,3,Sants-Montjuïc,18,Sants,3103,47.1
2013,3,Sants-Montjuïc,18,Sants,3104,40.2
2013,3,Sants-Montjuïc,18,Sants,3105,42.8
2013,3,Sants-Montjuïc,18,Sants,3106,42.4
2013,3,Sants-Montjuïc,18,Sants,3107,44.5
2013,3,Sants-Montjuïc,18,Sants,3108,43.3
2013,3,Sants-Montjuïc,18,Sants,3109,42.5
2013,3,Sants-Montjuïc,18,Sants,3110,43.8
2013,3,Sants-Montjuïc,18,Sants,3111,43.2
2013,3,Sants-Montjuïc,18,Sants,3112,42.7
2013,3,Sants-Montjuïc,18,Sants,3113,47.7
2013,3,Sants-Montjuïc,18,Sants,3114,45.2
2013,4,Les Corts,19,les Corts,4001,43.8
2013,4,Les Corts,19,les Corts,4002,43.6
2013,4,Les Corts,19,les Corts,4003,41.9
2013,4,Les Corts,19,les Corts,4004,42.7
2013,4,Les Corts,19,les Corts,4005,44.4
2013,4,Les Corts,19,les Corts,4006,44.6
2013,4,Les Corts,19,les Corts,4007,49.1
2013,4,Les Corts,19,les Corts,4008,44.1
2013,4,Les Corts,19,les Corts,4009,43.5
2013,4,Les Corts,19,les Corts,4010,42.5
2013,4,Les Corts,19,les Corts,4011,44.7
2013,4,Les Corts,19,les Corts,4012,46.0
2013,4,Les Corts,19,les Corts,4013,44.6
2013,4,Les Corts,19,les Corts,4014,52.6
2013,4,Les Corts,19,les Corts,4015,44.2
2013,4,Les Corts,19,les Corts,4016,44.1
2013,4,Les Corts,19,les Corts,4017,46.8
2013,4,Les Corts,19,les Corts,4018,45.5
2013,4,Les Corts,19,les Corts,4019,46.4
2013,4,Les Corts,19,les Corts,4020,45.2
2013,4,Les Corts,19,les Corts,4021,44.8
2013,4,Les Corts,19,les Corts,4022,45.3
2013,4,Les Corts,19,les Corts,4023,42.2
2013,4,Les Corts,19,les Corts,4024,41.8
2013,4,Les Corts,19,les Corts,4025,43.0
2013,4,Les Corts,19,les Corts,4026,43.9
2013,4,Les Corts,19,les Corts,4027,43.7
2013,4,Les Corts,19,les Corts,4028,49.3
2013,4,Les Corts,19,les Corts,4029,45.8
2013,4,Les Corts,19,les Corts,4030,46.3
2013,4,Les Corts,19,les Corts,4031,42.6
2013,4,Les Corts,19,les Corts,4032,45.1
2013,4,Les Corts,19,les Corts,4033,43.2
2013,4,Les Corts,19,les Corts,4034,45.7
2013,4,Les Corts,19,les Corts,4035,43.7
2013,4,Les Corts,20,la Maternitat i Sant Ramon,4036,47.8
2013,4,Les Corts,20,la Maternitat i Sant Ramon,4037,45.6
2013,4,Les Corts,20,la Maternitat i Sant Ramon,4038,45.1
2013,4,Les Corts,20,la Maternitat i Sant Ramon,4039,42.1
2013,4,Les Corts,20,la Maternitat i Sant Ramon,4040,41.4
2013,4,Les Corts,20,la Maternitat i Sant Ramon,4041,43.3
2013,4,Les Corts,20,la Maternitat i Sant Ramon,4042,46.1
2013,4,Les Corts,20,la Maternitat i Sant Ramon,4043,46.7
2013,4,Les Corts,20,la Maternitat i Sant Ramon,4044,45.0
2013,4,Les Corts,20,la Maternitat i Sant Ramon,4045,44.5
2013,4,Les Corts,20,la Maternitat i Sant Ramon,4046,44.4
2013,4,Les Corts,20,la Maternitat i Sant Ramon,4047,45.3
2013,4,Les Corts,20,la Maternitat i Sant Ramon,4048,44.2
2013,4,Les Corts,20,la Maternitat i Sant Ramon,4049,41.5
2013,4,Les Corts,20,la Maternitat i Sant Ramon,4084,47.0
2013,4,Les Corts,21,Pedralbes,4050,44.5
2013,4,Les Corts,21,Pedralbes,4051,47.0
2013,4,Les Corts,21,Pedralbes,4052,44.1
2013,4,Les Corts,21,Pedralbes,4053,40.6
2013,4,Les Corts,21,Pedralbes,4054,44.9
2013,4,Les Corts,21,Pedralbes,4055,42.2
2013,4,Les Corts,21,Pedralbes,4056,41.8
2013,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",5001,37.2
2013,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",5002,42.6
2013,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",5003,37.5
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5004,43.9
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5005,41.1
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5006,39.8
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5007,43.8
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5008,42.0
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5009,40.9
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5010,40.8
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5011,41.6
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5012,40.9
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5013,39.3
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5014,40.0
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5015,40.1
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5016,42.1
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5017,40.7
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5018,44.8
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5019,40.2
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,5020,42.5
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,5021,37.8
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,5022,42.7
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,5023,43.3
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,5024,42.7
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,5025,41.1
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,5026,40.6
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,5027,40.0
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,5028,39.7
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,5029,38.2
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,5030,39.4
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5031,42.0
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5032,43.0
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5033,42.4
