year,district_code,district_name,neighborhood_code,neighborhood_name,census_tract,foreign_nat,spanish_nat
2013,1,Ciutat Vella,1,el Raval,1001,224,299
2013,1,Ciutat Vella,1,el Raval,1002,275,272
2013,1,Ciutat Vella,1,el Raval,1003,472,594
2013,1,Ciutat Vella,1,el Raval,1004,439,657
2013,1,Ciutat Vella,1,el Raval,1005,390,567
2013,1,Ciutat Vella,1,el Raval,1006,349,286
2013,1,Ciutat Vella,1,el Raval,1007,337,339
2013,1,Ciutat Vella,1,el Raval,1008,556,486
2013,1,Ciutat Vella,1,el Raval,1009,356,472
2013,1,Ciutat Vella,1,el Raval,1010,408,357
2013,1,Ciutat Vella,1,el Raval,1011,609,511
2013,1,Ciutat Vella,1,el Raval,1012,310,415
2013,1,Ciutat Vella,1,el Raval,1013,187,326
2013,1,Ciutat Vella,1,el Raval,1014,301,293
2013,1,Ciutat Vella,1,el Raval,1015,373,437
2013,1,Ciutat Vella,1,el Raval,1016,424,344
2013,1,Ciutat Vella,1,el Raval,1017,491,399
2013,1,Ciutat Vella,1,el Raval,1018,240,309
2013,1,Ciutat Vella,1,el Raval,1019,537,523
2013,1,Ciutat Vella,1,el Raval,1020,320,584
2013,1,Ciutat Vella,1,el Raval,1021,399,573
2013,1,Ciutat Vella,2,el Barri Gòtic,1022,202,371
2013,1,Ciutat Vella,2,el Barri Gòtic,1023,325,558
2013,1,Ciutat Vella,2,el Barri Gòtic,1025,245,338
2013,1,Ciutat Vella,2,el Barri Gòtic,1026,281,369
2013,1,Ciutat Vella,2,el Barri Gòtic,1027,277,420
2013,1,Ciutat Vella,2,el Barri Gòtic,1028,363,456
2013,1,Ciutat Vella,2,el Barri Gòtic,1029,285,314
2013,1,Ciutat Vella,2,el Barri Gòtic,1030,425,576
2013,1,Ciutat Vella,2,el Barri Gòtic,1031,353,336
2013,1,Ciutat Vella,3,la Barceloneta,1032,318,583
2013,1,Ciutat Vella,3,la Barceloneta,1033,190,330
2013,1,Ciutat Vella,3,la Barceloneta,1034,189,341
2013,1,Ciutat Vella,3,la Barceloneta,1035,219,390
2013,1,Ciutat Vella,3,la Barceloneta,1036,103,392
2013,1,Ciutat Vella,3,la Barceloneta,1037,136,383
2013,1,Ciutat Vella,3,la Barceloneta,1038,307,413
2013,1,Ciutat Vella,3,la Barceloneta,1039,165,439
2013,1,Ciutat Vella,3,la Barceloneta,1040,199,350
2013,1,Ciutat Vella,3,la Barceloneta,1041,305,434
2013,1,Ciutat Vella,3,la Barceloneta,1042,146,597
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1043,231,336
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1044,277,431
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1045,439,573
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1046,334,465
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1047,355,496
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1048,459,512
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1049,227,347
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1050,290,372
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1051,388,413
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1052,394,565
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1053,331,591
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1054,264,361
2013,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1055,141,402
2013,2,Eixample,5,el Fort Pienc,2001,121,412
2013,2,Eixample,5,el Fort Pienc,2002,163,573
2013,2,Eixample,5,el Fort Pienc,2003,75,359
2013,2,Eixample,5,el Fort Pienc,2004,155,421
2013,2,Eixample,5,el Fort Pienc,2005,155,700
2013,2,Eixample,5,el Fort Pienc,2006,138,549
2013,2,Eixample,5,el Fort Pienc,2007,120,362
2013,2,Eixample,5,el Fort Pienc,2008,144,586
2013,2,Eixample,5,el Fort Pienc,2009,136,547
2013,2,Eixample,5,el Fort Pienc,2010,95,382
2013,2,Eixample,5,el Fort Pienc,2011,65,408
2013,2,Eixample,5,el Fort Pienc,2012,138,493
2013,2,Eixample,5,el Fort Pienc,2013,110,389
2013,2,Eixample,5,el Fort Pienc,2014,166,398
2013,2,Eixample,5,el Fort Pienc,2015,150,511
2013,2,Eixample,5,el Fort Pienc,2016,149,645
2013,2,Eixample,5,el Fort Pienc,2017,161,629
2013,2,Eixample,5,el Fort Pienc,2018,136,586
2013,2,Eixample,5,el Fort Pienc,2019,159,634
2013,2,Eixample,5,el Fort Pienc,2020,170,484
2013,2,Eixample,6,la Sagrada Família,2021,139,539
2013,2,Eixample,6,la Sagrada Família,2022,98,414
2013,2,Eixample,6,la Sagrada Família,2023,58,423
2013,2,Eixample,6,la Sagrada Família,2024,100,395
2013,2,Eixample,6,la Sagrada Família,2025,111,423
2013,2,Eixample,6,la Sagrada Família,2026,182,704
2013,2,Eixample,6,la Sagrada Família,2027,141,723
2013,2,Eixample,6,la Sagrada Família,2028,192,682
2013,2,Eixample,6,la Sagrada Família,2029,98,373
2013,2,Eixample,6,la Sagrada Família,2030,110,413
2013,2,Eixample,6,la Sagrada Família,2031,55,377
2013,2,Eixample,6,la Sagrada Família,2032,80,407
2013,2,Eixample,6,la Sagrada Família,2033,103,400
2013,2,Eixample,6,la Sagrada Família,2034,118,417
2013,2,Eixample,6,la Sagrada Família,2035,93,477
2013,2,Eixample,6,la Sagrada Família,2036,91,431
2013,2,Eixample,6,la Sagrada Família,2037,72,404
2013,2,Eixample,6,la Sagrada Família,2038,95,571
2013,2,Eixample,6,la Sagrada Família,2039,144,590
2013,2,Eixample,6,la Sagrada Família,2040,184,543
2013,2,Eixample,6,la Sagrada Família,2041,131,560
2013,2,Eixample,6,la Sagrada Família,2042,85,607
2013,2,Eixample,6,la Sagrada Família,2043,88,487
2013,2,Eixample,6,la Sagrada Família,2044,108,408
2013,2,Eixample,6,la Sagrada Família,2045,91,387
2013,2,Eixample,6,la Sagrada Família,2046,140,680
2013,2,Eixample,6,la Sagrada Família,2047,146,646
2013,2,Eixample,6,la Sagrada Família,2048,130,353
2013,2,Eixample,6,la Sagrada Família,2049,225,717
2013,2,Eixample,6,la Sagrada Família,2050,183,555
2013,2,Eixample,6,la Sagrada Família,2051,221,636
2013,2,Eixample,6,la Sagrada Família,2052,178,600
2013,2,Eixample,6,la Sagrada Família,2053,211,634
2013,2,Eixample,6,la Sagrada Família,2054,166,626
2013,2,Eixample,7,la Dreta de l'Eixample,2055,168,630
2013,2,Eixample,7,la Dreta de l'Eixample,2056,147,493
2013,2,Eixample,7,la Dreta de l'Eixample,2057,109,412
2013,2,Eixample,7,la Dreta de l'Eixample,2058,99,518
2013,2,Eixample,7,la Dreta de l'Eixample,2059,129,557
2013,2,Eixample,7,la Dreta de l'Eixample,2060,129,558
2013,2,Eixample,7,la Dreta de l'Eixample,2061,170,438
2013,2,Eixample,7,la Dreta de l'Eixample,2062,150,508
2013,2,Eixample,7,la Dreta de l'Eixample,2063,90,335
2013,2,Eixample,7,la Dreta de l'Eixample,2064,114,426
2013,2,Eixample,7,la Dreta de l'Eixample,2065,206,578
2013,2,Eixample,7,la Dreta de l'Eixample,2066,156,625
2013,2,Eixample,7,la Dreta de l'Eixample,2067,193,548
2013,2,Eixample,7,la Dreta de l'Eixample,2068,179,522
2013,2,Eixample,7,la Dreta de l'Eixample,2069,108,443
2013,2,Eixample,7,la Dreta de l'Eixample,2070,138,402
2013,2,Eixample,7,la Dreta de l'Eixample,2071,145,533
2013,2,Eixample,7,la Dreta de l'Eixample,2072,113,406
2013,2,Eixample,7,la Dreta de l'Eixample,2073,176,505
2013,2,Eixample,7,la Dreta de l'Eixample,2074,139,328
2013,2,Eixample,7,la Dreta de l'Eixample,2075,150,354
2013,2,Eixample,7,la Dreta de l'Eixample,2076,189,486
2013,2,Eixample,7,la Dreta de l'Eixample,2077,203,435
2013,2,Eixample,7,la Dreta de l'Eixample,2078,193,415
2013,2,Eixample,7,la Dreta de l'Eixample,2079,145,407
2013,2,Eixample,7,la Dreta de l'Eixample,2080,144,464
2013,2,Eixample,7,la Dreta de l'Eixample,2081,227,702
2013,2,Eixample,7,la Dreta de l'Eixample,2082,106,320
2013,2,Eixample,7,la Dreta de l'Eixample,2083,188,577
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2084,222,684
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2085,181,466
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2086,142,459
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2087,140,479
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2088,163,557
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2089,248,579
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2090,220,532
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2091,220,555
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2092,257,542
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2093,153,532
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2094,164,468
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2095,158,493
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2096,174,446
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2097,126,355
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2098,176,463
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2099,124,490
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2100,114,492
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2101,198,696
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2102,93,489
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2103,198,588
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2104,77,403
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2105,225,662
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2106,157,463
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2107,112,593
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2108,107,568
2013,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2109,143,717
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2110,212,628
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2111,160,625
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2112,56,477
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2113,107,690
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2114,128,599
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2115,116,479
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2116,59,363
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2117,88,417
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2118,112,511
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2119,73,471
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2120,84,421
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2121,72,480
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2122,72,374
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2123,108,408
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2124,53,412
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2125,99,607
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2126,99,512
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2127,122,409
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2128,125,450
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2129,125,525
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2130,44,387
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2131,121,386
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2132,107,381
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2133,42,339
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2134,120,506
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2135,198,718
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2136,73,315
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2137,154,458
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2138,133,646
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2139,196,547
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2140,145,678
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2141,112,404
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2142,209,634
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2143,115,436
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2144,130,479
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2145,124,365
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2146,114,361
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2147,218,700
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2148,146,542
2013,2,Eixample,9,la Nova Esquerra de l'Eixample,2149,163,576
2013,2,Eixample,10,Sant Antoni,2150,174,456
2013,2,Eixample,10,Sant Antoni,2151,143,478
2013,2,Eixample,10,Sant Antoni,2152,89,441
2013,2,Eixample,10,Sant Antoni,2153,87,496
2013,2,Eixample,10,Sant Antoni,2154,135,295
2013,2,Eixample,10,Sant Antoni,2155,153,605
2013,2,Eixample,10,Sant Antoni,2156,81,468
2013,2,Eixample,10,Sant Antoni,2157,111,382
2013,2,Eixample,10,Sant Antoni,2158,122,589
2013,2,Eixample,10,Sant Antoni,2159,181,610
2013,2,Eixample,10,Sant Antoni,2160,171,704
2013,2,Eixample,10,Sant Antoni,2161,95,386
2013,2,Eixample,10,Sant Antoni,2162,105,469
2013,2,Eixample,10,Sant Antoni,2163,156,611
2013,2,Eixample,10,Sant Antoni,2164,176,486
2013,2,Eixample,10,Sant Antoni,2165,168,547
2013,2,Eixample,10,Sant Antoni,2166,233,698
2013,2,Eixample,10,Sant Antoni,2167,171,716
2013,2,Eixample,10,Sant Antoni,2168,225,735
2013,2,Eixample,10,Sant Antoni,2169,144,529
2013,2,Eixample,10,Sant Antoni,2170,143,523
2013,2,Eixample,10,Sant Antoni,2171,142,527
2013,2,Eixample,10,Sant Antoni,2172,185,533
2013,2,Eixample,10,Sant Antoni,2173,136,547
2013,3,Sants-Montjuïc,11,el Poble-sec,3001,147,553
2013,3,Sants-Montjuïc,11,el Poble-sec,3002,261,586
2013,3,Sants-Montjuïc,11,el Poble-sec,3003,218,462
2013,3,Sants-Montjuïc,11,el Poble-sec,3004,155,511
2013,3,Sants-Montjuïc,11,el Poble-sec,3005,113,425
2013,3,Sants-Montjuïc,11,el Poble-sec,3006,177,395
2013,3,Sants-Montjuïc,11,el Poble-sec,3007,171,491
2013,3,Sants-Montjuïc,11,el Poble-sec,3008,156,364
2013,3,Sants-Montjuïc,11,el Poble-sec,3009,122,373
2013,3,Sants-Montjuïc,11,el Poble-sec,3010,183,443
2013,3,Sants-Montjuïc,11,el Poble-sec,3011,275,452
2013,3,Sants-Montjuïc,11,el Poble-sec,3012,296,545
2013,3,Sants-Montjuïc,11,el Poble-sec,3013,274,494
2013,3,Sants-Montjuïc,11,el Poble-sec,3014,281,459
2013,3,Sants-Montjuïc,11,el Poble-sec,3015,402,776
2013,3,Sants-Montjuïc,11,el Poble-sec,3016,171,289
2013,3,Sants-Montjuïc,11,el Poble-sec,3017,269,435
2013,3,Sants-Montjuïc,11,el Poble-sec,3018,158,458
2013,3,Sants-Montjuïc,11,el Poble-sec,3019,196,410
2013,3,Sants-Montjuïc,11,el Poble-sec,3020,83,408
2013,3,Sants-Montjuïc,11,el Poble-sec,3021,74,360
2013,3,Sants-Montjuïc,11,el Poble-sec,3022,145,473
2013,3,Sants-Montjuïc,11,el Poble-sec,3023,240,503
2013,3,Sants-Montjuïc,11,el Poble-sec,3024,287,554
2013,3,Sants-Montjuïc,12,la Marina del Prat Vermell,3025,45,396
2013,3,Sants-Montjuïc,13,la Marina de Port,3026,38,402
2013,3,Sants-Montjuïc,13,la Marina de Port,3027,73,620
2013,3,Sants-Montjuïc,13,la Marina de Port,3028,118,729
2013,3,Sants-Montjuïc,13,la Marina de Port,3029,45,464
2013,3,Sants-Montjuïc,13,la Marina de Port,3030,85,537
2013,3,Sants-Montjuïc,13,la Marina de Port,3031,109,798
2013,3,Sants-Montjuïc,13,la Marina de Port,3032,101,511
2013,3,Sants-Montjuïc,13,la Marina de Port,3033,130,429
2013,3,Sants-Montjuïc,13,la Marina de Port,3034,85,470
2013,3,Sants-Montjuïc,13,la Marina de Port,3035,109,765
2013,3,Sants-Montjuïc,13,la Marina de Port,3036,116,795
2013,3,Sants-Montjuïc,13,la Marina de Port,3037,45,351
2013,3,Sants-Montjuïc,13,la Marina de Port,3038,34,321
2013,3,Sants-Montjuïc,13,la Marina de Port,3039,183,750
2013,3,Sants-Montjuïc,13,la Marina de Port,3211,45,465
2013,3,Sants-Montjuïc,13,la Marina de Port,3212,159,801
2013,3,Sants-Montjuïc,13,la Marina de Port,3213,215,613
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,3040,74,588
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,3041,116,433
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,3042,123,441
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,3043,175,501
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,3044,186,584
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,3045,99,361
2013,3,Sants-Montjuïc,14,la Font de la Guatlla,3046,116,484
2013,3,Sants-Montjuïc,15,Hostafrancs,3047,187,558
2013,3,Sants-Montjuïc,15,Hostafrancs,3048,103,482
2013,3,Sants-Montjuïc,15,Hostafrancs,3049,151,538
2013,3,Sants-Montjuïc,15,Hostafrancs,3050,166,524
2013,3,Sants-Montjuïc,15,Hostafrancs,3051,202,565
2013,3,Sants-Montjuïc,15,Hostafrancs,3052,116,402
2013,3,Sants-Montjuïc,15,Hostafrancs,3053,239,641
2013,3,Sants-Montjuïc,15,Hostafrancs,3054,127,558
2013,3,Sants-Montjuïc,15,Hostafrancs,3055,150,521
2013,3,Sants-Montjuïc,15,Hostafrancs,3056,48,318
2013,3,Sants-Montjuïc,16,la Bordeta,3057,87,522
2013,3,Sants-Montjuïc,16,la Bordeta,3058,68,439
2013,3,Sants-Montjuïc,16,la Bordeta,3059,72,410
2013,3,Sants-Montjuïc,16,la Bordeta,3060,57,494
2013,3,Sants-Montjuïc,16,la Bordeta,3061,81,435
2013,3,Sants-Montjuïc,16,la Bordeta,3062,111,589
2013,3,Sants-Montjuïc,16,la Bordeta,3063,132,407
2013,3,Sants-Montjuïc,16,la Bordeta,3064,67,413
2013,3,Sants-Montjuïc,16,la Bordeta,3065,56,463
2013,3,Sants-Montjuïc,16,la Bordeta,3066,134,750
2013,3,Sants-Montjuïc,16,la Bordeta,3067,91,576
2013,3,Sants-Montjuïc,16,la Bordeta,3068,80,417
2013,3,Sants-Montjuïc,16,la Bordeta,3069,72,413
2013,3,Sants-Montjuïc,17,Sants - Badal,3070,91,425
2013,3,Sants-Montjuïc,17,Sants - Badal,3071,105,461
2013,3,Sants-Montjuïc,17,Sants - Badal,3072,116,478
2013,3,Sants-Montjuïc,17,Sants - Badal,3073,117,552
2013,3,Sants-Montjuïc,17,Sants - Badal,3074,135,592
2013,3,Sants-Montjuïc,17,Sants - Badal,3075,94,548
2013,3,Sants-Montjuïc,17,Sants - Badal,3076,57,374
2013,3,Sants-Montjuïc,17,Sants - Badal,3077,91,460
2013,3,Sants-Montjuïc,17,Sants - Badal,3078,143,539
2013,3,Sants-Montjuïc,17,Sants - Badal,3079,165,554
2013,3,Sants-Montjuïc,17,Sants - Badal,3080,97,537
2013,3,Sants-Montjuïc,17,Sants - Badal,3081,136,644
2013,3,Sants-Montjuïc,17,Sants - Badal,3082,116,636
2013,3,Sants-Montjuïc,17,Sants - Badal,3083,83,487
2013,3,Sants-Montjuïc,17,Sants - Badal,3084,83,523
2013,3,Sants-Montjuïc,17,Sants - Badal,3085,107,416
2013,3,Sants-Montjuïc,18,Sants,3086,39,484
2013,3,Sants-Montjuïc,18,Sants,3087,95,527
2013,3,Sants-Montjuïc,18,Sants,3088,94,508
2013,3,Sants-Montjuïc,18,Sants,3089,42,479
2013,3,Sants-Montjuïc,18,Sants,3090,43,400
2013,3,Sants-Montjuïc,18,Sants,3091,105,475
2013,3,Sants-Montjuïc,18,Sants,3092,114,397
2013,3,Sants-Montjuïc,18,Sants,3093,81,552
2013,3,Sants-Montjuïc,18,Sants,3094,64,467
2013,3,Sants-Montjuïc,18,Sants,3095,141,565
2013,3,Sants-Montjuïc,18,Sants,3096,180,458
2013,3,Sants-Montjuïc,18,Sants,3097,222,464
2013,3,Sants-Montjuïc,18,Sants,3098,135,438
2013,3,Sants-Montjuïc,18,Sants,3099,98,367
2013,3,Sants-Montjuïc,18,Sants,3100,107,449
2013,3,Sants-Montjuïc,18,Sants,3101,90,486
2013,3,Sants-Montjuïc,18,Sants,3102,122,442
2013,3,Sants-Montjuïc,18,Sants,3103,46,446
2013,3,Sants-Montjuïc,18,Sants,3104,144,457
2013,3,Sants-Montjuïc,18,Sants,3105,111,413
2013,3,Sants-Montjuïc,18,Sants,3106,123,434
2013,3,Sants-Montjuïc,18,Sants,3107,125,550
2013,3,Sants-Montjuïc,18,Sants,3108,148,534
2013,3,Sants-Montjuïc,18,Sants,3109,115,530
2013,3,Sants-Montjuïc,18,Sants,3110,124,532
2013,3,Sants-Montjuïc,18,Sants,3111,103,445
2013,3,Sants-Montjuïc,18,Sants,3112,117,648
2013,3,Sants-Montjuïc,18,Sants,3113,100,563
2013,3,Sants-Montjuïc,18,Sants,3114,89,510
2013,4,Les Corts,19,les Corts,4001,81,414
2013,4,Les Corts,19,les Corts,4002,88,630
2013,4,Les Corts,19,les Corts,4003,36,388
2013,4,Les Corts,19,les Corts,4004,75,361
2013,4,Les Corts,19,les Corts,4005,72,446
2013,4,Les Corts,19,les Corts,4006,60,433
2013,4,Les Corts,19,les Corts,4007,73,354
2013,4,Les Corts,19,les Corts,4008,79,403
2013,4,Les Corts,19,les Corts,4009,110,505
2013,4,Les Corts,19,les Corts,4010,39,311
2013,4,Les Corts,19,les Corts,4011,89,604
2013,4,Les Corts,19,les Corts,4012,47,527
2013,4,Les Corts,19,les Corts,4013,56,430
2013,4,Les Corts,19,les Corts,4014,30,300
2013,4,Les Corts,19,les Corts,4015,99,678
2013,4,Les Corts,19,les Corts,4016,63,411
2013,4,Les Corts,19,les Corts,4017,74,426
2013,4,Les Corts,19,les Corts,4018,98,520
2013,4,Les Corts,19,les Corts,4019,86,422
2013,4,Les Corts,19,les Corts,4020,82,461
2013,4,Les Corts,19,les Corts,4021,92,463
2013,4,Les Corts,19,les Corts,4022,146,552
2013,4,Les Corts,19,les Corts,4023,55,303
2013,4,Les Corts,19,les Corts,4024,49,297
2013,4,Les Corts,19,les Corts,4025,64,451
2013,4,Les Corts,19,les Corts,4026,81,470
2013,4,Les Corts,19,les Corts,4027,92,448
2013,4,Les Corts,19,les Corts,4028,102,492
2013,4,Les Corts,19,les Corts,4029,54,429
2013,4,Les Corts,19,les Corts,4030,93,578
2013,4,Les Corts,19,les Corts,4031,83,498
2013,4,Les Corts,19,les Corts,4032,52,619
2013,4,Les Corts,19,les Corts,4033,73,441
2013,4,Les Corts,19,les Corts,4034,40,527
2013,4,Les Corts,19,les Corts,4035,66,541
2013,4,Les Corts,20,la Maternitat i Sant Ramon,4036,117,615
2013,4,Les Corts,20,la Maternitat i Sant Ramon,4037,82,762
2013,4,Les Corts,20,la Maternitat i Sant Ramon,4038,70,444
2013,4,Les Corts,20,la Maternitat i Sant Ramon,4039,87,424
2013,4,Les Corts,20,la Maternitat i Sant Ramon,4040,125,523
2013,4,Les Corts,20,la Maternitat i Sant Ramon,4041,115,465
2013,4,Les Corts,20,la Maternitat i Sant Ramon,4042,127,613
2013,4,Les Corts,20,la Maternitat i Sant Ramon,4043,45,613
2013,4,Les Corts,20,la Maternitat i Sant Ramon,4044,98,555
2013,4,Les Corts,20,la Maternitat i Sant Ramon,4045,81,491
2013,4,Les Corts,20,la Maternitat i Sant Ramon,4046,93,796
2013,4,Les Corts,20,la Maternitat i Sant Ramon,4047,58,559
2013,4,Les Corts,20,la Maternitat i Sant Ramon,4048,77,516
2013,4,Les Corts,20,la Maternitat i Sant Ramon,4049,72,371
2013,4,Les Corts,20,la Maternitat i Sant Ramon,4084,76,424
2013,4,Les Corts,21,Pedralbes,4050,106,645
2013,4,Les Corts,21,Pedralbes,4051,108,563
2013,4,Les Corts,21,Pedralbes,4052,126,631
2013,4,Les Corts,21,Pedralbes,4053,142,407
2013,4,Les Corts,21,Pedralbes,4054,62,298
2013,4,Les Corts,21,Pedralbes,4055,136,385
2013,4,Les Corts,21,Pedralbes,4056,158,403
2013,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",5001,118,432
2013,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",5002,97,417
2013,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",5003,95,356
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5004,61,216
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5005,83,247
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5006,126,415
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5007,73,437
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5008,79,464
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5009,110,528
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5010,77,497
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5011,86,468
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5012,101,480
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5013,111,562
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5014,134,491
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5015,113,479
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5016,123,609
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5017,122,422
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5018,57,440
2013,5,Sarrià-Sant Gervasi,23,Sarrià,5019,85,504
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,5020,82,388
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,5021,90,377
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,5022,82,499
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,5023,94,470
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,5024,95,556
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,5025,54,355
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,5026,76,393
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,5027,52,375
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,5028,68,405
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,5029,90,416
2013,5,Sarrià-Sant Gervasi,24,les Tres Torres,5030,57,400
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5031,85,410
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5032,91,393
2013,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5033,84,392
