year,district_code,district_name,neighborhood_code,neighborhood_name,census_tract,avg_net_inc_€
2015,1,Ciutat Vella,1,el Raval,1001,24471
2015,1,Ciutat Vella,1,el Raval,1002,20551
2015,1,Ciutat Vella,1,el Raval,1003,21894
2015,1,Ciutat Vella,1,el Raval,1004,24884
2015,1,Ciutat Vella,1,el Raval,1005,20540
2015,1,Ciutat Vella,1,el Raval,1006,23354
2015,1,Ciutat Vella,1,el Raval,1007,23692
2015,1,Ciutat Vella,1,el Raval,1008,20398
2015,1,Ciutat Vella,1,el Raval,1009,23022
2015,1,Ciutat Vella,1,el Raval,1010,21661
2015,1,Ciutat Vella,1,el Raval,1011,20502
2015,1,Ciutat Vella,1,el Raval,1012,23048
2015,1,Ciutat Vella,1,el Raval,1013,26170
2015,1,Ciutat Vella,1,el Raval,1014,24357
2015,1,Ciutat Vella,1,el Raval,1015,24482
2015,1,Ciutat Vella,1,el Raval,1016,25245
2015,1,Ciutat Vella,1,el Raval,1017,23340
2015,1,Ciutat Vella,1,el Raval,1018,23133
2015,1,Ciutat Vella,1,el Raval,1019,21104
2015,1,Ciutat Vella,1,el Raval,1020,28885
2015,1,Ciutat Vella,1,el Raval,1021,26238
2015,1,Ciutat Vella,2,el Barri Gòtic,1022,32646
2015,1,Ciutat Vella,2,el Barri Gòtic,1023,29671
2015,1,Ciutat Vella,2,el Barri Gòtic,1025,24942
2015,1,Ciutat Vella,2,el Barri Gòtic,1026,29259
2015,1,Ciutat Vella,2,el Barri Gòtic,1027,25927
2015,1,Ciutat Vella,2,el Barri Gòtic,1028,26356
2015,1,Ciutat Vella,2,el Barri Gòtic,1029,23233
2015,1,Ciutat Vella,2,el Barri Gòtic,1030,24689
2015,1,Ciutat Vella,2,el Barri Gòtic,1031,25346
2015,1,Ciutat Vella,3,la Barceloneta,1032,25473
2015,1,Ciutat Vella,3,la Barceloneta,1033,22259
2015,1,Ciutat Vella,3,la Barceloneta,1034,20503
2015,1,Ciutat Vella,3,la Barceloneta,1035,21963
2015,1,Ciutat Vella,3,la Barceloneta,1036,25988
2015,1,Ciutat Vella,3,la Barceloneta,1037,25535
2015,1,Ciutat Vella,3,la Barceloneta,1038,21566
2015,1,Ciutat Vella,3,la Barceloneta,1039,25352
2015,1,Ciutat Vella,3,la Barceloneta,1040,25762
2015,1,Ciutat Vella,3,la Barceloneta,1041,19867
2015,1,Ciutat Vella,3,la Barceloneta,1042,27105
2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1043,31279
2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1044,31267
2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1045,24345
2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1046,23488
2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1047,21882
2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1048,20317
2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1049,28907
2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1050,25746
2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1051,22438
2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1052,32896
2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1053,21641
2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1054,23176
2015,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1055,32938
2015,2,Eixample,5,el Fort Pienc,2001,36574
2015,2,Eixample,5,el Fort Pienc,2002,35304
2015,2,Eixample,5,el Fort Pienc,2003,41301
2015,2,Eixample,5,el Fort Pienc,2004,32793
2015,2,Eixample,5,el Fort Pienc,2005,41548
2015,2,Eixample,5,el Fort Pienc,2006,41273
2015,2,Eixample,5,el Fort Pienc,2007,41809
2015,2,Eixample,5,el Fort Pienc,2008,41438
2015,2,Eixample,5,el Fort Pienc,2009,40220
2015,2,Eixample,5,el Fort Pienc,2010,38150
2015,2,Eixample,5,el Fort Pienc,2011,39502
2015,2,Eixample,5,el Fort Pienc,2012,34024
2015,2,Eixample,5,el Fort Pienc,2013,29945
2015,2,Eixample,5,el Fort Pienc,2014,29007
2015,2,Eixample,5,el Fort Pienc,2015,31891
2015,2,Eixample,5,el Fort Pienc,2016,39710
2015,2,Eixample,5,el Fort Pienc,2017,41453
2015,2,Eixample,5,el Fort Pienc,2018,42750
2015,2,Eixample,5,el Fort Pienc,2019,36476
2015,2,Eixample,5,el Fort Pienc,2020,31722
2015,2,Eixample,6,la Sagrada Família,2021,32462
2015,2,Eixample,6,la Sagrada Família,2022,38490
2015,2,Eixample,6,la Sagrada Família,2023,35348
2015,2,Eixample,6,la Sagrada Família,2024,32890
2015,2,Eixample,6,la Sagrada Família,2025,33392
2015,2,Eixample,6,la Sagrada Família,2026,38036
2015,2,Eixample,6,la Sagrada Família,2027,38022
2015,2,Eixample,6,la Sagrada Família,2028,37214
2015,2,Eixample,6,la Sagrada Família,2029,35022
2015,2,Eixample,6,la Sagrada Família,2030,30758
2015,2,Eixample,6,la Sagrada Família,2031,43720
2015,2,Eixample,6,la Sagrada Família,2032,36801
2015,2,Eixample,6,la Sagrada Família,2033,34813
2015,2,Eixample,6,la Sagrada Família,2034,30185
2015,2,Eixample,6,la Sagrada Família,2035,35865
2015,2,Eixample,6,la Sagrada Família,2036,41694
2015,2,Eixample,6,la Sagrada Família,2037,42036
2015,2,Eixample,6,la Sagrada Família,2038,41655
2015,2,Eixample,6,la Sagrada Família,2039,33208
2015,2,Eixample,6,la Sagrada Família,2040,31423
2015,2,Eixample,6,la Sagrada Família,2041,35100
2015,2,Eixample,6,la Sagrada Família,2042,42095
2015,2,Eixample,6,la Sagrada Família,2043,41101
2015,2,Eixample,6,la Sagrada Família,2044,33434
2015,2,Eixample,6,la Sagrada Família,2045,39844
2015,2,Eixample,6,la Sagrada Família,2046,32467
2015,2,Eixample,6,la Sagrada Família,2047,36218
2015,2,Eixample,6,la Sagrada Família,2048,36402
2015,2,Eixample,6,la Sagrada Família,2049,32214
2015,2,Eixample,6,la Sagrada Família,2050,34431
2015,2,Eixample,6,la Sagrada Família,2051,34883
2015,2,Eixample,6,la Sagrada Família,2052,35103
2015,2,Eixample,6,la Sagrada Família,2053,34204
2015,2,Eixample,6,la Sagrada Família,2054,38172
2015,2,Eixample,7,la Dreta de l'Eixample,2055,39982
2015,2,Eixample,7,la Dreta de l'Eixample,2056,37725
2015,2,Eixample,7,la Dreta de l'Eixample,2057,48695
2015,2,Eixample,7,la Dreta de l'Eixample,2058,41631
2015,2,Eixample,7,la Dreta de l'Eixample,2059,46585
2015,2,Eixample,7,la Dreta de l'Eixample,2060,41755
2015,2,Eixample,7,la Dreta de l'Eixample,2061,33918
2015,2,Eixample,7,la Dreta de l'Eixample,2062,43758
2015,2,Eixample,7,la Dreta de l'Eixample,2063,63342
2015,2,Eixample,7,la Dreta de l'Eixample,2064,53342
2015,2,Eixample,7,la Dreta de l'Eixample,2065,41621
2015,2,Eixample,7,la Dreta de l'Eixample,2066,42228
2015,2,Eixample,7,la Dreta de l'Eixample,2067,34978
2015,2,Eixample,7,la Dreta de l'Eixample,2068,39062
2015,2,Eixample,7,la Dreta de l'Eixample,2069,44247
2015,2,Eixample,7,la Dreta de l'Eixample,2070,46807
2015,2,Eixample,7,la Dreta de l'Eixample,2071,48607
2015,2,Eixample,7,la Dreta de l'Eixample,2072,51482
2015,2,Eixample,7,la Dreta de l'Eixample,2073,47977
2015,2,Eixample,7,la Dreta de l'Eixample,2074,48591
2015,2,Eixample,7,la Dreta de l'Eixample,2075,42457
2015,2,Eixample,7,la Dreta de l'Eixample,2076,50382
2015,2,Eixample,7,la Dreta de l'Eixample,2077,52136
2015,2,Eixample,7,la Dreta de l'Eixample,2078,54605
2015,2,Eixample,7,la Dreta de l'Eixample,2079,64399
2015,2,Eixample,7,la Dreta de l'Eixample,2080,56237
2015,2,Eixample,7,la Dreta de l'Eixample,2081,51128
2015,2,Eixample,7,la Dreta de l'Eixample,2082,47099
2015,2,Eixample,7,la Dreta de l'Eixample,2083,51674
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2084,42937
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2085,42750
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2086,47065
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2087,41217
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2088,43956
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2089,40614
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2090,38607
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2091,40652
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2092,37901
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2093,41571
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2094,43509
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2095,40266
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2096,37267
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2097,35277
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2098,37525
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2099,45591
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2100,42180
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2101,40036
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2102,47234
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2103,34048
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2104,46081
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2105,35572
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2106,46818
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2107,47825
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2108,49120
2015,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2109,49624
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,2110,37598
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,2111,40521
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,2112,49305
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,2113,49111
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,2114,40725
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,2115,35315
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,2116,48704
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,2117,42666
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,2118,47142
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,2119,42637
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,2120,39964
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,2121,38608
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,2122,49923
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,2123,34779
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,2124,44893
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,2125,41648
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,2126,42022
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,2127,36353
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,2128,35651
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,2129,40223
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,2130,61155
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,2131,38450
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,2132,39784
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,2133,40326
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,2134,36666
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,2135,33151
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,2136,43340
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,2137,34543
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,2138,42552
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,2139,33319
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,2140,38748
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,2141,38991
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,2142,33299
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,2143,38574
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,2144,41163
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,2145,39999
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,2146,37661
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,2147,34950
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,2148,37780
2015,2,Eixample,9,la Nova Esquerra de l'Eixample,2149,37091
2015,2,Eixample,10,Sant Antoni,2150,33584
2015,2,Eixample,10,Sant Antoni,2151,36011
2015,2,Eixample,10,Sant Antoni,2152,42808
2015,2,Eixample,10,Sant Antoni,2153,37466
2015,2,Eixample,10,Sant Antoni,2154,32719
2015,2,Eixample,10,Sant Antoni,2155,32851
2015,2,Eixample,10,Sant Antoni,2156,35308
2015,2,Eixample,10,Sant Antoni,2157,33001
2015,2,Eixample,10,Sant Antoni,2158,38586
2015,2,Eixample,10,Sant Antoni,2159,36093
2015,2,Eixample,10,Sant Antoni,2160,38902
2015,2,Eixample,10,Sant Antoni,2161,34832
2015,2,Eixample,10,Sant Antoni,2162,32155
2015,2,Eixample,10,Sant Antoni,2163,38853
2015,2,Eixample,10,Sant Antoni,2164,37395
2015,2,Eixample,10,Sant Antoni,2165,35464
2015,2,Eixample,10,Sant Antoni,2166,33524
2015,2,Eixample,10,Sant Antoni,2167,37556
2015,2,Eixample,10,Sant Antoni,2168,34639
2015,2,Eixample,10,Sant Antoni,2169,32352
2015,2,Eixample,10,Sant Antoni,2170,31670
2015,2,Eixample,10,Sant Antoni,2171,31238
2015,2,Eixample,10,Sant Antoni,2172,30802
2015,2,Eixample,10,Sant Antoni,2173,34806
2015,3,Sants-Montjuïc,11,el Poble Sec,3001,30028
2015,3,Sants-Montjuïc,11,el Poble Sec,3002,26543
2015,3,Sants-Montjuïc,11,el Poble Sec,3003,26329
2015,3,Sants-Montjuïc,11,el Poble Sec,3004,31437
2015,3,Sants-Montjuïc,11,el Poble Sec,3005,27367
2015,3,Sants-Montjuïc,11,el Poble Sec,3006,26558
2015,3,Sants-Montjuïc,11,el Poble Sec,3007,28363
2015,3,Sants-Montjuïc,11,el Poble Sec,3008,24220
2015,3,Sants-Montjuïc,11,el Poble Sec,3009,29049
2015,3,Sants-Montjuïc,11,el Poble Sec,3010,27559
2015,3,Sants-Montjuïc,11,el Poble Sec,3011,23225
2015,3,Sants-Montjuïc,11,el Poble Sec,3012,27341
2015,3,Sants-Montjuïc,11,el Poble Sec,3013,23891
2015,3,Sants-Montjuïc,11,el Poble Sec,3014,24672
2015,3,Sants-Montjuïc,11,el Poble Sec,3015,26369
2015,3,Sants-Montjuïc,11,el Poble Sec,3016,24423
2015,3,Sants-Montjuïc,11,el Poble Sec,3017,23628
2015,3,Sants-Montjuïc,11,el Poble Sec,3018,29527
2015,3,Sants-Montjuïc,11,el Poble Sec,3019,26281
2015,3,Sants-Montjuïc,11,el Poble Sec,3020,33387
2015,3,Sants-Montjuïc,11,el Poble Sec,3021,32832
2015,3,Sants-Montjuïc,11,el Poble Sec,3022,29223
2015,3,Sants-Montjuïc,11,el Poble Sec,3023,26381
2015,3,Sants-Montjuïc,11,el Poble Sec,3024,27177
2015,3,Sants-Montjuïc,12,la Marina del Prat Vermell,3025,22624
2015,3,Sants-Montjuïc,13,la Marina de Port,3026,30033
2015,3,Sants-Montjuïc,13,la Marina de Port,3027,30944
2015,3,Sants-Montjuïc,13,la Marina de Port,3028,36912
2015,3,Sants-Montjuïc,13,la Marina de Port,3029,26939
2015,3,Sants-Montjuïc,13,la Marina de Port,3030,29625
2015,3,Sants-Montjuïc,13,la Marina de Port,3031,30312
2015,3,Sants-Montjuïc,13,la Marina de Port,3032,24114
2015,3,Sants-Montjuïc,13,la Marina de Port,3033,22645
2015,3,Sants-Montjuïc,13,la Marina de Port,3034,31317
2015,3,Sants-Montjuïc,13,la Marina de Port,3035,32291
2015,3,Sants-Montjuïc,13,la Marina de Port,3036,34219
2015,3,Sants-Montjuïc,13,la Marina de Port,3037,33292
2015,3,Sants-Montjuïc,13,la Marina de Port,3038,24728
2015,3,Sants-Montjuïc,13,la Marina de Port,3039,23177
2015,3,Sants-Montjuïc,14,la Font de la Guatlla,3040,36200
2015,3,Sants-Montjuïc,14,la Font de la Guatlla,3041,31081
2015,3,Sants-Montjuïc,14,la Font de la Guatlla,3042,29850
2015,3,Sants-Montjuïc,14,la Font de la Guatlla,3043,31841
2015,3,Sants-Montjuïc,14,la Font de la Guatlla,3044,30721
2015,3,Sants-Montjuïc,14,la Font de la Guatlla,3045,31596
2015,3,Sants-Montjuïc,14,la Font de la Guatlla,3046,41957
2015,3,Sants-Montjuïc,15,Hostafrancs,3047,29869
2015,3,Sants-Montjuïc,15,Hostafrancs,3048,37985
2015,3,Sants-Montjuïc,15,Hostafrancs,3049,33625
2015,3,Sants-Montjuïc,15,Hostafrancs,3050,31844
2015,3,Sants-Montjuïc,15,Hostafrancs,3051,28359
2015,3,Sants-Montjuïc,15,Hostafrancs,3052,27469
2015,3,Sants-Montjuïc,15,Hostafrancs,3053,29555
2015,3,Sants-Montjuïc,15,Hostafrancs,3054,36775
2015,3,Sants-Montjuïc,15,Hostafrancs,3055,31899
2015,3,Sants-Montjuïc,15,Hostafrancs,3056,32476
2015,3,Sants-Montjuïc,16,la Bordeta,3057,29792
2015,3,Sants-Montjuïc,16,la Bordeta,3058,37042
2015,3,Sants-Montjuïc,16,la Bordeta,3059,29325
2015,3,Sants-Montjuïc,16,la Bordeta,3060,35278
2015,3,Sants-Montjuïc,16,la Bordeta,3061,27283
2015,3,Sants-Montjuïc,16,la Bordeta,3062,31040
2015,3,Sants-Montjuïc,16,la Bordeta,3063,28851
2015,3,Sants-Montjuïc,16,la Bordeta,3064,36174
2015,3,Sants-Montjuïc,16,la Bordeta,3065,36744
2015,3,Sants-Montjuïc,16,la Bordeta,3066,33520
2015,3,Sants-Montjuïc,16,la Bordeta,3067,34234
2015,3,Sants-Montjuïc,16,la Bordeta,3068,30108
2015,3,Sants-Montjuïc,16,la Bordeta,3069,35139
2015,3,Sants-Montjuïc,17,Sants - Badal,3070,29828
2015,3,Sants-Montjuïc,17,Sants - Badal,3071,26604
2015,3,Sants-Montjuïc,17,Sants - Badal,3072,27327
2015,3,Sants-Montjuïc,17,Sants - Badal,3073,33460
2015,3,Sants-Montjuïc,17,Sants - Badal,3074,30826
2015,3,Sants-Montjuïc,17,Sants - Badal,3075,32368
2015,3,Sants-Montjuïc,17,Sants - Badal,3076,31069
2015,3,Sants-Montjuïc,17,Sants - Badal,3077,30867
2015,3,Sants-Montjuïc,17,Sants - Badal,3078,31056
2015,3,Sants-Montjuïc,17,Sants - Badal,3079,28203
2015,3,Sants-Montjuïc,17,Sants - Badal,3080,32626
2015,3,Sants-Montjuïc,17,Sants - Badal,3081,34286
2015,3,Sants-Montjuïc,17,Sants - Badal,3082,36882
2015,3,Sants-Montjuïc,17,Sants - Badal,3083,41235
2015,3,Sants-Montjuïc,17,Sants - Badal,3084,36042
2015,3,Sants-Montjuïc,17,Sants - Badal,3085,31766
2015,3,Sants-Montjuïc,18,Sants,3086,45560
2015,3,Sants-Montjuïc,18,Sants,3087,40692
2015,3,Sants-Montjuïc,18,Sants,3088,32799
2015,3,Sants-Montjuïc,18,Sants,3089,38314
2015,3,Sants-Montjuïc,18,Sants,3090,44407
2015,3,Sants-Montjuïc,18,Sants,3091,38082
2015,3,Sants-Montjuïc,18,Sants,3092,33822
2015,3,Sants-Montjuïc,18,Sants,3093,36297
2015,3,Sants-Montjuïc,18,Sants,3094,33587
2015,3,Sants-Montjuïc,18,Sants,3095,32015
2015,3,Sants-Montjuïc,18,Sants,3096,30238
2015,3,Sants-Montjuïc,18,Sants,3097,21926
2015,3,Sants-Montjuïc,18,Sants,3098,28203
2015,3,Sants-Montjuïc,18,Sants,3099,29436
2015,3,Sants-Montjuïc,18,Sants,3100,29750
2015,3,Sants-Montjuïc,18,Sants,3101,29218
2015,3,Sants-Montjuïc,18,Sants,3102,33760
2015,3,Sants-Montjuïc,18,Sants,3103,33278
2015,3,Sants-Montjuïc,18,Sants,3104,31134
2015,3,Sants-Montjuïc,18,Sants,3105,28475
2015,3,Sants-Montjuïc,18,Sants,3106,29120
2015,3,Sants-Montjuïc,18,Sants,3107,35942
2015,3,Sants-Montjuïc,18,Sants,3108,31382
2015,3,Sants-Montjuïc,18,Sants,3109,32907
2015,3,Sants-Montjuïc,18,Sants,3110,33839
2015,3,Sants-Montjuïc,18,Sants,3111,33869
2015,3,Sants-Montjuïc,18,Sants,3112,41466
2015,3,Sants-Montjuïc,18,Sants,3113,45197
2015,3,Sants-Montjuïc,18,Sants,3114,43412
2015,3,Sants-Montjuïc,13,la Marina de Port,3211,36009
2015,3,Sants-Montjuïc,13,la Marina de Port,3212,28931
2015,3,Sants-Montjuïc,13,la Marina de Port,3213,25869
2015,4,Les Corts,19,les Corts,4001,41129
2015,4,Les Corts,19,les Corts,4002,48711
2015,4,Les Corts,19,les Corts,4003,43097
2015,4,Les Corts,19,les Corts,4004,40988
2015,4,Les Corts,19,les Corts,4005,40984
2015,4,Les Corts,19,les Corts,4006,39665
2015,4,Les Corts,19,les Corts,4007,33943
2015,4,Les Corts,19,les Corts,4008,32682
2015,4,Les Corts,19,les Corts,4009,38443
2015,4,Les Corts,19,les Corts,4010,48942
2015,4,Les Corts,19,les Corts,4011,50695
2015,4,Les Corts,19,les Corts,4012,44693
2015,4,Les Corts,19,les Corts,4013,49538
2015,4,Les Corts,19,les Corts,4014,46674
2015,4,Les Corts,19,les Corts,4015,47807
2015,4,Les Corts,19,les Corts,4016,45095
2015,4,Les Corts,19,les Corts,4017,44038
2015,4,Les Corts,19,les Corts,4018,47580
2015,4,Les Corts,19,les Corts,4019,59988
2015,4,Les Corts,19,les Corts,4020,48923
2015,4,Les Corts,19,les Corts,4021,53516
2015,4,Les Corts,19,les Corts,4022,41545
2015,4,Les Corts,19,les Corts,4023,80135
2015,4,Les Corts,19,les Corts,4024,79200
2015,4,Les Corts,19,les Corts,4025,40976
2015,4,Les Corts,19,les Corts,4026,44186
2015,4,Les Corts,19,les Corts,4027,42187
2015,4,Les Corts,19,les Corts,4028,39943
2015,4,Les Corts,19,les Corts,4029,49551
2015,4,Les Corts,19,les Corts,4030,50681
2015,4,Les Corts,19,les Corts,4031,37567
2015,4,Les Corts,19,les Corts,4032,39870
2015,4,Les Corts,19,les Corts,4033,37816
2015,4,Les Corts,19,les Corts,4034,55087
2015,4,Les Corts,19,les Corts,4035,47436
2015,4,Les Corts,20,la Maternitat i Sant Ramon,4036,33737
2015,4,Les Corts,20,la Maternitat i Sant Ramon,4037,41344
2015,4,Les Corts,20,la Maternitat i Sant Ramon,4038,43208
2015,4,Les Corts,20,la Maternitat i Sant Ramon,4039,37555
2015,4,Les Corts,20,la Maternitat i Sant Ramon,4040,31038
2015,4,Les Corts,20,la Maternitat i Sant Ramon,4041,32032
2015,4,Les Corts,20,la Maternitat i Sant Ramon,4042,33252
2015,4,Les Corts,20,la Maternitat i Sant Ramon,4043,49518
2015,4,Les Corts,20,la Maternitat i Sant Ramon,4044,40138
2015,4,Les Corts,20,la Maternitat i Sant Ramon,4045,37235
2015,4,Les Corts,20,la Maternitat i Sant Ramon,4046,57517
2015,4,Les Corts,20,la Maternitat i Sant Ramon,4047,46990
2015,4,Les Corts,20,la Maternitat i Sant Ramon,4048,48606
2015,4,Les Corts,20,la Maternitat i Sant Ramon,4049,64346
2015,4,Les Corts,21,Pedralbes,4050,77013
2015,4,Les Corts,21,Pedralbes,4051,48478
2015,4,Les Corts,21,Pedralbes,4052,80135
2015,4,Les Corts,21,Pedralbes,4053,52563
2015,4,Les Corts,21,Pedralbes,4054,74423
2015,4,Les Corts,21,Pedralbes,4055,80135
2015,4,Les Corts,21,Pedralbes,4056,80135
2015,4,Les Corts,20,la Maternitat i Sant Ramon,4084,53782
2015,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",5001,37487
2015,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",5002,63514
2015,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",5003,53382
2015,5,Sarrià-Sant Gervasi,23,Sarrià,5004,80135
2015,5,Sarrià-Sant Gervasi,23,Sarrià,5005,73427
2015,5,Sarrià-Sant Gervasi,23,Sarrià,5006,80135
2015,5,Sarrià-Sant Gervasi,23,Sarrià,5007,64827
2015,5,Sarrià-Sant Gervasi,23,Sarrià,5008,65165
2015,5,Sarrià-Sant Gervasi,23,Sarrià,5009,58136
2015,5,Sarrià-Sant Gervasi,23,Sarrià,5010,55254
2015,5,Sarrià-Sant Gervasi,23,Sarrià,5011,55952
2015,5,Sarrià-Sant Gervasi,23,Sarrià,5012,47848
2015,5,Sarrià-Sant Gervasi,23,Sarrià,5013,50947
2015,5,Sarrià-Sant Gervasi,23,Sarrià,5014,60183
2015,5,Sarrià-Sant Gervasi,23,Sarrià,5015,54317
2015,5,Sarrià-Sant Gervasi,23,Sarrià,5016,45157
2015,5,Sarrià-Sant Gervasi,23,Sarrià,5017,80135
2015,5,Sarrià-Sant Gervasi,23,Sarrià,5018,53740
2015,5,Sarrià-Sant Gervasi,23,Sarrià,5019,76849
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,5020,55298
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,5021,80135
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,5022,75520
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,5023,46607
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,5024,80135
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,5025,80135
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,5026,80135
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,5027,80135
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,5028,80135
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,5029,80135
2015,5,Sarrià-Sant Gervasi,24,les Tres Torres,5030,80135
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5031,80135
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5032,80135
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5033,74721
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5034,52198
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5035,80135
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5036,74437
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5037,55015
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5038,42533
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5039,70041
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5040,44013
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5041,47731
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5042,47815
2015,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5043,48817
