year,district_code,district_name,neighborhood_code,neighborhood_name,census_tract,avg_building_age
2018,1,Ciutat Vella,1,el Raval,1001,68.0
2018,1,Ciutat Vella,1,el Raval,1002,106.3
2018,1,Ciutat Vella,1,el Raval,1003,90.4
2018,1,Ciutat Vella,1,el Raval,1004,87.0
2018,1,Ciutat Vella,1,el Raval,1005,100.0
2018,1,Ciutat Vella,1,el Raval,1006,116.0
2018,1,Ciutat Vella,1,el Raval,1007,111.2
2018,1,Ciutat Vella,1,el Raval,1008,114.9
2018,1,Ciutat Vella,1,el Raval,1009,98.4
2018,1,Ciutat Vella,1,el Raval,1010,127.4
2018,1,Ciutat Vella,1,el Raval,1011,134.6
2018,1,Ciutat Vella,1,el Raval,1012,113.0
2018,1,Ciutat Vella,1,el Raval,1013,91.7
2018,1,Ciutat Vella,1,el Raval,1014,133.0
2018,1,Ciutat Vella,1,el Raval,1015,111.1
2018,1,Ciutat Vella,1,el Raval,1016,110.3
2018,1,Ciutat Vella,1,el Raval,1017,132.8
2018,1,Ciutat Vella,1,el Raval,1018,101.4
2018,1,Ciutat Vella,1,el Raval,1019,133.4
2018,1,Ciutat Vella,1,el Raval,1020,121.7
2018,1,Ciutat Vella,1,el Raval,1021,107.8
2018,1,Ciutat Vella,2,el Barri Gòtic,1022,90.7
2018,1,Ciutat Vella,2,el Barri Gòtic,1023,132.9
2018,1,Ciutat Vella,2,el Barri Gòtic,1025,142.5
2018,1,Ciutat Vella,2,el Barri Gòtic,1026,137.7
2018,1,Ciutat Vella,2,el Barri Gòtic,1027,135.2
2018,1,Ciutat Vella,2,el Barri Gòtic,1028,116.0
2018,1,Ciutat Vella,2,el Barri Gòtic,1029,109.7
2018,1,Ciutat Vella,2,el Barri Gòtic,1030,99.5
2018,1,Ciutat Vella,2,el Barri Gòtic,1031,126.0
2018,1,Ciutat Vella,3,la Barceloneta,1032,81.9
2018,1,Ciutat Vella,3,la Barceloneta,1033,81.0
2018,1,Ciutat Vella,3,la Barceloneta,1034,83.0
2018,1,Ciutat Vella,3,la Barceloneta,1035,89.3
2018,1,Ciutat Vella,3,la Barceloneta,1036,42.1
2018,1,Ciutat Vella,3,la Barceloneta,1037,82.2
2018,1,Ciutat Vella,3,la Barceloneta,1038,101.6
2018,1,Ciutat Vella,3,la Barceloneta,1039,84.5
2018,1,Ciutat Vella,3,la Barceloneta,1040,80.4
2018,1,Ciutat Vella,3,la Barceloneta,1041,97.1
2018,1,Ciutat Vella,3,la Barceloneta,1042,72.6
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1043,77.0
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1044,95.4
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1045,126.1
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1046,122.2
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1047,118.3
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1048,122.9
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1049,92.5
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1050,115.9
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1051,122.6
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1052,107.3
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1053,93.9
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1054,97.6
2018,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",1055,65.9
2018,2,Eixample,5,el Fort Pienc,2001,60.1
2018,2,Eixample,5,el Fort Pienc,2002,51.5
2018,2,Eixample,5,el Fort Pienc,2003,59.4
2018,2,Eixample,5,el Fort Pienc,2004,53.2
2018,2,Eixample,5,el Fort Pienc,2005,47.5
2018,2,Eixample,5,el Fort Pienc,2006,58.7
2018,2,Eixample,5,el Fort Pienc,2007,55.1
2018,2,Eixample,5,el Fort Pienc,2008,55.3
2018,2,Eixample,5,el Fort Pienc,2009,55.4
2018,2,Eixample,5,el Fort Pienc,2010,50.2
2018,2,Eixample,5,el Fort Pienc,2011,52.1
2018,2,Eixample,5,el Fort Pienc,2012,52.8
2018,2,Eixample,5,el Fort Pienc,2013,79.9
2018,2,Eixample,5,el Fort Pienc,2014,84.0
2018,2,Eixample,5,el Fort Pienc,2015,67.4
2018,2,Eixample,5,el Fort Pienc,2016,63.1
2018,2,Eixample,5,el Fort Pienc,2017,54.8
2018,2,Eixample,5,el Fort Pienc,2018,57.2
2018,2,Eixample,5,el Fort Pienc,2019,61.9
2018,2,Eixample,5,el Fort Pienc,2020,76.1
2018,2,Eixample,6,la Sagrada Família,2021,60.2
2018,2,Eixample,6,la Sagrada Família,2022,60.3
2018,2,Eixample,6,la Sagrada Família,2023,46.7
2018,2,Eixample,6,la Sagrada Família,2024,65.6
2018,2,Eixample,6,la Sagrada Família,2025,57.2
2018,2,Eixample,6,la Sagrada Família,2026,59.4
2018,2,Eixample,6,la Sagrada Família,2027,61.8
2018,2,Eixample,6,la Sagrada Família,2028,63.8
2018,2,Eixample,6,la Sagrada Família,2029,45.6
2018,2,Eixample,6,la Sagrada Família,2030,57.4
2018,2,Eixample,6,la Sagrada Família,2031,53.9
2018,2,Eixample,6,la Sagrada Família,2032,54.3
2018,2,Eixample,6,la Sagrada Família,2033,52.1
2018,2,Eixample,6,la Sagrada Família,2034,67.2
2018,2,Eixample,6,la Sagrada Família,2035,58.8
2018,2,Eixample,6,la Sagrada Família,2036,58.1
2018,2,Eixample,6,la Sagrada Família,2037,46.2
2018,2,Eixample,6,la Sagrada Família,2038,49.1
2018,2,Eixample,6,la Sagrada Família,2039,66.7
2018,2,Eixample,6,la Sagrada Família,2040,67.9
2018,2,Eixample,6,la Sagrada Família,2041,65.4
2018,2,Eixample,6,la Sagrada Família,2042,46.7
2018,2,Eixample,6,la Sagrada Família,2043,53.6
2018,2,Eixample,6,la Sagrada Família,2044,57.7
2018,2,Eixample,6,la Sagrada Família,2045,59.4
2018,2,Eixample,6,la Sagrada Família,2046,67.3
2018,2,Eixample,6,la Sagrada Família,2047,55.4
2018,2,Eixample,6,la Sagrada Família,2048,61.3
2018,2,Eixample,6,la Sagrada Família,2049,65.3
2018,2,Eixample,6,la Sagrada Família,2050,69.0
2018,2,Eixample,6,la Sagrada Família,2051,79.1
2018,2,Eixample,6,la Sagrada Família,2052,69.7
2018,2,Eixample,6,la Sagrada Família,2053,64.6
2018,2,Eixample,6,la Sagrada Família,2054,72.9
2018,2,Eixample,7,la Dreta de l'Eixample,2055,73.3
2018,2,Eixample,7,la Dreta de l'Eixample,2056,64.7
2018,2,Eixample,7,la Dreta de l'Eixample,2057,75.6
2018,2,Eixample,7,la Dreta de l'Eixample,2058,84.3
2018,2,Eixample,7,la Dreta de l'Eixample,2059,72.0
2018,2,Eixample,7,la Dreta de l'Eixample,2060,63.9
2018,2,Eixample,7,la Dreta de l'Eixample,2061,74.7
2018,2,Eixample,7,la Dreta de l'Eixample,2062,97.0
2018,2,Eixample,7,la Dreta de l'Eixample,2063,81.0
2018,2,Eixample,7,la Dreta de l'Eixample,2064,69.0
2018,2,Eixample,7,la Dreta de l'Eixample,2065,98.9
2018,2,Eixample,7,la Dreta de l'Eixample,2066,63.1
2018,2,Eixample,7,la Dreta de l'Eixample,2067,76.2
2018,2,Eixample,7,la Dreta de l'Eixample,2068,81.6
2018,2,Eixample,7,la Dreta de l'Eixample,2069,69.5
2018,2,Eixample,7,la Dreta de l'Eixample,2070,78.7
2018,2,Eixample,7,la Dreta de l'Eixample,2071,79.8
2018,2,Eixample,7,la Dreta de l'Eixample,2072,78.8
2018,2,Eixample,7,la Dreta de l'Eixample,2073,93.6
2018,2,Eixample,7,la Dreta de l'Eixample,2074,109.4
2018,2,Eixample,7,la Dreta de l'Eixample,2075,99.7
2018,2,Eixample,7,la Dreta de l'Eixample,2076,88.7
2018,2,Eixample,7,la Dreta de l'Eixample,2077,83.8
2018,2,Eixample,7,la Dreta de l'Eixample,2078,74.7
2018,2,Eixample,7,la Dreta de l'Eixample,2079,80.4
2018,2,Eixample,7,la Dreta de l'Eixample,2080,88.7
2018,2,Eixample,7,la Dreta de l'Eixample,2081,91.5
2018,2,Eixample,7,la Dreta de l'Eixample,2082,78.1
2018,2,Eixample,7,la Dreta de l'Eixample,2083,84.1
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2084,98.9
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2085,84.1
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2086,87.9
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2087,75.1
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2088,88.7
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2089,90.8
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2090,108.4
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2091,98.3
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2092,99.0
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2093,76.2
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2094,76.9
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2095,84.4
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2096,81.4
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2097,80.2
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2098,92.7
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2099,85.9
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2100,49.0
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2101,68.5
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2102,73.6
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2103,87.3
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2104,48.5
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2105,73.2
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2106,75.7
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2107,60.9
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2108,61.3
2018,2,Eixample,8,l'Antiga Esquerra de l'Eixample,2109,60.3
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2110,62.2
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2111,59.7
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2112,45.3
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2113,36.9
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2114,52.0
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2115,74.2
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2116,50.6
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2117,49.4
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2118,52.7
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2119,54.6
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2120,86.5
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2121,47.5
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2122,47.2
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2123,67.0
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2124,41.6
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2125,48.3
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2126,44.8
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2127,55.2
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2128,66.4
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2129,57.6
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2130,45.0
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2131,58.9
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2132,60.8
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2133,57.0
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2134,64.8
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2135,75.5
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2136,53.9
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2137,67.9
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2138,50.5
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2139,70.5
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2140,72.7
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2141,60.0
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2142,73.8
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2143,71.3
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2144,78.6
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2145,77.0
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2146,62.8
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2147,64.9
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2148,53.0
2018,2,Eixample,9,la Nova Esquerra de l'Eixample,2149,78.7
2018,2,Eixample,10,Sant Antoni,2150,80.3
2018,2,Eixample,10,Sant Antoni,2151,72.9
2018,2,Eixample,10,Sant Antoni,2152,58.1
2018,2,Eixample,10,Sant Antoni,2153,50.9
2018,2,Eixample,10,Sant Antoni,2154,74.3
2018,2,Eixample,10,Sant Antoni,2155,70.1
2018,2,Eixample,10,Sant Antoni,2156,53.0
2018,2,Eixample,10,Sant Antoni,2157,59.4
2018,2,Eixample,10,Sant Antoni,2158,66.9
2018,2,Eixample,10,Sant Antoni,2159,76.0
2018,2,Eixample,10,Sant Antoni,2160,71.4
2018,2,Eixample,10,Sant Antoni,2161,70.2
2018,2,Eixample,10,Sant Antoni,2162,66.5
2018,2,Eixample,10,Sant Antoni,2163,68.9
2018,2,Eixample,10,Sant Antoni,2164,109.9
2018,2,Eixample,10,Sant Antoni,2165,80.5
2018,2,Eixample,10,Sant Antoni,2166,88.0
2018,2,Eixample,10,Sant Antoni,2167,62.3
2018,2,Eixample,10,Sant Antoni,2168,74.0
2018,2,Eixample,10,Sant Antoni,2169,95.0
2018,2,Eixample,10,Sant Antoni,2170,73.0
2018,2,Eixample,10,Sant Antoni,2171,76.0
2018,2,Eixample,10,Sant Antoni,2172,86.1
2018,2,Eixample,10,Sant Antoni,2173,74.9
2018,3,Sants-Montjuïc,11,el Poble Sec,3001,57.5
2018,3,Sants-Montjuïc,11,el Poble Sec,3002,78.6
2018,3,Sants-Montjuïc,11,el Poble Sec,3003,82.3
2018,3,Sants-Montjuïc,11,el Poble Sec,3004,68.8
2018,3,Sants-Montjuïc,11,el Poble Sec,3005,65.4
2018,3,Sants-Montjuïc,11,el Poble Sec,3006,66.3
2018,3,Sants-Montjuïc,11,el Poble Sec,3007,66.3
2018,3,Sants-Montjuïc,11,el Poble Sec,3008,94.3
2018,3,Sants-Montjuïc,11,el Poble Sec,3009,68.5
2018,3,Sants-Montjuïc,11,el Poble Sec,3010,86.8
2018,3,Sants-Montjuïc,11,el Poble Sec,3011,100.9
2018,3,Sants-Montjuïc,11,el Poble Sec,3012,94.9
2018,3,Sants-Montjuïc,11,el Poble Sec,3013,99.0
2018,3,Sants-Montjuïc,11,el Poble Sec,3014,92.9
2018,3,Sants-Montjuïc,11,el Poble Sec,3015,88.6
2018,3,Sants-Montjuïc,11,el Poble Sec,3016,74.5
2018,3,Sants-Montjuïc,11,el Poble Sec,3017,91.6
2018,3,Sants-Montjuïc,11,el Poble Sec,3018,61.3
2018,3,Sants-Montjuïc,11,el Poble Sec,3019,70.2
2018,3,Sants-Montjuïc,11,el Poble Sec,3020,43.6
2018,3,Sants-Montjuïc,11,el Poble Sec,3021,44.3
2018,3,Sants-Montjuïc,11,el Poble Sec,3022,57.4
2018,3,Sants-Montjuïc,11,el Poble Sec,3023,72.6
2018,3,Sants-Montjuïc,11,el Poble Sec,3024,84.0
2018,3,Sants-Montjuïc,12,la Marina del Prat Vermell,3025,33.9
2018,3,Sants-Montjuïc,13,la Marina de Port,3026,44.5
2018,3,Sants-Montjuïc,13,la Marina de Port,3027,30.8
2018,3,Sants-Montjuïc,13,la Marina de Port,3028,16.0
2018,3,Sants-Montjuïc,13,la Marina de Port,3029,34.7
2018,3,Sants-Montjuïc,13,la Marina de Port,3030,48.7
2018,3,Sants-Montjuïc,13,la Marina de Port,3031,42.0
2018,3,Sants-Montjuïc,13,la Marina de Port,3032,30.6
2018,3,Sants-Montjuïc,13,la Marina de Port,3033,58.6
2018,3,Sants-Montjuïc,13,la Marina de Port,3034,41.1
2018,3,Sants-Montjuïc,13,la Marina de Port,3035,42.3
2018,3,Sants-Montjuïc,13,la Marina de Port,3036,35.8
2018,3,Sants-Montjuïc,13,la Marina de Port,3037,35.7
2018,3,Sants-Montjuïc,13,la Marina de Port,3038,40.9
2018,3,Sants-Montjuïc,13,la Marina de Port,3039,40.0
2018,3,Sants-Montjuïc,13,la Marina de Port,3211,35.0
2018,3,Sants-Montjuïc,13,la Marina de Port,3212,50.4
2018,3,Sants-Montjuïc,13,la Marina de Port,3213,49.3
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,3040,35.7
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,3041,53.1
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,3042,60.1
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,3043,53.9
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,3044,59.9
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,3045,53.7
2018,3,Sants-Montjuïc,14,la Font de la Guatlla,3046,42.9
2018,3,Sants-Montjuïc,15,Hostafrancs,3047,74.3
2018,3,Sants-Montjuïc,15,Hostafrancs,3048,65.5
2018,3,Sants-Montjuïc,15,Hostafrancs,3049,73.4
2018,3,Sants-Montjuïc,15,Hostafrancs,3050,70.8
2018,3,Sants-Montjuïc,15,Hostafrancs,3051,81.9
2018,3,Sants-Montjuïc,15,Hostafrancs,3052,73.8
2018,3,Sants-Montjuïc,15,Hostafrancs,3053,71.0
2018,3,Sants-Montjuïc,15,Hostafrancs,3054,54.4
2018,3,Sants-Montjuïc,15,Hostafrancs,3055,44.0
2018,3,Sants-Montjuïc,15,Hostafrancs,3056,49.1
2018,3,Sants-Montjuïc,16,la Bordeta,3057,49.0
2018,3,Sants-Montjuïc,16,la Bordeta,3058,31.4
2018,3,Sants-Montjuïc,16,la Bordeta,3059,58.0
2018,3,Sants-Montjuïc,16,la Bordeta,3060,47.7
2018,3,Sants-Montjuïc,16,la Bordeta,3061,63.1
2018,3,Sants-Montjuïc,16,la Bordeta,3062,68.9
2018,3,Sants-Montjuïc,16,la Bordeta,3063,57.4
2018,3,Sants-Montjuïc,16,la Bordeta,3064,36.4
2018,3,Sants-Montjuïc,16,la Bordeta,3065,36.7
2018,3,Sants-Montjuïc,16,la Bordeta,3066,44.0
2018,3,Sants-Montjuïc,16,la Bordeta,3067,44.3
2018,3,Sants-Montjuïc,16,la Bordeta,3068,47.9
2018,3,Sants-Montjuïc,16,la Bordeta,3069,41.5
2018,3,Sants-Montjuïc,17,Sants - Badal,3070,51.0
2018,3,Sants-Montjuïc,17,Sants - Badal,3071,58.0
2018,3,Sants-Montjuïc,17,Sants - Badal,3072,62.6
2018,3,Sants-Montjuïc,17,Sants - Badal,3073,56.4
2018,3,Sants-Montjuïc,17,Sants - Badal,3074,56.1
2018,3,Sants-Montjuïc,17,Sants - Badal,3075,52.7
2018,3,Sants-Montjuïc,17,Sants - Badal,3076,48.6
2018,3,Sants-Montjuïc,17,Sants - Badal,3077,48.1
2018,3,Sants-Montjuïc,17,Sants - Badal,3078,52.0
2018,3,Sants-Montjuïc,17,Sants - Badal,3079,63.2
2018,3,Sants-Montjuïc,17,Sants - Badal,3080,47.2
2018,3,Sants-Montjuïc,17,Sants - Badal,3081,51.7
2018,3,Sants-Montjuïc,17,Sants - Badal,3082,50.2
2018,3,Sants-Montjuïc,17,Sants - Badal,3083,52.7
2018,3,Sants-Montjuïc,17,Sants - Badal,3084,46.5
2018,3,Sants-Montjuïc,17,Sants - Badal,3085,53.0
2018,3,Sants-Montjuïc,18,Sants,3086,41.9
2018,3,Sants-Montjuïc,18,Sants,3087,53.5
2018,3,Sants-Montjuïc,18,Sants,3088,58.9
2018,3,Sants-Montjuïc,18,Sants,3089,49.2
2018,3,Sants-Montjuïc,18,Sants,3090,49.6
2018,3,Sants-Montjuïc,18,Sants,3091,73.0
2018,3,Sants-Montjuïc,18,Sants,3092,56.9
2018,3,Sants-Montjuïc,18,Sants,3093,55.8
2018,3,Sants-Montjuïc,18,Sants,3094,56.7
2018,3,Sants-Montjuïc,18,Sants,3095,61.0
2018,3,Sants-Montjuïc,18,Sants,3096,80.6
2018,3,Sants-Montjuïc,18,Sants,3097,74.3
2018,3,Sants-Montjuïc,18,Sants,3098,64.8
2018,3,Sants-Montjuïc,18,Sants,3099,85.8
2018,3,Sants-Montjuïc,18,Sants,3100,69.1
2018,3,Sants-Montjuïc,18,Sants,3101,73.0
2018,3,Sants-Montjuïc,18,Sants,3102,68.6
2018,3,Sants-Montjuïc,18,Sants,3103,51.5
2018,3,Sants-Montjuïc,18,Sants,3104,88.5
2018,3,Sants-Montjuïc,18,Sants,3105,77.2
2018,3,Sants-Montjuïc,18,Sants,3106,99.3
2018,3,Sants-Montjuïc,18,Sants,3107,62.8
2018,3,Sants-Montjuïc,18,Sants,3108,73.3
2018,3,Sants-Montjuïc,18,Sants,3109,72.8
2018,3,Sants-Montjuïc,18,Sants,3110,64.4
2018,3,Sants-Montjuïc,18,Sants,3111,64.6
2018,3,Sants-Montjuïc,18,Sants,3112,48.7
2018,3,Sants-Montjuïc,18,Sants,3113,50.2
2018,3,Sants-Montjuïc,18,Sants,3114,46.7
2018,4,Les Corts,19,les Corts,4001,53.3
2018,4,Les Corts,19,les Corts,4002,37.5
2018,4,Les Corts,19,les Corts,4003,43.8
2018,4,Les Corts,19,les Corts,4004,47.3
2018,4,Les Corts,19,les Corts,4005,49.3
2018,4,Les Corts,19,les Corts,4006,45.7
2018,4,Les Corts,19,les Corts,4007,51.1
2018,4,Les Corts,19,les Corts,4008,57.8
2018,4,Les Corts,19,les Corts,4009,51.5
2018,4,Les Corts,19,les Corts,4010,38.5
2018,4,Les Corts,19,les Corts,4011,44.3
2018,4,Les Corts,19,les Corts,4012,42.6
2018,4,Les Corts,19,les Corts,4013,40.7
2018,4,Les Corts,19,les Corts,4014,40.5
2018,4,Les Corts,19,les Corts,4015,46.3
2018,4,Les Corts,19,les Corts,4016,51.1
2018,4,Les Corts,19,les Corts,4017,50.1
2018,4,Les Corts,19,les Corts,4018,55.5
2018,4,Les Corts,19,les Corts,4019,57.9
2018,4,Les Corts,19,les Corts,4020,48.6
2018,4,Les Corts,19,les Corts,4021,53.3
2018,4,Les Corts,19,les Corts,4022,45.1
2018,4,Les Corts,19,les Corts,4023,37.8
2018,4,Les Corts,19,les Corts,4024,36.5
2018,4,Les Corts,19,les Corts,4025,49.3
2018,4,Les Corts,19,les Corts,4026,52.3
2018,4,Les Corts,19,les Corts,4027,47.9
2018,4,Les Corts,19,les Corts,4028,57.0
2018,4,Les Corts,19,les Corts,4029,43.3
2018,4,Les Corts,19,les Corts,4030,45.4
2018,4,Les Corts,19,les Corts,4031,47.3
2018,4,Les Corts,19,les Corts,4032,47.9
2018,4,Les Corts,19,les Corts,4033,57.5
2018,4,Les Corts,19,les Corts,4034,43.5
2018,4,Les Corts,19,les Corts,4035,42.5
2018,4,Les Corts,20,la Maternitat i Sant Ramon,4036,57.7
2018,4,Les Corts,20,la Maternitat i Sant Ramon,4037,47.0
2018,4,Les Corts,20,la Maternitat i Sant Ramon,4038,43.1
2018,4,Les Corts,20,la Maternitat i Sant Ramon,4039,45.7
2018,4,Les Corts,20,la Maternitat i Sant Ramon,4040,58.1
2018,4,Les Corts,20,la Maternitat i Sant Ramon,4041,50.2
2018,4,Les Corts,20,la Maternitat i Sant Ramon,4042,44.0
2018,4,Les Corts,20,la Maternitat i Sant Ramon,4043,42.3
2018,4,Les Corts,20,la Maternitat i Sant Ramon,4044,48.0
2018,4,Les Corts,20,la Maternitat i Sant Ramon,4045,44.6
2018,4,Les Corts,20,la Maternitat i Sant Ramon,4046,43.0
2018,4,Les Corts,20,la Maternitat i Sant Ramon,4047,36.4
2018,4,Les Corts,20,la Maternitat i Sant Ramon,4048,43.0
2018,4,Les Corts,20,la Maternitat i Sant Ramon,4049,48.4
2018,4,Les Corts,20,la Maternitat i Sant Ramon,4084,49.7
2018,4,Les Corts,21,Pedralbes,4050,43.2
2018,4,Les Corts,21,Pedralbes,4051,56.8
2018,4,Les Corts,21,Pedralbes,4052,42.1
2018,4,Les Corts,21,Pedralbes,4053,47.3
2018,4,Les Corts,21,Pedralbes,4054,45.7
2018,4,Les Corts,21,Pedralbes,4055,41.1
2018,4,Les Corts,21,Pedralbes,4056,45.9
2018,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",5001,42.9
2018,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",5002,52.6
2018,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",5003,48.5
2018,5,Sarrià-Sant Gervasi,23,Sarrià,5004,45.9
2018,5,Sarrià-Sant Gervasi,23,Sarrià,5005,45.0
2018,5,Sarrià-Sant Gervasi,23,Sarrià,5006,42.4
2018,5,Sarrià-Sant Gervasi,23,Sarrià,5007,67.3
2018,5,Sarrià-Sant Gervasi,23,Sarrià,5008,59.9
2018,5,Sarrià-Sant Gervasi,23,Sarrià,5009,52.2
2018,5,Sarrià-Sant Gervasi,23,Sarrià,5010,60.2
2018,5,Sarrià-Sant Gervasi,23,Sarrià,5011,60.3
2018,5,Sarrià-Sant Gervasi,23,Sarrià,5012,54.3
2018,5,Sarrià-Sant Gervasi,23,Sarrià,5013,63.2
2018,5,Sarrià-Sant Gervasi,23,Sarrià,5014,40.9
2018,5,Sarrià-Sant Gervasi,23,Sarrià,5015,42.0
2018,5,Sarrià-Sant Gervasi,23,Sarrià,5016,61.4
2018,5,Sarrià-Sant Gervasi,23,Sarrià,5017,50.8
2018,5,Sarrià-Sant Gervasi,23,Sarrià,5018,52.1
2018,5,Sarrià-Sant Gervasi,23,Sarrià,5019,47.5
2018,5,Sarrià-Sant Gervasi,24,les Tres Torres,5020,49.9
2018,5,Sarrià-Sant Gervasi,24,les Tres Torres,5021,24.1
2018,5,Sarrià-Sant Gervasi,24,les Tres Torres,5022,48.5
2018,5,Sarrià-Sant Gervasi,24,les Tres Torres,5023,54.1
2018,5,Sarrià-Sant Gervasi,24,les Tres Torres,5024,52.9
2018,5,Sarrià-Sant Gervasi,24,les Tres Torres,5025,51.3
2018,5,Sarrià-Sant Gervasi,24,les Tres Torres,5026,51.5
2018,5,Sarrià-Sant Gervasi,24,les Tres Torres,5027,48.1
2018,5,Sarrià-Sant Gervasi,24,les Tres Torres,5028,46.9
2018,5,Sarrià-Sant Gervasi,24,les Tres Torres,5029,42.9
2018,5,Sarrià-Sant Gervasi,24,les Tres Torres,5030,42.7
2018,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5031,52.1
2018,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5032,43.0
2018,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,5033,52.4
