"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Seccio_Censal","Import_Renda_Bruta_€"
2018,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",95,57900
2018,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",96,52701
2018,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",97,47733
2018,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",98,52282
2018,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",99,63458
2018,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",100,55933
2018,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",101,55846
2018,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",102,66116
2018,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",103,45192
2018,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",104,62989
2018,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",105,48408
2018,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",106,64020
2018,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",107,67076
2018,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",108,74751
2018,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",109,76597
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",110,53985
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",111,55357
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",112,72325
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",113,72976
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",114,52698
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",115,48136
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",116,71245
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",117,57647
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",118,65290
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",119,57618
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",120,53340
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",121,53985
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",122,67774
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",123,56530
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",124,58596
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",125,55899
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",126,62124
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",127,48600
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",128,48600
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",129,54515
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",130,94188
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",131,50020
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",132,51956
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",133,52487
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",134,49171
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",135,43377
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",136,55673
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",137,46744
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",138,56873
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",139,45312
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",140,51334
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",141,50401
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",142,44726
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",143,56167
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",144,56907
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",145,53774
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",146,51152
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",147,47082
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",148,49733
2018,2,"Eixample",9,"la Nova Esquerra de l'Eixample",149,54522
2018,2,"Eixample",10,"Sant Antoni",150,46324
2018,2,"Eixample",10,"Sant Antoni",151,48482
2018,2,"Eixample",10,"Sant Antoni",152,55150
2018,2,"Eixample",10,"Sant Antoni",153,50300
2018,2,"Eixample",10,"Sant Antoni",154,42932
2018,2,"Eixample",10,"Sant Antoni",155,44867
2018,2,"Eixample",10,"Sant Antoni",156,47837
2018,2,"Eixample",10,"Sant Antoni",157,43546
2018,2,"Eixample",10,"Sant Antoni",158,51353
2018,2,"Eixample",10,"Sant Antoni",159,51762
2018,2,"Eixample",10,"Sant Antoni",160,53630
2018,2,"Eixample",10,"Sant Antoni",161,48133
2018,2,"Eixample",10,"Sant Antoni",162,42324
2018,2,"Eixample",10,"Sant Antoni",163,50664
2018,2,"Eixample",10,"Sant Antoni",164,50409
2018,2,"Eixample",10,"Sant Antoni",165,48131
2018,2,"Eixample",10,"Sant Antoni",166,44916
2018,2,"Eixample",10,"Sant Antoni",167,51410
2018,2,"Eixample",10,"Sant Antoni",168,47075
2018,2,"Eixample",10,"Sant Antoni",169,43933
2018,2,"Eixample",10,"Sant Antoni",170,44406
2018,2,"Eixample",10,"Sant Antoni",171,41010
2018,2,"Eixample",10,"Sant Antoni",172,40543
2018,2,"Eixample",10,"Sant Antoni",173,44264
2018,3,"Sants-Montjuïc",11,"el Poble Sec",1,39843
2018,3,"Sants-Montjuïc",11,"el Poble Sec",2,33722
2018,3,"Sants-Montjuïc",11,"el Poble Sec",3,33005
2018,3,"Sants-Montjuïc",11,"el Poble Sec",4,39791
2018,3,"Sants-Montjuïc",11,"el Poble Sec",5,33538
2018,3,"Sants-Montjuïc",11,"el Poble Sec",6,37369
2018,3,"Sants-Montjuïc",11,"el Poble Sec",7,35828
2018,3,"Sants-Montjuïc",11,"el Poble Sec",8,33722
2018,3,"Sants-Montjuïc",11,"el Poble Sec",9,37510
2018,3,"Sants-Montjuïc",11,"el Poble Sec",10,35957
2018,3,"Sants-Montjuïc",11,"el Poble Sec",11,28956
2018,3,"Sants-Montjuïc",11,"el Poble Sec",12,34208
2018,3,"Sants-Montjuïc",11,"el Poble Sec",13,31711
2018,3,"Sants-Montjuïc",11,"el Poble Sec",14,32462
2018,3,"Sants-Montjuïc",11,"el Poble Sec",15,34441
2018,3,"Sants-Montjuïc",11,"el Poble Sec",16,33110
2018,3,"Sants-Montjuïc",11,"el Poble Sec",17,30917
2018,3,"Sants-Montjuïc",11,"el Poble Sec",18,36899
2018,3,"Sants-Montjuïc",11,"el Poble Sec",19,35147
2018,3,"Sants-Montjuïc",11,"el Poble Sec",20,43050
2018,3,"Sants-Montjuïc",11,"el Poble Sec",21,41243
2018,3,"Sants-Montjuïc",11,"el Poble Sec",22,38838
2018,3,"Sants-Montjuïc",11,"el Poble Sec",23,34512
2018,3,"Sants-Montjuïc",11,"el Poble Sec",24,35574
2018,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",25,28808
2018,3,"Sants-Montjuïc",13,"la Marina de Port",26,36885
2018,3,"Sants-Montjuïc",13,"la Marina de Port",27,39023
2018,3,"Sants-Montjuïc",13,"la Marina de Port",28,48567
2018,3,"Sants-Montjuïc",13,"la Marina de Port",29,35567
2018,3,"Sants-Montjuïc",13,"la Marina de Port",30,38832
2018,3,"Sants-Montjuïc",13,"la Marina de Port",31,37221
2018,3,"Sants-Montjuïc",13,"la Marina de Port",32,31857
2018,3,"Sants-Montjuïc",13,"la Marina de Port",33,28993
2018,3,"Sants-Montjuïc",13,"la Marina de Port",34,38877
2018,3,"Sants-Montjuïc",13,"la Marina de Port",35,40908
2018,3,"Sants-Montjuïc",13,"la Marina de Port",36,44223
2018,3,"Sants-Montjuïc",13,"la Marina de Port",37,44181
2018,3,"Sants-Montjuïc",13,"la Marina de Port",38,30535
2018,3,"Sants-Montjuïc",13,"la Marina de Port",39,29346
2018,3,"Sants-Montjuïc",14,"la Font de la Guatlla",40,46117
2018,3,"Sants-Montjuïc",14,"la Font de la Guatlla",41,41461
2018,3,"Sants-Montjuïc",14,"la Font de la Guatlla",42,39876
2018,3,"Sants-Montjuïc",14,"la Font de la Guatlla",43,42607
2018,3,"Sants-Montjuïc",14,"la Font de la Guatlla",44,39910
2018,3,"Sants-Montjuïc",14,"la Font de la Guatlla",45,39560
2018,3,"Sants-Montjuïc",14,"la Font de la Guatlla",46,57133
2018,3,"Sants-Montjuïc",15,"Hostafrancs",47,39588
2018,3,"Sants-Montjuïc",15,"Hostafrancs",48,47639
2018,3,"Sants-Montjuïc",15,"Hostafrancs",49,44610
2018,3,"Sants-Montjuïc",15,"Hostafrancs",50,43740
2018,3,"Sants-Montjuïc",15,"Hostafrancs",51,37569
2018,3,"Sants-Montjuïc",15,"Hostafrancs",52,37679
2018,3,"Sants-Montjuïc",15,"Hostafrancs",53,38837
2018,3,"Sants-Montjuïc",15,"Hostafrancs",54,47085
2018,3,"Sants-Montjuïc",15,"Hostafrancs",55,40763
2018,3,"Sants-Montjuïc",15,"Hostafrancs",56,41744
2018,3,"Sants-Montjuïc",16,"la Bordeta",57,36971
2018,3,"Sants-Montjuïc",16,"la Bordeta",58,56358
2018,3,"Sants-Montjuïc",16,"la Bordeta",59,37264
2018,3,"Sants-Montjuïc",16,"la Bordeta",60,46790
2018,3,"Sants-Montjuïc",16,"la Bordeta",61,34244
2018,3,"Sants-Montjuïc",16,"la Bordeta",62,39253
2018,3,"Sants-Montjuïc",16,"la Bordeta",63,41759
2018,3,"Sants-Montjuïc",16,"la Bordeta",64,46319
2018,3,"Sants-Montjuïc",16,"la Bordeta",65,48535
2018,3,"Sants-Montjuïc",16,"la Bordeta",66,42774
2018,3,"Sants-Montjuïc",16,"la Bordeta",67,44646
2018,3,"Sants-Montjuïc",16,"la Bordeta",68,36517
2018,3,"Sants-Montjuïc",16,"la Bordeta",69,46706
2018,3,"Sants-Montjuïc",17,"Sants - Badal",70,37505
2018,3,"Sants-Montjuïc",17,"Sants - Badal",71,33226
2018,3,"Sants-Montjuïc",17,"Sants - Badal",72,35491
2018,3,"Sants-Montjuïc",17,"Sants - Badal",73,44682
2018,3,"Sants-Montjuïc",17,"Sants - Badal",74,40557
2018,3,"Sants-Montjuïc",17,"Sants - Badal",75,41578
2018,3,"Sants-Montjuïc",17,"Sants - Badal",76,35676
2018,3,"Sants-Montjuïc",17,"Sants - Badal",77,42131
2018,3,"Sants-Montjuïc",17,"Sants - Badal",78,41043
2018,3,"Sants-Montjuïc",17,"Sants - Badal",79,38008
2018,3,"Sants-Montjuïc",17,"Sants - Badal",80,42665
2018,3,"Sants-Montjuïc",17,"Sants - Badal",81,44341
2018,3,"Sants-Montjuïc",17,"Sants - Badal",82,50382
2018,3,"Sants-Montjuïc",17,"Sants - Badal",83,46280
2018,3,"Sants-Montjuïc",17,"Sants - Badal",84,46848
2018,3,"Sants-Montjuïc",17,"Sants - Badal",85,44388
2018,3,"Sants-Montjuïc",18,"Sants",86,58546
2018,3,"Sants-Montjuïc",18,"Sants",87,54446
2018,3,"Sants-Montjuïc",18,"Sants",88,42726
2018,3,"Sants-Montjuïc",18,"Sants",89,49289
2018,3,"Sants-Montjuïc",18,"Sants",90,56256
2018,3,"Sants-Montjuïc",18,"Sants",91,51602
2018,3,"Sants-Montjuïc",18,"Sants",92,46745
2018,3,"Sants-Montjuïc",18,"Sants",93,48969
2018,3,"Sants-Montjuïc",18,"Sants",94,45544
2018,3,"Sants-Montjuïc",18,"Sants",95,42596
2018,3,"Sants-Montjuïc",18,"Sants",96,41682
2018,3,"Sants-Montjuïc",18,"Sants",97,30878
2018,3,"Sants-Montjuïc",18,"Sants",98,38997
2018,3,"Sants-Montjuïc",18,"Sants",99,40254
2018,3,"Sants-Montjuïc",18,"Sants",100,39872
2018,3,"Sants-Montjuïc",18,"Sants",101,40291
2018,3,"Sants-Montjuïc",18,"Sants",102,43195
2018,3,"Sants-Montjuïc",18,"Sants",103,41136
2018,3,"Sants-Montjuïc",18,"Sants",104,40023
2018,3,"Sants-Montjuïc",18,"Sants",105,37929
2018,3,"Sants-Montjuïc",18,"Sants",106,41303
2018,3,"Sants-Montjuïc",18,"Sants",107,47808
2018,3,"Sants-Montjuïc",18,"Sants",108,44352
2018,3,"Sants-Montjuïc",18,"Sants",109,44806
2018,3,"Sants-Montjuïc",18,"Sants",110,43396
2018,3,"Sants-Montjuïc",18,"Sants",111,45325
2018,3,"Sants-Montjuïc",18,"Sants",112,57007
2018,3,"Sants-Montjuïc",18,"Sants",113,64243
2018,3,"Sants-Montjuïc",18,"Sants",114,59070
2018,3,"Sants-Montjuïc",13,"la Marina de Port",211,46532
2018,3,"Sants-Montjuïc",13,"la Marina de Port",212,36436
2018,3,"Sants-Montjuïc",13,"la Marina de Port",213,33403
2018,4,"Les Corts",19,"les Corts",1,55561
2018,4,"Les Corts",19,"les Corts",2,66746
2018,4,"Les Corts",19,"les Corts",3,61187
2018,4,"Les Corts",19,"les Corts",4,54910
2018,4,"Les Corts",19,"les Corts",5,51282
2018,4,"Les Corts",19,"les Corts",6,55522
2018,4,"Les Corts",19,"les Corts",7,44415
2018,4,"Les Corts",19,"les Corts",8,44948
2018,4,"Les Corts",19,"les Corts",9,53788
2018,4,"Les Corts",19,"les Corts",10,68217
2018,4,"Les Corts",19,"les Corts",11,68686
2018,4,"Les Corts",19,"les Corts",12,61010
2018,4,"Les Corts",19,"les Corts",13,72420
2018,4,"Les Corts",19,"les Corts",14,64227
2018,4,"Les Corts",19,"les Corts",15,65005
2018,4,"Les Corts",19,"les Corts",16,60972
2018,4,"Les Corts",19,"les Corts",17,61538
2018,4,"Les Corts",19,"les Corts",18,66161
2018,4,"Les Corts",19,"les Corts",19,91302
2018,4,"Les Corts",19,"les Corts",20,71706
2018,4,"Les Corts",19,"les Corts",21,75514
2018,4,"Les Corts",19,"les Corts",22,61170
2018,4,"Les Corts",19,"les Corts",23,133380
2018,4,"Les Corts",19,"les Corts",24,129027
2018,4,"Les Corts",19,"les Corts",25,57795
2018,4,"Les Corts",19,"les Corts",26,61669
2018,4,"Les Corts",19,"les Corts",27,61812
2018,4,"Les Corts",19,"les Corts",28,53801
2018,4,"Les Corts",19,"les Corts",29,78563
2018,4,"Les Corts",19,"les Corts",30,69229
2018,4,"Les Corts",19,"les Corts",31,58237
2018,4,"Les Corts",19,"les Corts",32,53868
2018,4,"Les Corts",19,"les Corts",33,52764
2018,4,"Les Corts",19,"les Corts",34,77161
2018,4,"Les Corts",19,"les Corts",35,63690
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon",36,49040
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon",37,59177
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon",38,57656
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon",39,51903
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon",40,41887
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon",41,42973
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon",42,42570
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon",43,69064
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon",44,51114
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon",45,48862
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon",46,82440
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon",47,65650
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon",48,68743
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon",49,98709
2018,4,"Les Corts",21,"Pedralbes",50,133380
2018,4,"Les Corts",21,"Pedralbes",51,69251
2018,4,"Les Corts",21,"Pedralbes",52,133380
2018,4,"Les Corts",21,"Pedralbes",53,82232
2018,4,"Les Corts",21,"Pedralbes",54,111686
2018,4,"Les Corts",21,"Pedralbes",55,133380
2018,4,"Les Corts",21,"Pedralbes",56,133380
2018,4,"Les Corts",20,"la Maternitat i Sant Ramon",84,75065
2018,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",1,50830
2018,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",2,100851
2018,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",3,97981
2018,5,"Sarrià-Sant Gervasi",23,"Sarrià",4,133380
2018,5,"Sarrià-Sant Gervasi",23,"Sarrià",5,129706
2018,5,"Sarrià-Sant Gervasi",23,"Sarrià",6,133380
2018,5,"Sarrià-Sant Gervasi",23,"Sarrià",7,118841
2018,5,"Sarrià-Sant Gervasi",23,"Sarrià",8,133380
2018,5,"Sarrià-Sant Gervasi",23,"Sarrià",9,85454
2018,5,"Sarrià-Sant Gervasi",23,"Sarrià",10,77654
2018,5,"Sarrià-Sant Gervasi",23,"Sarrià",11,80201
2018,5,"Sarrià-Sant Gervasi",23,"Sarrià",12,69865
2018,5,"Sarrià-Sant Gervasi",23,"Sarrià",13,77515
2018,5,"Sarrià-Sant Gervasi",23,"Sarrià",14,93324
2018,5,"Sarrià-Sant Gervasi",23,"Sarrià",15,96682
2018,5,"Sarrià-Sant Gervasi",23,"Sarrià",16,68590
2018,5,"Sarrià-Sant Gervasi",23,"Sarrià",17,133380
2018,5,"Sarrià-Sant Gervasi",23,"Sarrià",18,75550
2018,5,"Sarrià-Sant Gervasi",23,"Sarrià",19,122294
2018,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",20,91622
2018,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",21,133380
2018,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",22,133380
2018,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",23,64331
2018,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",24,133380
2018,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",25,133380
2018,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",26,133380
2018,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",27,133380
2018,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",28,133380
2018,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",29,133380
2018,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",30,133380
2018,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",31,133380
2018,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",32,133380
