"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Seccio_Censal","Import_Renda_Bruta_€"
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",43,48640
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",44,46029
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",45,35387
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",46,36400
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",47,32864
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",48,27281
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",49,44742
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",50,36705
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",51,30786
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",52,56350
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",53,29381
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",54,32921
2019,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera",55,46887
2019,2,"Eixample",5,"el Fort Pienc",1,53658
2019,2,"Eixample",5,"el Fort Pienc",2,51562
2019,2,"Eixample",5,"el Fort Pienc",3,55820
2019,2,"Eixample",5,"el Fort Pienc",4,48623
2019,2,"Eixample",5,"el Fort Pienc",5,56824
2019,2,"Eixample",5,"el Fort Pienc",6,61106
2019,2,"Eixample",5,"el Fort Pienc",7,58575
2019,2,"Eixample",5,"el Fort Pienc",8,59505
2019,2,"Eixample",5,"el Fort Pienc",9,58114
2019,2,"Eixample",5,"el Fort Pienc",10,53725
2019,2,"Eixample",5,"el Fort Pienc",11,53102
2019,2,"Eixample",5,"el Fort Pienc",12,44444
2019,2,"Eixample",5,"el Fort Pienc",13,41670
2019,2,"Eixample",5,"el Fort Pienc",14,42650
2019,2,"Eixample",5,"el Fort Pienc",15,44373
2019,2,"Eixample",5,"el Fort Pienc",16,57353
2019,2,"Eixample",5,"el Fort Pienc",17,61324
2019,2,"Eixample",5,"el Fort Pienc",18,59282
2019,2,"Eixample",5,"el Fort Pienc",19,51788
2019,2,"Eixample",5,"el Fort Pienc",20,44425
2019,2,"Eixample",6,"la Sagrada Família",21,49609
2019,2,"Eixample",6,"la Sagrada Família",22,52605
2019,2,"Eixample",6,"la Sagrada Família",23,49000
2019,2,"Eixample",6,"la Sagrada Família",24,47621
2019,2,"Eixample",6,"la Sagrada Família",25,43990
2019,2,"Eixample",6,"la Sagrada Família",26,52048
2019,2,"Eixample",6,"la Sagrada Família",27,52274
2019,2,"Eixample",6,"la Sagrada Família",28,51312
2019,2,"Eixample",6,"la Sagrada Família",29,49895
2019,2,"Eixample",6,"la Sagrada Família",30,39500
2019,2,"Eixample",6,"la Sagrada Família",31,56776
2019,2,"Eixample",6,"la Sagrada Família",32,52219
2019,2,"Eixample",6,"la Sagrada Família",33,48236
2019,2,"Eixample",6,"la Sagrada Família",34,42681
2019,2,"Eixample",6,"la Sagrada Família",35,53358
2019,2,"Eixample",6,"la Sagrada Família",36,57141
2019,2,"Eixample",6,"la Sagrada Família",37,59011
2019,2,"Eixample",6,"la Sagrada Família",38,58293
2019,2,"Eixample",6,"la Sagrada Família",39,49788
2019,2,"Eixample",6,"la Sagrada Família",40,43383
2019,2,"Eixample",6,"la Sagrada Família",41,47376
2019,2,"Eixample",6,"la Sagrada Família",42,59051
2019,2,"Eixample",6,"la Sagrada Família",43,57363
2019,2,"Eixample",6,"la Sagrada Família",44,46484
2019,2,"Eixample",6,"la Sagrada Família",45,58799
2019,2,"Eixample",6,"la Sagrada Família",46,47052
2019,2,"Eixample",6,"la Sagrada Família",47,52436
2019,2,"Eixample",6,"la Sagrada Família",48,50533
2019,2,"Eixample",6,"la Sagrada Família",49,45303
2019,2,"Eixample",6,"la Sagrada Família",50,46213
2019,2,"Eixample",6,"la Sagrada Família",51,44135
2019,2,"Eixample",6,"la Sagrada Família",52,49907
2019,2,"Eixample",6,"la Sagrada Família",53,50937
2019,2,"Eixample",6,"la Sagrada Família",54,54476
2019,2,"Eixample",7,"la Dreta de l'Eixample",55,56023
2019,2,"Eixample",7,"la Dreta de l'Eixample",56,55630
2019,2,"Eixample",7,"la Dreta de l'Eixample",57,74843
2019,2,"Eixample",7,"la Dreta de l'Eixample",58,63478
2019,2,"Eixample",7,"la Dreta de l'Eixample",59,71055
2019,2,"Eixample",7,"la Dreta de l'Eixample",60,59514
2019,2,"Eixample",7,"la Dreta de l'Eixample",61,53369
2019,2,"Eixample",7,"la Dreta de l'Eixample",62,67316
2019,2,"Eixample",7,"la Dreta de l'Eixample",63,94783
2019,2,"Eixample",7,"la Dreta de l'Eixample",64,78622
2019,2,"Eixample",7,"la Dreta de l'Eixample",65,62952
2019,2,"Eixample",7,"la Dreta de l'Eixample",66,59611
2019,2,"Eixample",7,"la Dreta de l'Eixample",67,49978
2019,2,"Eixample",7,"la Dreta de l'Eixample",68,54097
2019,2,"Eixample",7,"la Dreta de l'Eixample",69,66125
2019,2,"Eixample",7,"la Dreta de l'Eixample",70,72225
2019,2,"Eixample",7,"la Dreta de l'Eixample",71,75442
2019,2,"Eixample",7,"la Dreta de l'Eixample",72,81830
2019,2,"Eixample",7,"la Dreta de l'Eixample",73,77036
2019,2,"Eixample",7,"la Dreta de l'Eixample",74,77446
2019,2,"Eixample",7,"la Dreta de l'Eixample",75,67468
2019,2,"Eixample",7,"la Dreta de l'Eixample",76,83427
2019,2,"Eixample",7,"la Dreta de l'Eixample",77,68090
2019,2,"Eixample",7,"la Dreta de l'Eixample",78,93649
2019,2,"Eixample",7,"la Dreta de l'Eixample",79,81889
2019,2,"Eixample",7,"la Dreta de l'Eixample",80,82752
2019,2,"Eixample",7,"la Dreta de l'Eixample",81,84563
2019,2,"Eixample",7,"la Dreta de l'Eixample",82,71322
2019,2,"Eixample",7,"la Dreta de l'Eixample",83,91224
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",84,63482
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",85,64261
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",86,73186
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",87,63127
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",88,69466
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",89,61969
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",90,56885
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",91,60430
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",92,55888
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",93,62513
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",94,60364
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",95,59081
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",96,55513
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",97,50982
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",98,57080
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",99,68848
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",100,57488
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",101,58615
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",102,70861
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",103,48380
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",104,65497
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",105,51884
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",106,70932
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",107,68846
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",108,75196
2019,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample",109,78269
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",110,56542
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",111,59031
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",112,76211
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",113,75597
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",114,54010
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",115,50169
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",116,72369
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",117,56547
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",118,67104
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",119,59415
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",120,53675
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",121,55276
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",122,66555
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",123,51424
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",124,60123
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",125,57566
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",126,61415
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",127,51129
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",128,50671
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",129,55919
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",130,91009
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",131,50509
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",132,59652
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",133,54853
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",134,49816
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",135,47952
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",136,54059
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",137,49182
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",138,61057
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",139,47564
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",140,53252
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",141,51487
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",142,46703
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",143,59157
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",144,64869
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",145,56433
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",146,54281
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",147,54178
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",148,53382
2019,2,"Eixample",9,"la Nova Esquerra de l'Eixample",149,53874
2019,2,"Eixample",10,"Sant Antoni",150,48868
2019,2,"Eixample",10,"Sant Antoni",151,51970
2019,2,"Eixample",10,"Sant Antoni",152,57665
2019,2,"Eixample",10,"Sant Antoni",153,54463
2019,2,"Eixample",10,"Sant Antoni",154,45520
2019,2,"Eixample",10,"Sant Antoni",155,46699
2019,2,"Eixample",10,"Sant Antoni",156,50954
2019,2,"Eixample",10,"Sant Antoni",157,47418
2019,2,"Eixample",10,"Sant Antoni",158,50727
2019,2,"Eixample",10,"Sant Antoni",159,55350
2019,2,"Eixample",10,"Sant Antoni",160,56627
2019,2,"Eixample",10,"Sant Antoni",161,52365
2019,2,"Eixample",10,"Sant Antoni",162,44893
2019,2,"Eixample",10,"Sant Antoni",163,55011
2019,2,"Eixample",10,"Sant Antoni",164,52134
2019,2,"Eixample",10,"Sant Antoni",165,53486
2019,2,"Eixample",10,"Sant Antoni",166,47838
2019,2,"Eixample",10,"Sant Antoni",167,53062
2019,2,"Eixample",10,"Sant Antoni",168,48759
2019,2,"Eixample",10,"Sant Antoni",169,47025
2019,2,"Eixample",10,"Sant Antoni",170,48079
2019,2,"Eixample",10,"Sant Antoni",171,42742
2019,2,"Eixample",10,"Sant Antoni",172,43605
2019,2,"Eixample",10,"Sant Antoni",173,47454
2019,3,"Sants-Montjuïc",11,"el Poble Sec",1,42194
2019,3,"Sants-Montjuïc",11,"el Poble Sec",2,35314
2019,3,"Sants-Montjuïc",11,"el Poble Sec",3,35262
2019,3,"Sants-Montjuïc",11,"el Poble Sec",4,41662
2019,3,"Sants-Montjuïc",11,"el Poble Sec",5,34370
2019,3,"Sants-Montjuïc",11,"el Poble Sec",6,40770
2019,3,"Sants-Montjuïc",11,"el Poble Sec",7,37840
2019,3,"Sants-Montjuïc",11,"el Poble Sec",8,35187
2019,3,"Sants-Montjuïc",11,"el Poble Sec",9,40327
2019,3,"Sants-Montjuïc",11,"el Poble Sec",10,38602
2019,3,"Sants-Montjuïc",11,"el Poble Sec",11,31110
2019,3,"Sants-Montjuïc",11,"el Poble Sec",12,37955
2019,3,"Sants-Montjuïc",11,"el Poble Sec",13,35746
2019,3,"Sants-Montjuïc",11,"el Poble Sec",14,34441
2019,3,"Sants-Montjuïc",11,"el Poble Sec",15,36453
2019,3,"Sants-Montjuïc",11,"el Poble Sec",16,35875
2019,3,"Sants-Montjuïc",11,"el Poble Sec",17,35425
2019,3,"Sants-Montjuïc",11,"el Poble Sec",18,39347
2019,3,"Sants-Montjuïc",11,"el Poble Sec",19,37258
2019,3,"Sants-Montjuïc",11,"el Poble Sec",20,44912
2019,3,"Sants-Montjuïc",11,"el Poble Sec",21,42333
2019,3,"Sants-Montjuïc",11,"el Poble Sec",22,39937
2019,3,"Sants-Montjuïc",11,"el Poble Sec",23,36185
2019,3,"Sants-Montjuïc",11,"el Poble Sec",24,38641
2019,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell",25,28417
2019,3,"Sants-Montjuïc",13,"la Marina de Port",26,38246
2019,3,"Sants-Montjuïc",13,"la Marina de Port",27,39973
2019,3,"Sants-Montjuïc",13,"la Marina de Port",28,49361
2019,3,"Sants-Montjuïc",13,"la Marina de Port",29,37354
2019,3,"Sants-Montjuïc",13,"la Marina de Port",30,40336
2019,3,"Sants-Montjuïc",13,"la Marina de Port",31,38208
2019,3,"Sants-Montjuïc",13,"la Marina de Port",32,33946
2019,3,"Sants-Montjuïc",13,"la Marina de Port",33,30739
2019,3,"Sants-Montjuïc",13,"la Marina de Port",34,40816
2019,3,"Sants-Montjuïc",13,"la Marina de Port",35,43391
2019,3,"Sants-Montjuïc",13,"la Marina de Port",36,46191
2019,3,"Sants-Montjuïc",13,"la Marina de Port",37,45487
2019,3,"Sants-Montjuïc",13,"la Marina de Port",38,31145
2019,3,"Sants-Montjuïc",13,"la Marina de Port",39,30425
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla",40,48674
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla",41,43465
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla",42,42013
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla",43,44725
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla",44,41708
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla",45,41690
2019,3,"Sants-Montjuïc",14,"la Font de la Guatlla",46,55798
2019,3,"Sants-Montjuïc",15,"Hostafrancs",47,41125
2019,3,"Sants-Montjuïc",15,"Hostafrancs",48,50048
2019,3,"Sants-Montjuïc",15,"Hostafrancs",49,45995
2019,3,"Sants-Montjuïc",15,"Hostafrancs",50,46475
2019,3,"Sants-Montjuïc",15,"Hostafrancs",51,41160
2019,3,"Sants-Montjuïc",15,"Hostafrancs",52,40858
2019,3,"Sants-Montjuïc",15,"Hostafrancs",53,41466
2019,3,"Sants-Montjuïc",15,"Hostafrancs",54,47695
2019,3,"Sants-Montjuïc",15,"Hostafrancs",55,44522
2019,3,"Sants-Montjuïc",15,"Hostafrancs",56,41978
2019,3,"Sants-Montjuïc",16,"la Bordeta",57,40049
2019,3,"Sants-Montjuïc",16,"la Bordeta",58,59281
2019,3,"Sants-Montjuïc",16,"la Bordeta",59,39882
2019,3,"Sants-Montjuïc",16,"la Bordeta",60,47936
2019,3,"Sants-Montjuïc",16,"la Bordeta",61,37560
2019,3,"Sants-Montjuïc",16,"la Bordeta",62,40544
2019,3,"Sants-Montjuïc",16,"la Bordeta",63,44229
2019,3,"Sants-Montjuïc",16,"la Bordeta",64,48418
2019,3,"Sants-Montjuïc",16,"la Bordeta",65,50598
2019,3,"Sants-Montjuïc",16,"la Bordeta",66,44524
2019,3,"Sants-Montjuïc",16,"la Bordeta",67,46868
2019,3,"Sants-Montjuïc",16,"la Bordeta",68,37672
2019,3,"Sants-Montjuïc",16,"la Bordeta",69,49538
2019,3,"Sants-Montjuïc",17,"Sants - Badal",70,39131
2019,3,"Sants-Montjuïc",17,"Sants - Badal",71,36264
2019,3,"Sants-Montjuïc",17,"Sants - Badal",72,38209
2019,3,"Sants-Montjuïc",17,"Sants - Badal",73,47529
2019,3,"Sants-Montjuïc",17,"Sants - Badal",74,42894
2019,3,"Sants-Montjuïc",17,"Sants - Badal",75,43274
2019,3,"Sants-Montjuïc",17,"Sants - Badal",76,37883
2019,3,"Sants-Montjuïc",17,"Sants - Badal",77,40755
2019,3,"Sants-Montjuïc",17,"Sants - Badal",78,43030
2019,3,"Sants-Montjuïc",17,"Sants - Badal",79,38861
2019,3,"Sants-Montjuïc",17,"Sants - Badal",80,43761
2019,3,"Sants-Montjuïc",17,"Sants - Badal",81,46022
2019,3,"Sants-Montjuïc",17,"Sants - Badal",82,51558
2019,3,"Sants-Montjuïc",17,"Sants - Badal",83,49711
2019,3,"Sants-Montjuïc",17,"Sants - Badal",84,47211
2019,3,"Sants-Montjuïc",17,"Sants - Badal",85,47697
2019,3,"Sants-Montjuïc",18,"Sants",86,59134
2019,3,"Sants-Montjuïc",18,"Sants",87,56258
2019,3,"Sants-Montjuïc",18,"Sants",88,45796
2019,3,"Sants-Montjuïc",18,"Sants",89,51780
2019,3,"Sants-Montjuïc",18,"Sants",90,58327
2019,3,"Sants-Montjuïc",18,"Sants",91,55563
2019,3,"Sants-Montjuïc",18,"Sants",92,49297
2019,3,"Sants-Montjuïc",18,"Sants",93,51877
2019,3,"Sants-Montjuïc",18,"Sants",94,47560
2019,3,"Sants-Montjuïc",18,"Sants",95,45172
2019,3,"Sants-Montjuïc",18,"Sants",96,42952
2019,3,"Sants-Montjuïc",18,"Sants",97,33763
2019,3,"Sants-Montjuïc",18,"Sants",98,40271
2019,3,"Sants-Montjuïc",18,"Sants",99,41674
2019,3,"Sants-Montjuïc",18,"Sants",100,41824
2019,3,"Sants-Montjuïc",18,"Sants",101,41552
2019,3,"Sants-Montjuïc",18,"Sants",102,44861
2019,3,"Sants-Montjuïc",18,"Sants",103,42490
2019,3,"Sants-Montjuïc",18,"Sants",104,42623
2019,3,"Sants-Montjuïc",18,"Sants",105,41463
2019,3,"Sants-Montjuïc",18,"Sants",106,44056
2019,3,"Sants-Montjuïc",18,"Sants",107,47568
2019,3,"Sants-Montjuïc",18,"Sants",108,46412
2019,3,"Sants-Montjuïc",18,"Sants",109,49350
2019,3,"Sants-Montjuïc",18,"Sants",110,45397
2019,3,"Sants-Montjuïc",18,"Sants",111,46499
2019,3,"Sants-Montjuïc",18,"Sants",112,58510
2019,3,"Sants-Montjuïc",18,"Sants",113,63544
2019,3,"Sants-Montjuïc",18,"Sants",114,61054
2019,3,"Sants-Montjuïc",13,"la Marina de Port",211,49007
2019,3,"Sants-Montjuïc",13,"la Marina de Port",212,37501
2019,3,"Sants-Montjuïc",13,"la Marina de Port",213,35283
2019,4,"Les Corts",19,"les Corts",1,58216
2019,4,"Les Corts",19,"les Corts",2,70650
2019,4,"Les Corts",19,"les Corts",3,62357
2019,4,"Les Corts",19,"les Corts",4,56982
2019,4,"Les Corts",19,"les Corts",5,52902
2019,4,"Les Corts",19,"les Corts",6,57761
2019,4,"Les Corts",19,"les Corts",7,45281
2019,4,"Les Corts",19,"les Corts",8,45994
2019,4,"Les Corts",19,"les Corts",9,56578
2019,4,"Les Corts",19,"les Corts",10,70551
2019,4,"Les Corts",19,"les Corts",11,70384
2019,4,"Les Corts",19,"les Corts",12,63348
2019,4,"Les Corts",19,"les Corts",13,70449
2019,4,"Les Corts",19,"les Corts",14,73265
2019,4,"Les Corts",19,"les Corts",15,65192
2019,4,"Les Corts",19,"les Corts",16,66843
2019,4,"Les Corts",19,"les Corts",17,68969
2019,4,"Les Corts",19,"les Corts",18,68064
2019,4,"Les Corts",19,"les Corts",19,102414
2019,4,"Les Corts",19,"les Corts",20,71360
2019,4,"Les Corts",19,"les Corts",21,84564
2019,4,"Les Corts",19,"les Corts",22,65402
2019,4,"Les Corts",19,"les Corts",23,129750
2019,4,"Les Corts",19,"les Corts",24,129750
2019,4,"Les Corts",19,"les Corts",25,57578
2019,4,"Les Corts",19,"les Corts",26,64059
2019,4,"Les Corts",19,"les Corts",27,66245
2019,4,"Les Corts",19,"les Corts",28,56737
2019,4,"Les Corts",19,"les Corts",29,78911
2019,4,"Les Corts",19,"les Corts",30,70779
2019,4,"Les Corts",19,"les Corts",31,55651
2019,4,"Les Corts",19,"les Corts",32,56133
2019,4,"Les Corts",19,"les Corts",33,54020
2019,4,"Les Corts",19,"les Corts",34,76689
2019,4,"Les Corts",19,"les Corts",35,64309
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon",36,51843
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon",37,59959
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon",38,62410
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon",39,51071
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon",40,44191
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon",41,43839
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon",42,44322
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon",43,71862
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon",44,55078
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon",45,51577
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon",46,86046
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon",47,68249
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon",48,69332
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon",49,101815
2019,4,"Les Corts",21,"Pedralbes",50,129750
2019,4,"Les Corts",21,"Pedralbes",51,73756
2019,4,"Les Corts",21,"Pedralbes",52,129750
2019,4,"Les Corts",21,"Pedralbes",53,79881
2019,4,"Les Corts",21,"Pedralbes",54,109036
2019,4,"Les Corts",21,"Pedralbes",55,129750
2019,4,"Les Corts",21,"Pedralbes",56,129750
2019,4,"Les Corts",20,"la Maternitat i Sant Ramon",84,74201
2019,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",1,53620
2019,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",2,99264
2019,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes",3,108775
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià",4,129750
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià",5,125194
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià",6,129750
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià",7,116854
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià",8,128206
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià",9,87560
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià",10,78249
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià",11,91442
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià",12,70078
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià",13,83607
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià",14,98691
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià",15,86692
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià",16,69801
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià",17,129750
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià",18,85049
2019,5,"Sarrià-Sant Gervasi",23,"Sarrià",19,124439
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",20,101887
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",21,129750
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",22,129750
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",23,69515
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",24,129750
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",25,129750
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",26,129750
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",27,129750
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",28,129750
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",29,129750
2019,5,"Sarrià-Sant Gervasi",24,"les Tres Torres",30,129750
2019,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",31,129750
2019,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova",32,129750
