Any,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,Seccio_Censal,Import_Euros
2016,8,Nou Barris,45,Porta,29,26151
2016,8,Nou Barris,45,Porta,30,28949
2016,8,Nou Barris,45,Porta,31,30539
2016,8,Nou Barris,45,Porta,32,32770
2016,8,Nou Barris,45,Porta,33,28282
2016,8,Nou Barris,45,Porta,34,24602
2016,8,Nou Barris,45,Porta,35,27127
2016,8,Nou Barris,45,Porta,36,23912
2016,8,Nou Barris,45,Porta,37,28354
2016,8,Nou Barris,46,el Turó de la Peira,38,27929
2016,8,Nou Barris,46,el Turó de la Peira,39,27490
2016,8,Nou Barris,46,el Turó de la Peira,40,22181
2016,8,Nou Barris,46,el Turó de la Peira,41,21994
2016,8,Nou Barris,46,el Turó de la Peira,42,34163
2016,8,Nou Barris,46,el Turó de la Peira,43,25585
2016,8,Nou Barris,46,el Turó de la Peira,44,23813
2016,8,Nou Barris,46,el Turó de la Peira,45,24279
2016,8,Nou Barris,46,el Turó de la Peira,46,24439
2016,8,Nou Barris,46,el Turó de la Peira,47,23805
2016,8,Nou Barris,47,Can Peguera,48,20712
2016,8,Nou Barris,47,Can Peguera,49,24727
2016,8,Nou Barris,48,la Guineueta,50,37796
2016,8,Nou Barris,48,la Guineueta,51,36239
2016,8,Nou Barris,48,la Guineueta,52,30159
2016,8,Nou Barris,48,la Guineueta,53,36288
2016,8,Nou Barris,48,la Guineueta,54,31279
2016,8,Nou Barris,48,la Guineueta,55,43329
2016,8,Nou Barris,48,la Guineueta,56,29450
2016,8,Nou Barris,48,la Guineueta,57,30116
2016,8,Nou Barris,48,la Guineueta,58,27955
2016,8,Nou Barris,48,la Guineueta,59,27522
2016,8,Nou Barris,49,Canyelles,60,32670
2016,8,Nou Barris,49,Canyelles,61,27554
2016,8,Nou Barris,49,Canyelles,62,32884
2016,8,Nou Barris,49,Canyelles,63,39294
2016,8,Nou Barris,49,Canyelles,64,28120
2016,8,Nou Barris,50,les Roquetes,65,23635
2016,8,Nou Barris,50,les Roquetes,66,23524
2016,8,Nou Barris,50,les Roquetes,67,27202
2016,8,Nou Barris,50,les Roquetes,68,25268
2016,8,Nou Barris,50,les Roquetes,69,24090
2016,8,Nou Barris,50,les Roquetes,70,23031
2016,8,Nou Barris,50,les Roquetes,71,25293
2016,8,Nou Barris,50,les Roquetes,72,27346
2016,8,Nou Barris,50,les Roquetes,73,20884
2016,8,Nou Barris,50,les Roquetes,74,22952
2016,8,Nou Barris,51,Verdun,75,25580
2016,8,Nou Barris,51,Verdun,76,26082
2016,8,Nou Barris,51,Verdun,77,21775
2016,8,Nou Barris,51,Verdun,78,21718
2016,8,Nou Barris,51,Verdun,79,22994
2016,8,Nou Barris,51,Verdun,80,25165
2016,8,Nou Barris,51,Verdun,81,24454
2016,8,Nou Barris,51,Verdun,82,24737
2016,8,Nou Barris,52,la Prosperitat,83,25387
2016,8,Nou Barris,52,la Prosperitat,84,26050
2016,8,Nou Barris,52,la Prosperitat,85,26077
2016,8,Nou Barris,52,la Prosperitat,86,27215
2016,8,Nou Barris,52,la Prosperitat,87,26073
2016,8,Nou Barris,52,la Prosperitat,88,25745
2016,8,Nou Barris,52,la Prosperitat,89,26296
2016,8,Nou Barris,52,la Prosperitat,90,27400
2016,8,Nou Barris,52,la Prosperitat,91,27859
2016,8,Nou Barris,52,la Prosperitat,92,29581
2016,8,Nou Barris,52,la Prosperitat,93,25489
2016,8,Nou Barris,52,la Prosperitat,94,28624
2016,8,Nou Barris,52,la Prosperitat,95,32697
2016,8,Nou Barris,52,la Prosperitat,96,29040
2016,8,Nou Barris,52,la Prosperitat,97,26522
2016,8,Nou Barris,52,la Prosperitat,98,25173
2016,8,Nou Barris,52,la Prosperitat,99,26110
2016,8,Nou Barris,52,la Prosperitat,100,25520
2016,8,Nou Barris,52,la Prosperitat,101,27827
2016,8,Nou Barris,52,la Prosperitat,102,23085
2016,8,Nou Barris,53,la Trinitat Nova,103,19190
2016,8,Nou Barris,53,la Trinitat Nova,104,21383
2016,8,Nou Barris,53,la Trinitat Nova,105,23212
2016,8,Nou Barris,53,la Trinitat Nova,106,24032
2016,8,Nou Barris,53,la Trinitat Nova,107,22510
2016,8,Nou Barris,54,Torre Baró,108,24229
2016,8,Nou Barris,54,Torre Baró,109,23945
2016,8,Nou Barris,55,Ciutat Meridiana,110,19056
2016,8,Nou Barris,55,Ciutat Meridiana,111,21939
2016,8,Nou Barris,55,Ciutat Meridiana,112,22421
2016,8,Nou Barris,55,Ciutat Meridiana,113,22426
2016,8,Nou Barris,55,Ciutat Meridiana,114,24067
2016,8,Nou Barris,55,Ciutat Meridiana,115,22405
2016,8,Nou Barris,56,Vallbona,116,23022
2016,8,Nou Barris,48,la Guineueta,215,33597
2016,9,Sant Andreu,57,la Trinitat Vella,1,21718
2016,9,Sant Andreu,57,la Trinitat Vella,2,22870
2016,9,Sant Andreu,57,la Trinitat Vella,3,23240
2016,9,Sant Andreu,57,la Trinitat Vella,4,24608
2016,9,Sant Andreu,57,la Trinitat Vella,5,31422
2016,9,Sant Andreu,58,Baró de Viver,6,22647
2016,9,Sant Andreu,58,Baró de Viver,7,21550
2016,9,Sant Andreu,59,el Bon Pastor,8,46666
2016,9,Sant Andreu,59,el Bon Pastor,9,33338
2016,9,Sant Andreu,59,el Bon Pastor,10,27844
2016,9,Sant Andreu,59,el Bon Pastor,11,24322
2016,9,Sant Andreu,59,el Bon Pastor,13,22561
2016,9,Sant Andreu,59,el Bon Pastor,14,25039
2016,9,Sant Andreu,59,el Bon Pastor,15,24610
2016,9,Sant Andreu,60,Sant Andreu,16,36390
2016,9,Sant Andreu,60,Sant Andreu,17,35046
2016,9,Sant Andreu,60,Sant Andreu,18,33472
2016,9,Sant Andreu,60,Sant Andreu,19,40478
2016,9,Sant Andreu,60,Sant Andreu,20,35396
2016,9,Sant Andreu,60,Sant Andreu,21,37678
2016,9,Sant Andreu,60,Sant Andreu,22,39877
2016,9,Sant Andreu,60,Sant Andreu,23,38734
2016,9,Sant Andreu,60,Sant Andreu,24,35564
2016,9,Sant Andreu,60,Sant Andreu,25,33302
2016,9,Sant Andreu,60,Sant Andreu,26,38792
2016,9,Sant Andreu,60,Sant Andreu,27,39402
2016,9,Sant Andreu,60,Sant Andreu,28,47412
2016,9,Sant Andreu,60,Sant Andreu,29,33838
2016,9,Sant Andreu,60,Sant Andreu,30,38590
2016,9,Sant Andreu,60,Sant Andreu,31,39822
2016,9,Sant Andreu,60,Sant Andreu,32,30082
2016,9,Sant Andreu,60,Sant Andreu,33,30773
2016,9,Sant Andreu,60,Sant Andreu,34,29539
2016,9,Sant Andreu,60,Sant Andreu,35,33378
2016,9,Sant Andreu,60,Sant Andreu,36,36236
2016,9,Sant Andreu,60,Sant Andreu,37,31649
2016,9,Sant Andreu,60,Sant Andreu,38,37869
2016,9,Sant Andreu,60,Sant Andreu,39,34353
2016,9,Sant Andreu,60,Sant Andreu,40,36609
2016,9,Sant Andreu,60,Sant Andreu,41,33241
2016,9,Sant Andreu,60,Sant Andreu,42,35434
2016,9,Sant Andreu,60,Sant Andreu,43,30813
2016,9,Sant Andreu,60,Sant Andreu,44,33739
2016,9,Sant Andreu,60,Sant Andreu,45,33772
2016,9,Sant Andreu,60,Sant Andreu,46,36150
2016,9,Sant Andreu,60,Sant Andreu,47,34798
2016,9,Sant Andreu,60,Sant Andreu,48,33962
2016,9,Sant Andreu,60,Sant Andreu,49,35425
2016,9,Sant Andreu,60,Sant Andreu,50,37085
2016,9,Sant Andreu,60,Sant Andreu,51,34879
2016,9,Sant Andreu,60,Sant Andreu,52,32818
2016,9,Sant Andreu,60,Sant Andreu,53,38494
2016,9,Sant Andreu,60,Sant Andreu,54,37095
2016,9,Sant Andreu,61,la Sagrera,55,35255
2016,9,Sant Andreu,61,la Sagrera,56,36103
2016,9,Sant Andreu,61,la Sagrera,57,33375
2016,9,Sant Andreu,61,la Sagrera,58,36087
2016,9,Sant Andreu,61,la Sagrera,59,32912
2016,9,Sant Andreu,61,la Sagrera,60,32429
2016,9,Sant Andreu,61,la Sagrera,61,39531
2016,9,Sant Andreu,61,la Sagrera,62,29940
2016,9,Sant Andreu,61,la Sagrera,63,36884
2016,9,Sant Andreu,61,la Sagrera,64,39377
2016,9,Sant Andreu,61,la Sagrera,65,34410
2016,9,Sant Andreu,61,la Sagrera,66,36791
2016,9,Sant Andreu,61,la Sagrera,67,30538
2016,9,Sant Andreu,61,la Sagrera,68,36595
2016,9,Sant Andreu,61,la Sagrera,69,33031
2016,9,Sant Andreu,61,la Sagrera,70,25435
2016,9,Sant Andreu,61,la Sagrera,71,32964
2016,9,Sant Andreu,61,la Sagrera,72,27010
2016,9,Sant Andreu,61,la Sagrera,73,37238
2016,9,Sant Andreu,62,el Congrés i els Indians,74,30760
2016,9,Sant Andreu,62,el Congrés i els Indians,75,33929
2016,9,Sant Andreu,62,el Congrés i els Indians,76,28686
2016,9,Sant Andreu,62,el Congrés i els Indians,77,30138
2016,9,Sant Andreu,62,el Congrés i els Indians,78,32603
2016,9,Sant Andreu,62,el Congrés i els Indians,79,34407
2016,9,Sant Andreu,62,el Congrés i els Indians,80,35692
2016,9,Sant Andreu,62,el Congrés i els Indians,81,34342
2016,9,Sant Andreu,62,el Congrés i els Indians,82,33450
2016,9,Sant Andreu,63,Navas,83,34118
2016,9,Sant Andreu,63,Navas,84,38630
2016,9,Sant Andreu,63,Navas,85,32627
2016,9,Sant Andreu,63,Navas,86,33894
2016,9,Sant Andreu,63,Navas,87,38135
2016,9,Sant Andreu,63,Navas,88,30315
2016,9,Sant Andreu,63,Navas,89,30479
2016,9,Sant Andreu,63,Navas,90,33582
2016,9,Sant Andreu,63,Navas,91,35583
2016,9,Sant Andreu,63,Navas,92,36218
2016,9,Sant Andreu,63,Navas,93,34705
2016,9,Sant Andreu,63,Navas,94,33624
2016,9,Sant Andreu,63,Navas,95,35931
2016,9,Sant Andreu,61,la Sagrera,156,36147
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,1,28891
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,2,31534
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,3,33383
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,4,32872
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,5,37926
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,6,34264
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,7,44372
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,8,34314
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,9,35767
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,10,31923
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,11,35956
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,12,38305
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,13,31709
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,14,32308
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,15,34810
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,16,39009
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,17,34715
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,18,31178
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,19,34270
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,20,30328
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,21,29761
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,22,32690
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,23,32014
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,24,36471
2016,10,Sant Martí,64,Camp de l'Arpa del Clot,25,31167
2016,10,Sant Martí,65,el Clot,26,36526
2016,10,Sant Martí,65,el Clot,27,35543
2016,10,Sant Martí,65,el Clot,28,36629
2016,10,Sant Martí,65,el Clot,29,33430
2016,10,Sant Martí,65,el Clot,30,36176
2016,10,Sant Martí,65,el Clot,31,31604
2016,10,Sant Martí,65,el Clot,32,38359
2016,10,Sant Martí,65,el Clot,33,38762
2016,10,Sant Martí,65,el Clot,34,34019
2016,10,Sant Martí,65,el Clot,35,42355
2016,10,Sant Martí,65,el Clot,36,43264
2016,10,Sant Martí,65,el Clot,37,29771
2016,10,Sant Martí,65,el Clot,38,34408
2016,10,Sant Martí,65,el Clot,39,32046
2016,10,Sant Martí,65,el Clot,40,33736
2016,10,Sant Martí,65,el Clot,41,34138
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,42,30173
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,43,29114
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,44,34487
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,45,40563
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,46,36873
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,47,37375
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,48,37889
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,49,37790
2016,10,Sant Martí,66,el Parc i la Llacuna del Poblenou,50,39780
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,51,42600
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,52,55224
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,53,62858
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,54,56689
2016,10,Sant Martí,67,la Vila Olímpica del Poblenou,55,71863
2016,10,Sant Martí,68,el Poblenou,56,28354
2016,10,Sant Martí,68,el Poblenou,57,27997
2016,10,Sant Martí,68,el Poblenou,58,28508
2016,10,Sant Martí,68,el Poblenou,59,35200
2016,10,Sant Martí,68,el Poblenou,60,30952
2016,10,Sant Martí,68,el Poblenou,61,41770
2016,10,Sant Martí,68,el Poblenou,62,42531
2016,10,Sant Martí,68,el Poblenou,63,38393
2016,10,Sant Martí,68,el Poblenou,64,35739
2016,10,Sant Martí,68,el Poblenou,65,38223
2016,10,Sant Martí,68,el Poblenou,66,40141
2016,10,Sant Martí,68,el Poblenou,67,56542
2016,10,Sant Martí,68,el Poblenou,68,45983
2016,10,Sant Martí,68,el Poblenou,69,37347
2016,10,Sant Martí,68,el Poblenou,70,31267
2016,10,Sant Martí,68,el Poblenou,71,42770
2016,10,Sant Martí,68,el Poblenou,72,36663
2016,10,Sant Martí,68,el Poblenou,73,31429
2016,10,Sant Martí,68,el Poblenou,74,30866
2016,10,Sant Martí,68,el Poblenou,75,33576
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,76,35016
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,77,49863
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,78,51988
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,79,41587
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,80,59425
2016,10,Sant Martí,70,el Besòs i el Maresme,81,26874
2016,10,Sant Martí,70,el Besòs i el Maresme,82,19879
2016,10,Sant Martí,70,el Besòs i el Maresme,83,20660
2016,10,Sant Martí,70,el Besòs i el Maresme,84,22693
2016,10,Sant Martí,70,el Besòs i el Maresme,85,21937
2016,10,Sant Martí,70,el Besòs i el Maresme,86,23165
2016,10,Sant Martí,70,el Besòs i el Maresme,87,22265
2016,10,Sant Martí,70,el Besòs i el Maresme,88,32764
2016,10,Sant Martí,70,el Besòs i el Maresme,89,22262
2016,10,Sant Martí,70,el Besòs i el Maresme,90,26240
2016,10,Sant Martí,70,el Besòs i el Maresme,91,27469
2016,10,Sant Martí,70,el Besòs i el Maresme,92,35119
2016,10,Sant Martí,70,el Besòs i el Maresme,93,37058
2016,10,Sant Martí,71,Provençals del Poblenou,94,38747
2016,10,Sant Martí,71,Provençals del Poblenou,95,28433
2016,10,Sant Martí,71,Provençals del Poblenou,96,41524
2016,10,Sant Martí,71,Provençals del Poblenou,97,40258
2016,10,Sant Martí,71,Provençals del Poblenou,98,40263
2016,10,Sant Martí,71,Provençals del Poblenou,99,28115
2016,10,Sant Martí,71,Provençals del Poblenou,100,29677
2016,10,Sant Martí,71,Provençals del Poblenou,101,32801
2016,10,Sant Martí,71,Provençals del Poblenou,102,29812
2016,10,Sant Martí,71,Provençals del Poblenou,103,33772
2016,10,Sant Martí,71,Provençals del Poblenou,104,39843
2016,10,Sant Martí,72,Sant Martí de Provençals,105,34524
2016,10,Sant Martí,72,Sant Martí de Provençals,106,32090
2016,10,Sant Martí,72,Sant Martí de Provençals,107,41863
2016,10,Sant Martí,72,Sant Martí de Provençals,108,30511
2016,10,Sant Martí,72,Sant Martí de Provençals,109,29280
2016,10,Sant Martí,72,Sant Martí de Provençals,110,28115
2016,10,Sant Martí,72,Sant Martí de Provençals,111,31076
2016,10,Sant Martí,72,Sant Martí de Provençals,112,42638
2016,10,Sant Martí,72,Sant Martí de Provençals,113,31370
2016,10,Sant Martí,72,Sant Martí de Provençals,114,27001
2016,10,Sant Martí,72,Sant Martí de Provençals,115,28606
2016,10,Sant Martí,72,Sant Martí de Provençals,116,27270
2016,10,Sant Martí,72,Sant Martí de Provençals,117,29596
2016,10,Sant Martí,72,Sant Martí de Provençals,118,40067
2016,10,Sant Martí,72,Sant Martí de Provençals,119,27914
2016,10,Sant Martí,72,Sant Martí de Provençals,120,28462
2016,10,Sant Martí,72,Sant Martí de Provençals,121,29982
2016,10,Sant Martí,72,Sant Martí de Provençals,122,40373
2016,10,Sant Martí,73,la Verneda i la Pau,123,32365
2016,10,Sant Martí,73,la Verneda i la Pau,124,35686
2016,10,Sant Martí,73,la Verneda i la Pau,125,29928
2016,10,Sant Martí,73,la Verneda i la Pau,126,36306
2016,10,Sant Martí,73,la Verneda i la Pau,127,34793
2016,10,Sant Martí,73,la Verneda i la Pau,128,33824
2016,10,Sant Martí,73,la Verneda i la Pau,129,40177
2016,10,Sant Martí,73,la Verneda i la Pau,130,29996
2016,10,Sant Martí,73,la Verneda i la Pau,131,42092
2016,10,Sant Martí,73,la Verneda i la Pau,132,31038
2016,10,Sant Martí,73,la Verneda i la Pau,133,28793
2016,10,Sant Martí,73,la Verneda i la Pau,134,26167
2016,10,Sant Martí,73,la Verneda i la Pau,135,29279
2016,10,Sant Martí,73,la Verneda i la Pau,136,30450
2016,10,Sant Martí,73,la Verneda i la Pau,137,26935
2016,10,Sant Martí,73,la Verneda i la Pau,138,24104
2016,10,Sant Martí,73,la Verneda i la Pau,139,25963
2016,10,Sant Martí,73,la Verneda i la Pau,140,26698
2016,10,Sant Martí,73,la Verneda i la Pau,141,27003
2016,10,Sant Martí,73,la Verneda i la Pau,142,25604
2016,10,Sant Martí,73,la Verneda i la Pau,143,28320
2016,10,Sant Martí,65,el Clot,234,35356
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,235,26724
2016,10,Sant Martí,69,Diagonal Mar i el Front Marítim del Poblenou,236,29358
2016,10,Sant Martí,71,Provençals del Poblenou,237,27083
