Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NACIONALITAT_DOMICILI
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,162,2
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,99,3
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,529,1
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,280,2
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,155,3
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,432,1
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,210,2
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,136,3
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,466,1
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,228,2
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,146,3
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,495,1
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,243,2
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,185,3
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,340,1
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,137,2
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,93,3
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,353,1
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,189,2
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,128,3
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,393,1
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,226,2
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,161,3
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,547,1
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,242,2
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,168,3
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,590,1
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,208,2
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,129,3
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,337,1
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,159,2
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,107,3
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,393,1
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,77,2
2015-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,73,3
2015-01-01,2,Eixample,5,el Fort Pienc,20,2001,405,1
2015-01-01,2,Eixample,5,el Fort Pienc,20,2001,71,2
2015-01-01,2,Eixample,5,el Fort Pienc,20,2001,57,3
2015-01-01,2,Eixample,5,el Fort Pienc,20,2002,566,1
2015-01-01,2,Eixample,5,el Fort Pienc,20,2002,93,2
2015-01-01,2,Eixample,5,el Fort Pienc,20,2002,87,3
2015-01-01,2,Eixample,5,el Fort Pienc,20,2003,352,1
2015-01-01,2,Eixample,5,el Fort Pienc,20,2003,33,2
2015-01-01,2,Eixample,5,el Fort Pienc,20,2003,48,3
2015-01-01,2,Eixample,5,el Fort Pienc,20,2004,403,1
2015-01-01,2,Eixample,5,el Fort Pienc,20,2004,64,2
2015-01-01,2,Eixample,5,el Fort Pienc,20,2004,94,3
2015-01-01,2,Eixample,5,el Fort Pienc,20,2005,694,1
2015-01-01,2,Eixample,5,el Fort Pienc,20,2005,66,2
2015-01-01,2,Eixample,5,el Fort Pienc,20,2005,89,3
2015-01-01,2,Eixample,5,el Fort Pienc,20,2006,541,1
2015-01-01,2,Eixample,5,el Fort Pienc,20,2006,73,2
2015-01-01,2,Eixample,5,el Fort Pienc,20,2006,72,3
2015-01-01,2,Eixample,5,el Fort Pienc,20,2007,372,1
2015-01-01,2,Eixample,5,el Fort Pienc,20,2007,70,2
2015-01-01,2,Eixample,5,el Fort Pienc,20,2007,45,3
2015-01-01,2,Eixample,5,el Fort Pienc,20,2008,578,1
2015-01-01,2,Eixample,5,el Fort Pienc,20,2008,63,2
2015-01-01,2,Eixample,5,el Fort Pienc,20,2008,101,3
2015-01-01,2,Eixample,5,el Fort Pienc,20,2009,538,1
2015-01-01,2,Eixample,5,el Fort Pienc,20,2009,69,2
2015-01-01,2,Eixample,5,el Fort Pienc,20,2009,80,3
2015-01-01,2,Eixample,5,el Fort Pienc,21,2010,370,1
2015-01-01,2,Eixample,5,el Fort Pienc,21,2010,36,2
2015-01-01,2,Eixample,5,el Fort Pienc,21,2010,56,3
2015-01-01,2,Eixample,5,el Fort Pienc,21,2011,405,1
2015-01-01,2,Eixample,5,el Fort Pienc,21,2011,27,2
2015-01-01,2,Eixample,5,el Fort Pienc,21,2011,35,3
2015-01-01,2,Eixample,5,el Fort Pienc,21,2012,461,1
2015-01-01,2,Eixample,5,el Fort Pienc,21,2012,64,2
2015-01-01,2,Eixample,5,el Fort Pienc,21,2012,84,3
2015-01-01,2,Eixample,5,el Fort Pienc,21,2013,379,1
2015-01-01,2,Eixample,5,el Fort Pienc,21,2013,58,2
2015-01-01,2,Eixample,5,el Fort Pienc,21,2013,60,3
2015-01-01,2,Eixample,5,el Fort Pienc,22,2014,379,1
2015-01-01,2,Eixample,5,el Fort Pienc,22,2014,85,2
2015-01-01,2,Eixample,5,el Fort Pienc,22,2014,95,3
2015-01-01,2,Eixample,5,el Fort Pienc,22,2015,505,1
2015-01-01,2,Eixample,5,el Fort Pienc,22,2015,63,2
2015-01-01,2,Eixample,5,el Fort Pienc,22,2015,84,3
2015-01-01,2,Eixample,5,el Fort Pienc,22,2016,645,1
2015-01-01,2,Eixample,5,el Fort Pienc,22,2016,61,2
2015-01-01,2,Eixample,5,el Fort Pienc,22,2016,78,3
2015-01-01,2,Eixample,5,el Fort Pienc,22,2017,614,1
2015-01-01,2,Eixample,5,el Fort Pienc,22,2017,87,2
2015-01-01,2,Eixample,5,el Fort Pienc,22,2017,82,3
2015-01-01,2,Eixample,5,el Fort Pienc,22,2018,582,1
2015-01-01,2,Eixample,5,el Fort Pienc,22,2018,53,2
2015-01-01,2,Eixample,5,el Fort Pienc,22,2018,82,3
2015-01-01,2,Eixample,5,el Fort Pienc,22,2019,622,1
2015-01-01,2,Eixample,5,el Fort Pienc,22,2019,60,2
2015-01-01,2,Eixample,5,el Fort Pienc,22,2019,90,3
2015-01-01,2,Eixample,5,el Fort Pienc,22,2020,463,1
2015-01-01,2,Eixample,5,el Fort Pienc,22,2020,68,2
2015-01-01,2,Eixample,5,el Fort Pienc,22,2020,86,3
2015-01-01,2,Eixample,6,la Sagrada Família,23,2021,532,1
2015-01-01,2,Eixample,6,la Sagrada Família,23,2021,61,2
2015-01-01,2,Eixample,6,la Sagrada Família,23,2021,66,3
2015-01-01,2,Eixample,6,la Sagrada Família,23,2022,409,1
2015-01-01,2,Eixample,6,la Sagrada Família,23,2022,48,2
2015-01-01,2,Eixample,6,la Sagrada Família,23,2022,49,3
2015-01-01,2,Eixample,6,la Sagrada Família,23,2023,428,1
2015-01-01,2,Eixample,6,la Sagrada Família,23,2023,29,2
2015-01-01,2,Eixample,6,la Sagrada Família,23,2023,34,3
2015-01-01,2,Eixample,6,la Sagrada Família,23,2024,374,1
2015-01-01,2,Eixample,6,la Sagrada Família,23,2024,47,2
2015-01-01,2,Eixample,6,la Sagrada Família,23,2024,65,3
2015-01-01,2,Eixample,6,la Sagrada Família,24,2025,432,1
2015-01-01,2,Eixample,6,la Sagrada Família,24,2025,53,2
2015-01-01,2,Eixample,6,la Sagrada Família,24,2025,57,3
2015-01-01,2,Eixample,6,la Sagrada Família,24,2026,700,1
2015-01-01,2,Eixample,6,la Sagrada Família,24,2026,69,2
2015-01-01,2,Eixample,6,la Sagrada Família,24,2026,100,3
2015-01-01,2,Eixample,6,la Sagrada Família,24,2027,708,1
2015-01-01,2,Eixample,6,la Sagrada Família,24,2027,49,2
2015-01-01,2,Eixample,6,la Sagrada Família,24,2027,98,3
2015-01-01,2,Eixample,6,la Sagrada Família,24,2028,672,1
2015-01-01,2,Eixample,6,la Sagrada Família,24,2028,71,2
2015-01-01,2,Eixample,6,la Sagrada Família,24,2028,109,3
2015-01-01,2,Eixample,6,la Sagrada Família,24,2029,364,1
2015-01-01,2,Eixample,6,la Sagrada Família,24,2029,41,2
2015-01-01,2,Eixample,6,la Sagrada Família,24,2029,56,3
2015-01-01,2,Eixample,6,la Sagrada Família,24,2030,422,1
2015-01-01,2,Eixample,6,la Sagrada Família,24,2030,37,2
2015-01-01,2,Eixample,6,la Sagrada Família,24,2030,61,3
2015-01-01,2,Eixample,6,la Sagrada Família,24,2031,381,1
2015-01-01,2,Eixample,6,la Sagrada Família,24,2031,19,2
2015-01-01,2,Eixample,6,la Sagrada Família,24,2031,32,3
2015-01-01,2,Eixample,6,la Sagrada Família,24,2032,386,1
2015-01-01,2,Eixample,6,la Sagrada Família,24,2032,37,2
2015-01-01,2,Eixample,6,la Sagrada Família,24,2032,45,3
2015-01-01,2,Eixample,6,la Sagrada Família,25,2033,405,1
2015-01-01,2,Eixample,6,la Sagrada Família,25,2033,37,2
2015-01-01,2,Eixample,6,la Sagrada Família,25,2033,63,3
2015-01-01,2,Eixample,6,la Sagrada Família,25,2034,396,1
2015-01-01,2,Eixample,6,la Sagrada Família,25,2034,62,2
2015-01-01,2,Eixample,6,la Sagrada Família,25,2034,70,3
2015-01-01,2,Eixample,6,la Sagrada Família,25,2035,478,1
2015-01-01,2,Eixample,6,la Sagrada Família,25,2035,37,2
2015-01-01,2,Eixample,6,la Sagrada Família,25,2035,46,3
2015-01-01,2,Eixample,6,la Sagrada Família,25,2036,421,1
2015-01-01,2,Eixample,6,la Sagrada Família,25,2036,44,2
2015-01-01,2,Eixample,6,la Sagrada Família,25,2036,43,3
2015-01-01,2,Eixample,6,la Sagrada Família,25,2037,396,1
2015-01-01,2,Eixample,6,la Sagrada Família,25,2037,21,2
2015-01-01,2,Eixample,6,la Sagrada Família,25,2037,51,3
2015-01-01,2,Eixample,6,la Sagrada Família,25,2038,553,1
2015-01-01,2,Eixample,6,la Sagrada Família,25,2038,43,2
2015-01-01,2,Eixample,6,la Sagrada Família,25,2038,61,3
2015-01-01,2,Eixample,6,la Sagrada Família,25,2039,593,1
2015-01-01,2,Eixample,6,la Sagrada Família,25,2039,57,2
2015-01-01,2,Eixample,6,la Sagrada Família,25,2039,86,3
2015-01-01,2,Eixample,6,la Sagrada Família,25,2040,527,1
2015-01-01,2,Eixample,6,la Sagrada Família,25,2040,82,2
2015-01-01,2,Eixample,6,la Sagrada Família,25,2040,110,3
2015-01-01,2,Eixample,6,la Sagrada Família,26,2041,547,1
2015-01-01,2,Eixample,6,la Sagrada Família,26,2041,41,2
2015-01-01,2,Eixample,6,la Sagrada Família,26,2041,83,3
2015-01-01,2,Eixample,6,la Sagrada Família,26,2042,599,1
2015-01-01,2,Eixample,6,la Sagrada Família,26,2042,22,2
2015-01-01,2,Eixample,6,la Sagrada Família,26,2042,58,3
2015-01-01,2,Eixample,6,la Sagrada Família,26,2043,480,1
2015-01-01,2,Eixample,6,la Sagrada Família,26,2043,36,2
2015-01-01,2,Eixample,6,la Sagrada Família,26,2043,65,3
2015-01-01,2,Eixample,6,la Sagrada Família,26,2044,414,1
2015-01-01,2,Eixample,6,la Sagrada Família,26,2044,46,2
2015-01-01,2,Eixample,6,la Sagrada Família,26,2044,62,3
2015-01-01,2,Eixample,6,la Sagrada Família,26,2045,384,1
2015-01-01,2,Eixample,6,la Sagrada Família,26,2045,41,2
2015-01-01,2,Eixample,6,la Sagrada Família,26,2045,50,3
2015-01-01,2,Eixample,6,la Sagrada Família,26,2046,686,1
2015-01-01,2,Eixample,6,la Sagrada Família,26,2046,46,2
2015-01-01,2,Eixample,6,la Sagrada Família,26,2046,77,3
2015-01-01,2,Eixample,6,la Sagrada Família,26,2047,635,1
2015-01-01,2,Eixample,6,la Sagrada Família,26,2047,57,2
2015-01-01,2,Eixample,6,la Sagrada Família,26,2047,92,3
2015-01-01,2,Eixample,6,la Sagrada Família,26,2048,346,1
2015-01-01,2,Eixample,6,la Sagrada Família,26,2048,41,2
2015-01-01,2,Eixample,6,la Sagrada Família,26,2048,76,3
2015-01-01,2,Eixample,6,la Sagrada Família,27,2049,680,1
2015-01-01,2,Eixample,6,la Sagrada Família,27,2049,125,2
2015-01-01,2,Eixample,6,la Sagrada Família,27,2049,106,3
2015-01-01,2,Eixample,6,la Sagrada Família,27,2050,522,1
2015-01-01,2,Eixample,6,la Sagrada Família,27,2050,77,2
2015-01-01,2,Eixample,6,la Sagrada Família,27,2050,93,3
2015-01-01,2,Eixample,6,la Sagrada Família,27,2051,618,1
2015-01-01,2,Eixample,6,la Sagrada Família,27,2051,102,2
2015-01-01,2,Eixample,6,la Sagrada Família,27,2051,103,3
2015-01-01,2,Eixample,6,la Sagrada Família,27,2052,583,1
2015-01-01,2,Eixample,6,la Sagrada Família,27,2052,91,2
2015-01-01,2,Eixample,6,la Sagrada Família,27,2052,92,3
2015-01-01,2,Eixample,6,la Sagrada Família,27,2053,645,1
2015-01-01,2,Eixample,6,la Sagrada Família,27,2053,88,2
2015-01-01,2,Eixample,6,la Sagrada Família,27,2053,102,3
2015-01-01,2,Eixample,6,la Sagrada Família,27,2054,600,1
2015-01-01,2,Eixample,6,la Sagrada Família,27,2054,77,2
2015-01-01,2,Eixample,6,la Sagrada Família,27,2054,88,3
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2055,615,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2055,65,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2055,93,3
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2056,494,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2056,85,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2056,87,3
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2057,424,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2057,40,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2057,57,3
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2058,511,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2058,45,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2058,61,3
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2059,540,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2059,71,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2059,92,3
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2060,547,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2060,59,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2060,78,3
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2061,427,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2061,79,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2061,77,3
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,500,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,76,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,65,3
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2063,329,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2063,38,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2063,54,3
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,427,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,54,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,62,3
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2065,563,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2065,103,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2065,108,3
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2066,627,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2066,63,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2066,80,3
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2067,549,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2067,105,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2067,91,3
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2068,523,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2068,80,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2068,99,3
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2069,451,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2069,53,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2069,62,3
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,406,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,61,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,83,3
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,538,1
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,77,2
2015-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,81,3
