Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NACIONALITAT_DOMICILI
2016-01-01,1,Ciutat Vella,1,el Raval,1,1001,271,1
2016-01-01,1,Ciutat Vella,1,el Raval,1,1001,127,2
2016-01-01,1,Ciutat Vella,1,el Raval,1,1001,96,3
2016-01-01,1,Ciutat Vella,1,el Raval,1,1002,270,1
2016-01-01,1,Ciutat Vella,1,el Raval,1,1002,179,2
2016-01-01,1,Ciutat Vella,1,el Raval,1,1002,101,3
2016-01-01,1,Ciutat Vella,1,el Raval,2,1003,568,1
2016-01-01,1,Ciutat Vella,1,el Raval,2,1003,261,2
2016-01-01,1,Ciutat Vella,1,el Raval,2,1003,207,3
2016-01-01,1,Ciutat Vella,1,el Raval,2,1004,605,1
2016-01-01,1,Ciutat Vella,1,el Raval,2,1004,232,2
2016-01-01,1,Ciutat Vella,1,el Raval,2,1004,196,3
2016-01-01,1,Ciutat Vella,1,el Raval,3,1005,513,1
2016-01-01,1,Ciutat Vella,1,el Raval,3,1005,231,2
2016-01-01,1,Ciutat Vella,1,el Raval,3,1005,174,3
2016-01-01,1,Ciutat Vella,1,el Raval,3,1006,264,1
2016-01-01,1,Ciutat Vella,1,el Raval,3,1006,200,2
2016-01-01,1,Ciutat Vella,1,el Raval,3,1006,123,3
2016-01-01,1,Ciutat Vella,1,el Raval,3,1007,323,1
2016-01-01,1,Ciutat Vella,1,el Raval,3,1007,185,2
2016-01-01,1,Ciutat Vella,1,el Raval,3,1007,153,3
2016-01-01,1,Ciutat Vella,1,el Raval,4,1008,431,1
2016-01-01,1,Ciutat Vella,1,el Raval,4,1008,321,2
2016-01-01,1,Ciutat Vella,1,el Raval,4,1008,239,3
2016-01-01,1,Ciutat Vella,1,el Raval,4,1009,442,1
2016-01-01,1,Ciutat Vella,1,el Raval,4,1009,220,2
2016-01-01,1,Ciutat Vella,1,el Raval,4,1009,139,3
2016-01-01,1,Ciutat Vella,1,el Raval,4,1010,323,1
2016-01-01,1,Ciutat Vella,1,el Raval,4,1010,249,2
2016-01-01,1,Ciutat Vella,1,el Raval,4,1010,204,3
2016-01-01,1,Ciutat Vella,1,el Raval,5,1011,470,1
2016-01-01,1,Ciutat Vella,1,el Raval,5,1011,362,2
2016-01-01,1,Ciutat Vella,1,el Raval,5,1011,280,3
2016-01-01,1,Ciutat Vella,1,el Raval,5,1012,401,1
2016-01-01,1,Ciutat Vella,1,el Raval,5,1012,181,2
2016-01-01,1,Ciutat Vella,1,el Raval,5,1012,142,3
2016-01-01,1,Ciutat Vella,1,el Raval,5,1013,318,1
2016-01-01,1,Ciutat Vella,1,el Raval,5,1013,64,2
2016-01-01,1,Ciutat Vella,1,el Raval,5,1013,102,3
2016-01-01,1,Ciutat Vella,1,el Raval,6,1014,281,1
2016-01-01,1,Ciutat Vella,1,el Raval,6,1014,119,2
2016-01-01,1,Ciutat Vella,1,el Raval,6,1014,166,3
2016-01-01,1,Ciutat Vella,1,el Raval,6,1015,402,1
2016-01-01,1,Ciutat Vella,1,el Raval,6,1015,190,2
2016-01-01,1,Ciutat Vella,1,el Raval,6,1015,193,3
2016-01-01,1,Ciutat Vella,1,el Raval,6,1016,323,1
2016-01-01,1,Ciutat Vella,1,el Raval,6,1016,195,2
2016-01-01,1,Ciutat Vella,1,el Raval,6,1016,221,3
2016-01-01,1,Ciutat Vella,1,el Raval,6,1017,353,1
2016-01-01,1,Ciutat Vella,1,el Raval,6,1017,239,2
2016-01-01,1,Ciutat Vella,1,el Raval,6,1017,256,3
2016-01-01,1,Ciutat Vella,1,el Raval,7,1018,297,1
2016-01-01,1,Ciutat Vella,1,el Raval,7,1018,121,2
2016-01-01,1,Ciutat Vella,1,el Raval,7,1018,130,3
2016-01-01,1,Ciutat Vella,1,el Raval,7,1019,489,1
2016-01-01,1,Ciutat Vella,1,el Raval,7,1019,322,2
2016-01-01,1,Ciutat Vella,1,el Raval,7,1019,223,3
2016-01-01,1,Ciutat Vella,1,el Raval,7,1020,546,1
2016-01-01,1,Ciutat Vella,1,el Raval,7,1020,190,2
2016-01-01,1,Ciutat Vella,1,el Raval,7,1020,163,3
2016-01-01,1,Ciutat Vella,1,el Raval,8,1021,553,1
2016-01-01,1,Ciutat Vella,1,el Raval,8,1021,223,2
2016-01-01,1,Ciutat Vella,1,el Raval,8,1021,139,3
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,335,1
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,120,2
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,104,3
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,524,1
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,189,2
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,164,3
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,313,1
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,167,2
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,99,3
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,333,1
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,202,2
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,111,3
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,382,1
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,176,2
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,119,3
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,426,1
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,248,2
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,149,3
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,283,1
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,201,2
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,101,3
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,535,1
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,273,2
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,175,3
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,294,1
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,227,2
2016-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,131,3
2016-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,532,1
2016-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,227,2
2016-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,112,3
2016-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,327,1
2016-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,127,2
2016-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,75,3
2016-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,302,1
2016-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,118,2
2016-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,76,3
2016-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,347,1
2016-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,164,2
2016-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,89,3
2016-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,376,1
2016-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,56,2
2016-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,49,3
2016-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,422,1
2016-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,87,2
2016-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,65,3
2016-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,368,1
2016-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,218,2
2016-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,112,3
2016-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,394,1
2016-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,120,2
2016-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,67,3
2016-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,315,1
2016-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,120,2
2016-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,83,3
2016-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,376,1
2016-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,258,2
2016-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,93,3
2016-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,567,1
2016-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,95,2
2016-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,83,3
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,324,1
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,190,2
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,102,3
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,409,1
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,164,2
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,102,3
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,527,1
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,282,2
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,149,3
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,411,1
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,217,2
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,147,3
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,461,1
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,231,2
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,136,3
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,493,1
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,240,2
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,187,3
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,338,1
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,147,2
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,97,3
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,356,1
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,195,2
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,124,3
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,388,1
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,229,2
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,166,3
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,528,1
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,237,2
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,170,3
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,581,1
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,193,2
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,137,3
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,341,1
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,177,2
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,100,3
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,391,1
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,74,2
2016-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,77,3
2016-01-01,2,Eixample,5,el Fort Pienc,20,2001,399,1
2016-01-01,2,Eixample,5,el Fort Pienc,20,2001,67,2
2016-01-01,2,Eixample,5,el Fort Pienc,20,2001,59,3
2016-01-01,2,Eixample,5,el Fort Pienc,20,2002,563,1
2016-01-01,2,Eixample,5,el Fort Pienc,20,2002,88,2
2016-01-01,2,Eixample,5,el Fort Pienc,20,2002,85,3
2016-01-01,2,Eixample,5,el Fort Pienc,20,2003,343,1
2016-01-01,2,Eixample,5,el Fort Pienc,20,2003,33,2
2016-01-01,2,Eixample,5,el Fort Pienc,20,2003,46,3
2016-01-01,2,Eixample,5,el Fort Pienc,20,2004,406,1
2016-01-01,2,Eixample,5,el Fort Pienc,20,2004,71,2
2016-01-01,2,Eixample,5,el Fort Pienc,20,2004,89,3
2016-01-01,2,Eixample,5,el Fort Pienc,20,2005,701,1
2016-01-01,2,Eixample,5,el Fort Pienc,20,2005,66,2
