Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,NACIONALITAT_DOMICILI
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,225,2
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,119,3
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,329,1
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,230,2
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,118,3
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,339,1
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,352,2
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,162,3
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,197,1
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,274,2
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,135,3
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,458,1
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,343,2
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,195,3
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,250,1
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,276,2
2021-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,139,3
2021-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,464,1
2021-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,290,2
2021-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,157,3
2021-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,263,1
2021-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,194,2
2021-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,82,3
2021-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,249,1
2021-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,178,2
2021-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,65,3
2021-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,290,1
2021-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,210,2
2021-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,81,3
2021-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,345,1
2021-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,86,2
2021-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,65,3
2021-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,381,1
2021-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,124,2
2021-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,71,3
2021-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,316,1
2021-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,333,2
2021-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,89,3
2021-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,350,1
2021-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,156,2
2021-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,92,3
2021-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,262,1
2021-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,200,2
2021-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,72,3
2021-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,315,1
2021-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,323,2
2021-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,113,3
2021-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,533,1
2021-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,118,2
2021-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,86,3
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,395,1
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,248,2
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,115,3
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,349,1
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,209,2
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,115,3
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,422,1
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,383,2
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,169,3
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,331,1
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,317,2
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,147,3
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,400,1
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,269,2
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,144,3
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,420,1
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,326,2
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,177,3
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,293,1
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,176,2
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,94,3
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,310,1
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,245,2
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,120,3
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,346,1
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,313,2
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,157,3
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,506,1
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,293,2
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,196,3
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,512,1
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,280,2
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,128,3
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,308,1
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,212,2
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,97,3
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,387,1
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,94,2
2021-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,80,3
2021-01-01,2,Eixample,5,el Fort Pienc,20,2001,363,1
2021-01-01,2,Eixample,5,el Fort Pienc,20,2001,79,2
2021-01-01,2,Eixample,5,el Fort Pienc,20,2001,74,3
2021-01-01,2,Eixample,5,el Fort Pienc,20,2002,527,1
2021-01-01,2,Eixample,5,el Fort Pienc,20,2002,122,2
2021-01-01,2,Eixample,5,el Fort Pienc,20,2002,98,3
2021-01-01,2,Eixample,5,el Fort Pienc,20,2003,326,1
2021-01-01,2,Eixample,5,el Fort Pienc,20,2003,49,2
2021-01-01,2,Eixample,5,el Fort Pienc,20,2003,56,3
2021-01-01,2,Eixample,5,el Fort Pienc,20,2004,377,1
2021-01-01,2,Eixample,5,el Fort Pienc,20,2004,87,2
2021-01-01,2,Eixample,5,el Fort Pienc,20,2004,101,3
2021-01-01,2,Eixample,5,el Fort Pienc,20,2005,684,1
2021-01-01,2,Eixample,5,el Fort Pienc,20,2005,98,2
2021-01-01,2,Eixample,5,el Fort Pienc,20,2005,73,3
2021-01-01,2,Eixample,5,el Fort Pienc,20,2006,498,1
2021-01-01,2,Eixample,5,el Fort Pienc,20,2006,108,2
2021-01-01,2,Eixample,5,el Fort Pienc,20,2006,84,3
2021-01-01,2,Eixample,5,el Fort Pienc,20,2007,351,1
2021-01-01,2,Eixample,5,el Fort Pienc,20,2007,95,2
2021-01-01,2,Eixample,5,el Fort Pienc,20,2007,62,3
2021-01-01,2,Eixample,5,el Fort Pienc,20,2008,552,1
2021-01-01,2,Eixample,5,el Fort Pienc,20,2008,93,2
2021-01-01,2,Eixample,5,el Fort Pienc,20,2008,103,3
2021-01-01,2,Eixample,5,el Fort Pienc,20,2009,517,1
2021-01-01,2,Eixample,5,el Fort Pienc,20,2009,106,2
2021-01-01,2,Eixample,5,el Fort Pienc,20,2009,84,3
2021-01-01,2,Eixample,5,el Fort Pienc,21,2010,338,1
2021-01-01,2,Eixample,5,el Fort Pienc,21,2010,49,2
2021-01-01,2,Eixample,5,el Fort Pienc,21,2010,74,3
2021-01-01,2,Eixample,5,el Fort Pienc,21,2011,359,1
2021-01-01,2,Eixample,5,el Fort Pienc,21,2011,59,2
2021-01-01,2,Eixample,5,el Fort Pienc,21,2011,51,3
2021-01-01,2,Eixample,5,el Fort Pienc,21,2012,420,1
2021-01-01,2,Eixample,5,el Fort Pienc,21,2012,75,2
2021-01-01,2,Eixample,5,el Fort Pienc,21,2012,106,3
2021-01-01,2,Eixample,5,el Fort Pienc,21,2013,335,1
2021-01-01,2,Eixample,5,el Fort Pienc,21,2013,93,2
2021-01-01,2,Eixample,5,el Fort Pienc,21,2013,75,3
2021-01-01,2,Eixample,5,el Fort Pienc,22,2014,365,1
2021-01-01,2,Eixample,5,el Fort Pienc,22,2014,92,2
2021-01-01,2,Eixample,5,el Fort Pienc,22,2014,122,3
2021-01-01,2,Eixample,5,el Fort Pienc,22,2015,430,1
2021-01-01,2,Eixample,5,el Fort Pienc,22,2015,112,2
2021-01-01,2,Eixample,5,el Fort Pienc,22,2015,108,3
2021-01-01,2,Eixample,5,el Fort Pienc,22,2016,590,1
2021-01-01,2,Eixample,5,el Fort Pienc,22,2016,87,2
2021-01-01,2,Eixample,5,el Fort Pienc,22,2016,103,3
2021-01-01,2,Eixample,5,el Fort Pienc,22,2017,564,1
2021-01-01,2,Eixample,5,el Fort Pienc,22,2017,106,2
2021-01-01,2,Eixample,5,el Fort Pienc,22,2017,109,3
2021-01-01,2,Eixample,5,el Fort Pienc,22,2018,568,1
2021-01-01,2,Eixample,5,el Fort Pienc,22,2018,85,2
2021-01-01,2,Eixample,5,el Fort Pienc,22,2018,85,3
2021-01-01,2,Eixample,5,el Fort Pienc,22,2019,603,1
2021-01-01,2,Eixample,5,el Fort Pienc,22,2019,119,2
2021-01-01,2,Eixample,5,el Fort Pienc,22,2019,106,3
2021-01-01,2,Eixample,5,el Fort Pienc,22,2020,427,1
2021-01-01,2,Eixample,5,el Fort Pienc,22,2020,136,2
2021-01-01,2,Eixample,5,el Fort Pienc,22,2020,86,3
2021-01-01,2,Eixample,6,la Sagrada Família,23,2021,485,1
2021-01-01,2,Eixample,6,la Sagrada Família,23,2021,84,2
2021-01-01,2,Eixample,6,la Sagrada Família,23,2021,94,3
2021-01-01,2,Eixample,6,la Sagrada Família,23,2022,382,1
2021-01-01,2,Eixample,6,la Sagrada Família,23,2022,55,2
2021-01-01,2,Eixample,6,la Sagrada Família,23,2022,83,3
2021-01-01,2,Eixample,6,la Sagrada Família,23,2023,382,1
2021-01-01,2,Eixample,6,la Sagrada Família,23,2023,42,2
2021-01-01,2,Eixample,6,la Sagrada Família,23,2023,44,3
2021-01-01,2,Eixample,6,la Sagrada Família,23,2024,323,1
2021-01-01,2,Eixample,6,la Sagrada Família,23,2024,90,2
2021-01-01,2,Eixample,6,la Sagrada Família,23,2024,74,3
2021-01-01,2,Eixample,6,la Sagrada Família,24,2025,371,1
2021-01-01,2,Eixample,6,la Sagrada Família,24,2025,68,2
2021-01-01,2,Eixample,6,la Sagrada Família,24,2025,69,3
2021-01-01,2,Eixample,6,la Sagrada Família,24,2026,640,1
2021-01-01,2,Eixample,6,la Sagrada Família,24,2026,116,2
2021-01-01,2,Eixample,6,la Sagrada Família,24,2026,132,3
2021-01-01,2,Eixample,6,la Sagrada Família,24,2027,627,1
2021-01-01,2,Eixample,6,la Sagrada Família,24,2027,98,2
2021-01-01,2,Eixample,6,la Sagrada Família,24,2027,116,3
2021-01-01,2,Eixample,6,la Sagrada Família,24,2028,641,1
2021-01-01,2,Eixample,6,la Sagrada Família,24,2028,135,2
2021-01-01,2,Eixample,6,la Sagrada Família,24,2028,103,3
2021-01-01,2,Eixample,6,la Sagrada Família,24,2029,401,1
2021-01-01,2,Eixample,6,la Sagrada Família,24,2029,56,2
2021-01-01,2,Eixample,6,la Sagrada Família,24,2029,69,3
2021-01-01,2,Eixample,6,la Sagrada Família,24,2030,376,1
2021-01-01,2,Eixample,6,la Sagrada Família,24,2030,83,2
2021-01-01,2,Eixample,6,la Sagrada Família,24,2030,85,3
2021-01-01,2,Eixample,6,la Sagrada Família,24,2031,353,1
2021-01-01,2,Eixample,6,la Sagrada Família,24,2031,45,2
2021-01-01,2,Eixample,6,la Sagrada Família,24,2031,30,3
2021-01-01,2,Eixample,6,la Sagrada Família,24,2032,359,1
2021-01-01,2,Eixample,6,la Sagrada Família,24,2032,52,2
2021-01-01,2,Eixample,6,la Sagrada Família,24,2032,48,3
2021-01-01,2,Eixample,6,la Sagrada Família,25,2033,383,1
2021-01-01,2,Eixample,6,la Sagrada Família,25,2033,72,2
2021-01-01,2,Eixample,6,la Sagrada Família,25,2033,70,3
2021-01-01,2,Eixample,6,la Sagrada Família,25,2034,358,1
2021-01-01,2,Eixample,6,la Sagrada Família,25,2034,78,2
2021-01-01,2,Eixample,6,la Sagrada Família,25,2034,91,3
2021-01-01,2,Eixample,6,la Sagrada Família,25,2035,449,1
2021-01-01,2,Eixample,6,la Sagrada Família,25,2035,55,2
2021-01-01,2,Eixample,6,la Sagrada Família,25,2035,67,3
2021-01-01,2,Eixample,6,la Sagrada Família,25,2036,386,1
2021-01-01,2,Eixample,6,la Sagrada Família,25,2036,52,2
2021-01-01,2,Eixample,6,la Sagrada Família,25,2036,53,3
2021-01-01,2,Eixample,6,la Sagrada Família,25,2037,399,1
2021-01-01,2,Eixample,6,la Sagrada Família,25,2037,39,2
2021-01-01,2,Eixample,6,la Sagrada Família,25,2037,53,3
2021-01-01,2,Eixample,6,la Sagrada Família,25,2038,516,1
2021-01-01,2,Eixample,6,la Sagrada Família,25,2038,80,2
2021-01-01,2,Eixample,6,la Sagrada Família,25,2038,52,3
2021-01-01,2,Eixample,6,la Sagrada Família,25,2039,534,1
2021-01-01,2,Eixample,6,la Sagrada Família,25,2039,109,2
2021-01-01,2,Eixample,6,la Sagrada Família,25,2039,97,3
2021-01-01,2,Eixample,6,la Sagrada Família,25,2040,487,1
2021-01-01,2,Eixample,6,la Sagrada Família,25,2040,124,2
2021-01-01,2,Eixample,6,la Sagrada Família,25,2040,120,3
2021-01-01,2,Eixample,6,la Sagrada Família,26,2041,523,1
2021-01-01,2,Eixample,6,la Sagrada Família,26,2041,95,2
2021-01-01,2,Eixample,6,la Sagrada Família,26,2041,88,3
2021-01-01,2,Eixample,6,la Sagrada Família,26,2042,597,1
2021-01-01,2,Eixample,6,la Sagrada Família,26,2042,43,2
2021-01-01,2,Eixample,6,la Sagrada Família,26,2042,52,3
2021-01-01,2,Eixample,6,la Sagrada Família,26,2043,472,1
2021-01-01,2,Eixample,6,la Sagrada Família,26,2043,53,2
2021-01-01,2,Eixample,6,la Sagrada Família,26,2043,75,3
2021-01-01,2,Eixample,6,la Sagrada Família,26,2044,385,1
2021-01-01,2,Eixample,6,la Sagrada Família,26,2044,58,2
2021-01-01,2,Eixample,6,la Sagrada Família,26,2044,73,3
2021-01-01,2,Eixample,6,la Sagrada Família,26,2045,360,1
2021-01-01,2,Eixample,6,la Sagrada Família,26,2045,47,2
2021-01-01,2,Eixample,6,la Sagrada Família,26,2045,69,3
2021-01-01,2,Eixample,6,la Sagrada Família,26,2046,601,1
2021-01-01,2,Eixample,6,la Sagrada Família,26,2046,86,2
2021-01-01,2,Eixample,6,la Sagrada Família,26,2046,103,3
2021-01-01,2,Eixample,6,la Sagrada Família,26,2047,588,1
2021-01-01,2,Eixample,6,la Sagrada Família,26,2047,94,2
2021-01-01,2,Eixample,6,la Sagrada Família,26,2047,100,3
2021-01-01,2,Eixample,6,la Sagrada Família,26,2048,345,1
2021-01-01,2,Eixample,6,la Sagrada Família,26,2048,90,2
2021-01-01,2,Eixample,6,la Sagrada Família,26,2048,86,3
2021-01-01,2,Eixample,6,la Sagrada Família,27,2049,613,1
2021-01-01,2,Eixample,6,la Sagrada Família,27,2049,176,2
2021-01-01,2,Eixample,6,la Sagrada Família,27,2049,141,3
2021-01-01,2,Eixample,6,la Sagrada Família,27,2050,480,1
2021-01-01,2,Eixample,6,la Sagrada Família,27,2050,137,2
2021-01-01,2,Eixample,6,la Sagrada Família,27,2050,105,3
2021-01-01,2,Eixample,6,la Sagrada Família,27,2051,543,1
2021-01-01,2,Eixample,6,la Sagrada Família,27,2051,152,2
2021-01-01,2,Eixample,6,la Sagrada Família,27,2051,127,3
2021-01-01,2,Eixample,6,la Sagrada Família,27,2052,520,1
2021-01-01,2,Eixample,6,la Sagrada Família,27,2052,152,2
2021-01-01,2,Eixample,6,la Sagrada Família,27,2052,97,3
2021-01-01,2,Eixample,6,la Sagrada Família,27,2053,579,1
2021-01-01,2,Eixample,6,la Sagrada Família,27,2053,148,2
2021-01-01,2,Eixample,6,la Sagrada Família,27,2053,120,3
2021-01-01,2,Eixample,6,la Sagrada Família,27,2054,561,1
2021-01-01,2,Eixample,6,la Sagrada Família,27,2054,99,2
2021-01-01,2,Eixample,6,la Sagrada Família,27,2054,116,3
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2055,579,1
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2055,106,2
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2055,96,3
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2056,429,1
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2056,114,2
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2056,94,3
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2057,395,1
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2057,69,2
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2057,58,3
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2058,490,1
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2058,70,2
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2058,49,3
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2059,504,1
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2059,86,2
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2059,97,3
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2060,519,1
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2060,90,2
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2060,101,3
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2061,405,1
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2061,94,2
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2061,90,3
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,453,1
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,107,2
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,89,3
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2063,300,1
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2063,69,2
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2063,69,3
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,385,1
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,80,2
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,75,3
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2065,528,1
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2065,148,2
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2065,105,3
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2066,558,1
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2066,92,2
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2066,91,3
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2067,468,1
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2067,132,2
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2067,117,3
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2068,476,1
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2068,114,2
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2068,97,3
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2069,409,1
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2069,89,2
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2069,71,3
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,360,1
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,94,2
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,71,3
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,486,1
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,112,2
2021-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,96,3
