Any,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Seccio_censal,Sup_mitjana_m2
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",53,"57,2"
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,"57,4"
2021,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",55,"84,8"
2021,2,Eixample,5,el Fort Pienc,1,"83,4"
2021,2,Eixample,5,el Fort Pienc,2,"77,7"
2021,2,Eixample,5,el Fort Pienc,3,"77,1"
2021,2,Eixample,5,el Fort Pienc,4,"81,5"
2021,2,Eixample,5,el Fort Pienc,5,"89,1"
2021,2,Eixample,5,el Fort Pienc,6,"91,6"
2021,2,Eixample,5,el Fort Pienc,7,"87,7"
2021,2,Eixample,5,el Fort Pienc,8,"89,3"
2021,2,Eixample,5,el Fort Pienc,9,"83,1"
2021,2,Eixample,5,el Fort Pienc,10,"92,0"
2021,2,Eixample,5,el Fort Pienc,11,"80,0"
2021,2,Eixample,5,el Fort Pienc,12,"74,8"
2021,2,Eixample,5,el Fort Pienc,13,"67,1"
2021,2,Eixample,5,el Fort Pienc,14,"73,2"
2021,2,Eixample,5,el Fort Pienc,15,"76,5"
2021,2,Eixample,5,el Fort Pienc,16,"83,2"
2021,2,Eixample,5,el Fort Pienc,17,"85,9"
2021,2,Eixample,5,el Fort Pienc,18,"88,8"
2021,2,Eixample,5,el Fort Pienc,19,"81,6"
2021,2,Eixample,5,el Fort Pienc,20,"70,5"
2021,2,Eixample,6,la Sagrada Família,21,"70,5"
2021,2,Eixample,6,la Sagrada Família,22,"77,2"
2021,2,Eixample,6,la Sagrada Família,23,"74,4"
2021,2,Eixample,6,la Sagrada Família,24,"70,6"
2021,2,Eixample,6,la Sagrada Família,25,"67,9"
2021,2,Eixample,6,la Sagrada Família,26,"75,0"
2021,2,Eixample,6,la Sagrada Família,27,"83,1"
2021,2,Eixample,6,la Sagrada Família,28,"72,0"
2021,2,Eixample,6,la Sagrada Família,29,"80,7"
2021,2,Eixample,6,la Sagrada Família,30,"74,4"
2021,2,Eixample,6,la Sagrada Família,31,"83,2"
2021,2,Eixample,6,la Sagrada Família,32,"76,7"
2021,2,Eixample,6,la Sagrada Família,33,"66,1"
2021,2,Eixample,6,la Sagrada Família,34,"65,4"
2021,2,Eixample,6,la Sagrada Família,35,"77,5"
2021,2,Eixample,6,la Sagrada Família,36,"81,3"
2021,2,Eixample,6,la Sagrada Família,37,"79,9"
2021,2,Eixample,6,la Sagrada Família,38,"73,3"
2021,2,Eixample,6,la Sagrada Família,39,"74,3"
2021,2,Eixample,6,la Sagrada Família,40,"64,7"
2021,2,Eixample,6,la Sagrada Família,41,"73,5"
2021,2,Eixample,6,la Sagrada Família,42,"84,8"
2021,2,Eixample,6,la Sagrada Família,43,"84,4"
2021,2,Eixample,6,la Sagrada Família,44,"75,4"
2021,2,Eixample,6,la Sagrada Família,45,"82,2"
2021,2,Eixample,6,la Sagrada Família,46,"77,5"
2021,2,Eixample,6,la Sagrada Família,47,"80,7"
2021,2,Eixample,6,la Sagrada Família,48,"76,9"
2021,2,Eixample,6,la Sagrada Família,49,"68,2"
2021,2,Eixample,6,la Sagrada Família,50,"68,8"
2021,2,Eixample,6,la Sagrada Família,51,"76,8"
2021,2,Eixample,6,la Sagrada Família,52,"72,6"
2021,2,Eixample,6,la Sagrada Família,53,"71,8"
2021,2,Eixample,6,la Sagrada Família,54,"78,4"
2021,2,Eixample,7,la Dreta de l'Eixample,55,"86,0"
2021,2,Eixample,7,la Dreta de l'Eixample,56,"98,5"
2021,2,Eixample,7,la Dreta de l'Eixample,57,"108,1"
2021,2,Eixample,7,la Dreta de l'Eixample,58,"86,7"
2021,2,Eixample,7,la Dreta de l'Eixample,59,"115,8"
2021,2,Eixample,7,la Dreta de l'Eixample,60,"100,7"
2021,2,Eixample,7,la Dreta de l'Eixample,61,"79,5"
2021,2,Eixample,7,la Dreta de l'Eixample,62,"115,6"
2021,2,Eixample,7,la Dreta de l'Eixample,63,"153,0"
2021,2,Eixample,7,la Dreta de l'Eixample,64,"115,4"
2021,2,Eixample,7,la Dreta de l'Eixample,65,"99,0"
2021,2,Eixample,7,la Dreta de l'Eixample,66,"88,6"
2021,2,Eixample,7,la Dreta de l'Eixample,67,"74,0"
2021,2,Eixample,7,la Dreta de l'Eixample,68,"89,8"
2021,2,Eixample,7,la Dreta de l'Eixample,69,"100,7"
2021,2,Eixample,7,la Dreta de l'Eixample,70,"112,5"
2021,2,Eixample,7,la Dreta de l'Eixample,71,"117,2"
2021,2,Eixample,7,la Dreta de l'Eixample,72,"127,7"
2021,2,Eixample,7,la Dreta de l'Eixample,73,"124,2"
2021,2,Eixample,7,la Dreta de l'Eixample,74,"133,1"
2021,2,Eixample,7,la Dreta de l'Eixample,75,"118,8"
2021,2,Eixample,7,la Dreta de l'Eixample,76,"136,8"
2021,2,Eixample,7,la Dreta de l'Eixample,77,"122,3"
2021,2,Eixample,7,la Dreta de l'Eixample,78,"126,1"
2021,2,Eixample,7,la Dreta de l'Eixample,79,"133,6"
2021,2,Eixample,7,la Dreta de l'Eixample,80,"143,2"
2021,2,Eixample,7,la Dreta de l'Eixample,81,"126,9"
2021,2,Eixample,7,la Dreta de l'Eixample,82,"130,3"
2021,2,Eixample,7,la Dreta de l'Eixample,83,"122,0"
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,84,"100,1"
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,85,"112,1"
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,86,"119,4"
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,87,"89,1"
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,88,"97,9"
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,89,"103,2"
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,90,"93,0"
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,91,"103,2"
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,92,"95,1"
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,93,"93,8"
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,94,"100,1"
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,95,"87,3"
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,96,"82,5"
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,97,"74,0"
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,98,"91,4"
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,99,"101,7"
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,100,"80,8"
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,101,"80,7"
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,102,"90,8"
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,103,"70,1"
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,104,"90,9"
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,105,"84,1"
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,106,"102,5"
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,107,"104,0"
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,108,"101,0"
2021,2,Eixample,8,l'Antiga Esquerra de l'Eixample,109,"100,3"
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,110,"79,3"
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,111,"78,0"
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,112,"100,8"
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,113,"91,8"
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,114,"82,0"
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,115,"73,4"
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,116,"93,9"
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,117,"85,0"
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,118,"89,6"
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,119,"83,9"
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,120,"75,1"
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,121,"79,6"
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,122,"83,4"
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,123,"69,1"
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,124,"80,5"
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,125,"81,9"
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,126,"88,4"
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,127,"70,7"
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,128,"68,7"
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,129,"79,1"
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,130,"121,7"
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,131,"77,5"
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,132,"76,4"
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,133,"93,6"
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,134,"71,4"
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,135,"69,8"
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,136,"78,8"
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,137,"75,5"
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,138,"88,0"
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,139,"71,3"
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,140,"81,4"
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,141,"81,1"
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,142,"75,9"
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,143,"87,1"
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,144,"105,1"
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,145,"95,8"
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,146,"87,5"
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,147,"76,3"
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,148,"75,1"
2021,2,Eixample,9,la Nova Esquerra de l'Eixample,149,"86,4"
2021,2,Eixample,10,Sant Antoni,150,"81,0"
2021,2,Eixample,10,Sant Antoni,151,"83,7"
2021,2,Eixample,10,Sant Antoni,152,"86,7"
2021,2,Eixample,10,Sant Antoni,153,"77,0"
2021,2,Eixample,10,Sant Antoni,154,"72,0"
2021,2,Eixample,10,Sant Antoni,155,"78,7"
2021,2,Eixample,10,Sant Antoni,156,"79,6"
2021,2,Eixample,10,Sant Antoni,157,"76,1"
2021,2,Eixample,10,Sant Antoni,158,"80,6"
2021,2,Eixample,10,Sant Antoni,159,"88,1"
2021,2,Eixample,10,Sant Antoni,160,"84,4"
2021,2,Eixample,10,Sant Antoni,161,"77,6"
2021,2,Eixample,10,Sant Antoni,162,"71,8"
2021,2,Eixample,10,Sant Antoni,163,"94,0"
2021,2,Eixample,10,Sant Antoni,164,"96,5"
2021,2,Eixample,10,Sant Antoni,165,"83,6"
2021,2,Eixample,10,Sant Antoni,166,"78,3"
2021,2,Eixample,10,Sant Antoni,167,"78,9"
2021,2,Eixample,10,Sant Antoni,168,"73,4"
2021,2,Eixample,10,Sant Antoni,169,"76,6"
2021,2,Eixample,10,Sant Antoni,170,"76,5"
2021,2,Eixample,10,Sant Antoni,171,"77,7"
2021,2,Eixample,10,Sant Antoni,172,"69,2"
2021,2,Eixample,10,Sant Antoni,173,"74,9"
2021,3,Sants-Montjuïc,11,el Poble Sec,1,"71,8"
2021,3,Sants-Montjuïc,11,el Poble Sec,2,"56,9"
2021,3,Sants-Montjuïc,11,el Poble Sec,3,"58,3"
2021,3,Sants-Montjuïc,11,el Poble Sec,4,"65,9"
2021,3,Sants-Montjuïc,11,el Poble Sec,5,"65,7"
2021,3,Sants-Montjuïc,11,el Poble Sec,6,"63,4"
2021,3,Sants-Montjuïc,11,el Poble Sec,7,"60,3"
2021,3,Sants-Montjuïc,11,el Poble Sec,8,"58,1"
2021,3,Sants-Montjuïc,11,el Poble Sec,9,"69,4"
2021,3,Sants-Montjuïc,11,el Poble Sec,10,"71,7"
2021,3,Sants-Montjuïc,11,el Poble Sec,11,"54,3"
2021,3,Sants-Montjuïc,11,el Poble Sec,12,"66,0"
2021,3,Sants-Montjuïc,11,el Poble Sec,13,"57,3"
2021,3,Sants-Montjuïc,11,el Poble Sec,14,"58,3"
2021,3,Sants-Montjuïc,11,el Poble Sec,15,"65,9"
2021,3,Sants-Montjuïc,11,el Poble Sec,16,"70,1"
2021,3,Sants-Montjuïc,11,el Poble Sec,17,"54,8"
2021,3,Sants-Montjuïc,11,el Poble Sec,18,"63,7"
2021,3,Sants-Montjuïc,11,el Poble Sec,19,"64,0"
2021,3,Sants-Montjuïc,11,el Poble Sec,20,"79,3"
2021,3,Sants-Montjuïc,11,el Poble Sec,21,"71,2"
2021,3,Sants-Montjuïc,11,el Poble Sec,22,"64,0"
2021,3,Sants-Montjuïc,11,el Poble Sec,23,"60,3"
2021,3,Sants-Montjuïc,11,el Poble Sec,24,"58,0"
2021,3,Sants-Montjuïc,12,la Marina del Prat Vermell,25,"93,2"
2021,3,Sants-Montjuïc,13,la Marina de Port,26,"73,4"
2021,3,Sants-Montjuïc,13,la Marina de Port,27,"65,1"
2021,3,Sants-Montjuïc,13,la Marina de Port,28,"79,6"
2021,3,Sants-Montjuïc,13,la Marina de Port,29,"77,3"
2021,3,Sants-Montjuïc,13,la Marina de Port,30,"71,6"
2021,3,Sants-Montjuïc,13,la Marina de Port,31,"77,3"
2021,3,Sants-Montjuïc,13,la Marina de Port,32,"71,1"
2021,3,Sants-Montjuïc,13,la Marina de Port,33,"62,6"
2021,3,Sants-Montjuïc,13,la Marina de Port,34,"76,1"
2021,3,Sants-Montjuïc,13,la Marina de Port,35,"82,7"
2021,3,Sants-Montjuïc,13,la Marina de Port,36,"64,7"
2021,3,Sants-Montjuïc,13,la Marina de Port,37,"63,7"
2021,3,Sants-Montjuïc,13,la Marina de Port,38,"75,8"
2021,3,Sants-Montjuïc,13,la Marina de Port,39,"66,5"
2021,3,Sants-Montjuïc,13,la Marina de Port,211,"82,4"
2021,3,Sants-Montjuïc,13,la Marina de Port,212,"73,7"
2021,3,Sants-Montjuïc,13,la Marina de Port,213,"62,7"
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,40,"78,4"
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,41,"79,6"
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,42,"65,2"
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,43,"71,9"
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,44,"72,2"
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,45,"65,6"
2021,3,Sants-Montjuïc,14,la Font de la Guatlla,46,"83,5"
2021,3,Sants-Montjuïc,15,Hostafrancs,47,"68,8"
2021,3,Sants-Montjuïc,15,Hostafrancs,48,"72,0"
2021,3,Sants-Montjuïc,15,Hostafrancs,49,"64,0"
2021,3,Sants-Montjuïc,15,Hostafrancs,50,"67,0"
2021,3,Sants-Montjuïc,15,Hostafrancs,51,"65,9"
2021,3,Sants-Montjuïc,15,Hostafrancs,52,"66,8"
2021,3,Sants-Montjuïc,15,Hostafrancs,53,"68,9"
2021,3,Sants-Montjuïc,15,Hostafrancs,54,"80,5"
2021,3,Sants-Montjuïc,15,Hostafrancs,55,"68,2"
2021,3,Sants-Montjuïc,15,Hostafrancs,56,"67,2"
2021,3,Sants-Montjuïc,16,la Bordeta,57,"68,8"
2021,3,Sants-Montjuïc,16,la Bordeta,58,"81,0"
2021,3,Sants-Montjuïc,16,la Bordeta,59,"67,1"
2021,3,Sants-Montjuïc,16,la Bordeta,60,"71,8"
2021,3,Sants-Montjuïc,16,la Bordeta,61,"66,9"
2021,3,Sants-Montjuïc,16,la Bordeta,62,"64,5"
2021,3,Sants-Montjuïc,16,la Bordeta,63,"72,7"
2021,3,Sants-Montjuïc,16,la Bordeta,64,"74,7"
2021,3,Sants-Montjuïc,16,la Bordeta,65,"69,7"
2021,3,Sants-Montjuïc,16,la Bordeta,66,"76,1"
2021,3,Sants-Montjuïc,16,la Bordeta,67,"83,1"
2021,3,Sants-Montjuïc,16,la Bordeta,68,"64,7"
2021,3,Sants-Montjuïc,16,la Bordeta,69,"73,1"
2021,3,Sants-Montjuïc,17,Sants - Badal,70,"66,4"
2021,3,Sants-Montjuïc,17,Sants - Badal,71,"61,6"
2021,3,Sants-Montjuïc,17,Sants - Badal,72,"59,5"
2021,3,Sants-Montjuïc,17,Sants - Badal,73,"68,3"
2021,3,Sants-Montjuïc,17,Sants - Badal,74,"69,9"
2021,3,Sants-Montjuïc,17,Sants - Badal,75,"71,9"
2021,3,Sants-Montjuïc,17,Sants - Badal,76,"70,3"
2021,3,Sants-Montjuïc,17,Sants - Badal,77,"67,1"
2021,3,Sants-Montjuïc,17,Sants - Badal,78,"67,5"
2021,3,Sants-Montjuïc,17,Sants - Badal,79,"63,1"
2021,3,Sants-Montjuïc,17,Sants - Badal,80,"69,0"
2021,3,Sants-Montjuïc,17,Sants - Badal,81,"74,8"
2021,3,Sants-Montjuïc,17,Sants - Badal,82,"73,0"
2021,3,Sants-Montjuïc,17,Sants - Badal,83,"71,4"
2021,3,Sants-Montjuïc,17,Sants - Badal,84,"78,9"
2021,3,Sants-Montjuïc,17,Sants - Badal,85,"66,4"
2021,3,Sants-Montjuïc,18,Sants,86,"86,2"
2021,3,Sants-Montjuïc,18,Sants,87,"86,6"
2021,3,Sants-Montjuïc,18,Sants,88,"69,1"
2021,3,Sants-Montjuïc,18,Sants,89,"75,1"
2021,3,Sants-Montjuïc,18,Sants,90,"82,5"
2021,3,Sants-Montjuïc,18,Sants,91,"69,0"
2021,3,Sants-Montjuïc,18,Sants,92,"67,1"
2021,3,Sants-Montjuïc,18,Sants,93,"70,0"
2021,3,Sants-Montjuïc,18,Sants,94,"67,5"
2021,3,Sants-Montjuïc,18,Sants,95,"64,4"
2021,3,Sants-Montjuïc,18,Sants,96,"67,4"
2021,3,Sants-Montjuïc,18,Sants,97,"56,0"
2021,3,Sants-Montjuïc,18,Sants,98,"63,8"
2021,3,Sants-Montjuïc,18,Sants,99,"62,8"
2021,3,Sants-Montjuïc,18,Sants,100,"65,6"
2021,3,Sants-Montjuïc,18,Sants,101,"67,6"
2021,3,Sants-Montjuïc,18,Sants,102,"63,9"
2021,3,Sants-Montjuïc,18,Sants,103,"69,9"
2021,3,Sants-Montjuïc,18,Sants,104,"70,0"
2021,3,Sants-Montjuïc,18,Sants,105,"68,1"
2021,3,Sants-Montjuïc,18,Sants,106,"66,5"
2021,3,Sants-Montjuïc,18,Sants,107,"67,2"
2021,3,Sants-Montjuïc,18,Sants,108,"68,1"
2021,3,Sants-Montjuïc,18,Sants,109,"66,8"
2021,3,Sants-Montjuïc,18,Sants,110,"63,6"
2021,3,Sants-Montjuïc,18,Sants,111,"65,8"
2021,3,Sants-Montjuïc,18,Sants,112,"79,5"
2021,3,Sants-Montjuïc,18,Sants,113,"103,0"
2021,3,Sants-Montjuïc,18,Sants,114,"85,2"
2021,4,Les Corts,19,les Corts,1,"76,4"
2021,4,Les Corts,19,les Corts,2,"82,3"
2021,4,Les Corts,19,les Corts,3,"81,7"
2021,4,Les Corts,19,les Corts,4,"72,8"
2021,4,Les Corts,19,les Corts,5,"74,7"
2021,4,Les Corts,19,les Corts,6,"67,0"
2021,4,Les Corts,19,les Corts,7,"63,8"
2021,4,Les Corts,19,les Corts,8,"64,5"
2021,4,Les Corts,19,les Corts,9,"64,7"
2021,4,Les Corts,19,les Corts,10,"85,6"
2021,4,Les Corts,19,les Corts,11,"87,1"
2021,4,Les Corts,19,les Corts,12,"81,4"
2021,4,Les Corts,19,les Corts,13,"86,4"
2021,4,Les Corts,19,les Corts,14,"79,4"
2021,4,Les Corts,19,les Corts,15,"77,4"
2021,4,Les Corts,19,les Corts,16,"87,1"
2021,4,Les Corts,19,les Corts,17,"80,0"
2021,4,Les Corts,19,les Corts,18,"109,7"
2021,4,Les Corts,19,les Corts,19,"133,8"
2021,4,Les Corts,19,les Corts,20,"99,0"
2021,4,Les Corts,19,les Corts,21,"92,2"
2021,4,Les Corts,19,les Corts,22,"74,4"
2021,4,Les Corts,19,les Corts,23,"149,9"
2021,4,Les Corts,19,les Corts,24,"133,5"
2021,4,Les Corts,19,les Corts,25,"75,7"
2021,4,Les Corts,19,les Corts,26,"82,1"
2021,4,Les Corts,19,les Corts,27,"77,2"
2021,4,Les Corts,19,les Corts,28,"80,1"
2021,4,Les Corts,19,les Corts,29,"92,3"
2021,4,Les Corts,19,les Corts,30,"92,9"
2021,4,Les Corts,19,les Corts,31,"71,7"
2021,4,Les Corts,19,les Corts,32,"72,5"
2021,4,Les Corts,19,les Corts,33,"72,7"
2021,4,Les Corts,19,les Corts,34,"102,2"
2021,4,Les Corts,19,les Corts,35,"85,5"
2021,4,Les Corts,20,la Maternitat i Sant Ramon,36,"82,7"
2021,4,Les Corts,20,la Maternitat i Sant Ramon,37,"82,9"
2021,4,Les Corts,20,la Maternitat i Sant Ramon,38,"78,9"
2021,4,Les Corts,20,la Maternitat i Sant Ramon,39,"74,0"
2021,4,Les Corts,20,la Maternitat i Sant Ramon,40,"67,5"
2021,4,Les Corts,20,la Maternitat i Sant Ramon,41,"64,8"
2021,4,Les Corts,20,la Maternitat i Sant Ramon,42,"69,0"
2021,4,Les Corts,20,la Maternitat i Sant Ramon,43,"93,5"
2021,4,Les Corts,20,la Maternitat i Sant Ramon,44,"67,9"
2021,4,Les Corts,20,la Maternitat i Sant Ramon,45,"73,1"
2021,4,Les Corts,20,la Maternitat i Sant Ramon,46,"99,6"
2021,4,Les Corts,20,la Maternitat i Sant Ramon,47,"94,3"
2021,4,Les Corts,20,la Maternitat i Sant Ramon,48,"83,5"
2021,4,Les Corts,20,la Maternitat i Sant Ramon,49,"113,4"
2021,4,Les Corts,20,la Maternitat i Sant Ramon,84,"103,7"
2021,4,Les Corts,21,Pedralbes,50,"132,1"
2021,4,Les Corts,21,Pedralbes,51,"100,5"
2021,4,Les Corts,21,Pedralbes,52,"137,6"
2021,4,Les Corts,21,Pedralbes,53,"108,6"
2021,4,Les Corts,21,Pedralbes,54,"125,5"
2021,4,Les Corts,21,Pedralbes,55,"171,7"
2021,4,Les Corts,21,Pedralbes,56,"138,9"
2021,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",1,"60,3"
2021,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",2,"97,8"
2021,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",3,"92,3"
2021,5,Sarrià-Sant Gervasi,23,Sarrià,4,"110,5"
2021,5,Sarrià-Sant Gervasi,23,Sarrià,5,"76,7"
2021,5,Sarrià-Sant Gervasi,23,Sarrià,6,"145,8"
2021,5,Sarrià-Sant Gervasi,23,Sarrià,7,"89,8"
2021,5,Sarrià-Sant Gervasi,23,Sarrià,8,"97,0"
2021,5,Sarrià-Sant Gervasi,23,Sarrià,9,"89,3"
2021,5,Sarrià-Sant Gervasi,23,Sarrià,10,"82,9"
2021,5,Sarrià-Sant Gervasi,23,Sarrià,11,"80,5"
2021,5,Sarrià-Sant Gervasi,23,Sarrià,12,"73,1"
2021,5,Sarrià-Sant Gervasi,23,Sarrià,13,"78,9"
2021,5,Sarrià-Sant Gervasi,23,Sarrià,14,"82,5"
2021,5,Sarrià-Sant Gervasi,23,Sarrià,15,"93,7"
2021,5,Sarrià-Sant Gervasi,23,Sarrià,16,"89,5"
2021,5,Sarrià-Sant Gervasi,23,Sarrià,17,"121,4"
2021,5,Sarrià-Sant Gervasi,23,Sarrià,18,"95,1"
2021,5,Sarrià-Sant Gervasi,23,Sarrià,19,"133,4"
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,20,"95,2"
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,21,"124,7"
2021,5,Sarrià-Sant Gervasi,24,les Tres Torres,22,"113,8"
