Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,SEXE
2013-01-01,1,Ciutat Vella,1,el Raval,7,1018,773,1
2013-01-01,1,Ciutat Vella,1,el Raval,7,1018,801,2
2013-01-01,1,Ciutat Vella,1,el Raval,7,1019,1283,1
2013-01-01,1,Ciutat Vella,1,el Raval,7,1019,1623,2
2013-01-01,1,Ciutat Vella,1,el Raval,7,1020,1121,1
2013-01-01,1,Ciutat Vella,1,el Raval,7,1020,948,2
2013-01-01,1,Ciutat Vella,1,el Raval,8,1021,1061,1
2013-01-01,1,Ciutat Vella,1,el Raval,8,1021,1063,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,634,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1022,592,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,1174,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,9,1023,1230,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,636,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1025,648,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,873,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1026,1243,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,768,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,10,1027,851,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,873,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1028,1066,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,681,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,11,1029,717,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,1173,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1030,1388,2
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,769,1
2013-01-01,1,Ciutat Vella,2,el Barri Gòtic,12,1031,960,2
2013-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,917,1
2013-01-01,1,Ciutat Vella,3,la Barceloneta,13,1032,991,2
2013-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,568,1
2013-01-01,1,Ciutat Vella,3,la Barceloneta,13,1033,581,2
2013-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,547,1
2013-01-01,1,Ciutat Vella,3,la Barceloneta,13,1034,551,2
2013-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,661,1
2013-01-01,1,Ciutat Vella,3,la Barceloneta,14,1035,680,2
2013-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,628,1
2013-01-01,1,Ciutat Vella,3,la Barceloneta,14,1036,574,2
2013-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,737,1
2013-01-01,1,Ciutat Vella,3,la Barceloneta,15,1037,667,2
2013-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,743,1
2013-01-01,1,Ciutat Vella,3,la Barceloneta,15,1038,867,2
2013-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,676,1
2013-01-01,1,Ciutat Vella,3,la Barceloneta,15,1039,693,2
2013-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,560,1
2013-01-01,1,Ciutat Vella,3,la Barceloneta,15,1040,555,2
2013-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,739,1
2013-01-01,1,Ciutat Vella,3,la Barceloneta,15,1041,762,2
2013-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,951,1
2013-01-01,1,Ciutat Vella,3,la Barceloneta,15,1042,845,2
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,574,1
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1043,639,2
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,794,1
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1044,738,2
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,1086,1
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1045,1040,2
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,872,1
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",16,1046,876,2
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,974,1
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1047,879,2
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,1140,1
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1048,1149,2
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,742,1
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",17,1049,681,2
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,780,1
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1050,822,2
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,933,1
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1051,959,2
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,1153,1
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",18,1052,1270,2
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,1012,1
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1053,1019,2
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,686,1
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1054,676,2
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,687,1
2013-01-01,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",19,1055,590,2
2013-01-01,2,Eixample,5,el Fort Pienc,20,2001,647,1
2013-01-01,2,Eixample,5,el Fort Pienc,20,2001,590,2
2013-01-01,2,Eixample,5,el Fort Pienc,20,2002,1029,1
2013-01-01,2,Eixample,5,el Fort Pienc,20,2002,1178,2
2013-01-01,2,Eixample,5,el Fort Pienc,20,2003,695,1
2013-01-01,2,Eixample,5,el Fort Pienc,20,2003,544,2
2013-01-01,2,Eixample,5,el Fort Pienc,20,2004,778,1
2013-01-01,2,Eixample,5,el Fort Pienc,20,2004,723,2
2013-01-01,2,Eixample,5,el Fort Pienc,20,2005,1149,1
2013-01-01,2,Eixample,5,el Fort Pienc,20,2005,1012,2
2013-01-01,2,Eixample,5,el Fort Pienc,20,2006,855,1
2013-01-01,2,Eixample,5,el Fort Pienc,20,2006,757,2
2013-01-01,2,Eixample,5,el Fort Pienc,20,2007,705,1
2013-01-01,2,Eixample,5,el Fort Pienc,20,2007,520,2
2013-01-01,2,Eixample,5,el Fort Pienc,20,2008,999,1
2013-01-01,2,Eixample,5,el Fort Pienc,20,2008,827,2
2013-01-01,2,Eixample,5,el Fort Pienc,20,2009,930,1
2013-01-01,2,Eixample,5,el Fort Pienc,20,2009,797,2
2013-01-01,2,Eixample,5,el Fort Pienc,21,2010,655,1
2013-01-01,2,Eixample,5,el Fort Pienc,21,2010,543,2
2013-01-01,2,Eixample,5,el Fort Pienc,21,2011,566,1
2013-01-01,2,Eixample,5,el Fort Pienc,21,2011,542,2
2013-01-01,2,Eixample,5,el Fort Pienc,21,2012,817,1
2013-01-01,2,Eixample,5,el Fort Pienc,21,2012,755,2
2013-01-01,2,Eixample,5,el Fort Pienc,21,2013,607,1
2013-01-01,2,Eixample,5,el Fort Pienc,21,2013,520,2
2013-01-01,2,Eixample,5,el Fort Pienc,22,2014,695,1
2013-01-01,2,Eixample,5,el Fort Pienc,22,2014,643,2
2013-01-01,2,Eixample,5,el Fort Pienc,22,2015,854,1
2013-01-01,2,Eixample,5,el Fort Pienc,22,2015,717,2
2013-01-01,2,Eixample,5,el Fort Pienc,22,2016,1037,1
2013-01-01,2,Eixample,5,el Fort Pienc,22,2016,843,2
2013-01-01,2,Eixample,5,el Fort Pienc,22,2017,1050,1
2013-01-01,2,Eixample,5,el Fort Pienc,22,2017,903,2
2013-01-01,2,Eixample,5,el Fort Pienc,22,2018,986,1
2013-01-01,2,Eixample,5,el Fort Pienc,22,2018,846,2
2013-01-01,2,Eixample,5,el Fort Pienc,22,2019,1058,1
2013-01-01,2,Eixample,5,el Fort Pienc,22,2019,908,2
2013-01-01,2,Eixample,5,el Fort Pienc,22,2020,798,1
2013-01-01,2,Eixample,5,el Fort Pienc,22,2020,677,2
2013-01-01,2,Eixample,6,la Sagrada Família,23,2021,784,1
2013-01-01,2,Eixample,6,la Sagrada Família,23,2021,697,2
2013-01-01,2,Eixample,6,la Sagrada Família,23,2022,661,1
2013-01-01,2,Eixample,6,la Sagrada Família,23,2022,588,2
2013-01-01,2,Eixample,6,la Sagrada Família,23,2023,566,1
2013-01-01,2,Eixample,6,la Sagrada Família,23,2023,526,2
2013-01-01,2,Eixample,6,la Sagrada Família,23,2024,621,1
2013-01-01,2,Eixample,6,la Sagrada Família,23,2024,520,2
2013-01-01,2,Eixample,6,la Sagrada Família,24,2025,638,1
2013-01-01,2,Eixample,6,la Sagrada Família,24,2025,552,2
2013-01-01,2,Eixample,6,la Sagrada Família,24,2026,1151,1
2013-01-01,2,Eixample,6,la Sagrada Família,24,2026,972,2
2013-01-01,2,Eixample,6,la Sagrada Família,24,2027,1104,1
2013-01-01,2,Eixample,6,la Sagrada Família,24,2027,928,2
2013-01-01,2,Eixample,6,la Sagrada Família,24,2028,1159,1
2013-01-01,2,Eixample,6,la Sagrada Família,24,2028,966,2
2013-01-01,2,Eixample,6,la Sagrada Família,24,2029,611,1
2013-01-01,2,Eixample,6,la Sagrada Família,24,2029,543,2
2013-01-01,2,Eixample,6,la Sagrada Família,24,2030,659,1
2013-01-01,2,Eixample,6,la Sagrada Família,24,2030,574,2
2013-01-01,2,Eixample,6,la Sagrada Família,24,2031,565,1
2013-01-01,2,Eixample,6,la Sagrada Família,24,2031,494,2
2013-01-01,2,Eixample,6,la Sagrada Família,24,2032,723,1
2013-01-01,2,Eixample,6,la Sagrada Família,24,2032,523,2
2013-01-01,2,Eixample,6,la Sagrada Família,25,2033,632,1
2013-01-01,2,Eixample,6,la Sagrada Família,25,2033,540,2
2013-01-01,2,Eixample,6,la Sagrada Família,25,2034,652,1
2013-01-01,2,Eixample,6,la Sagrada Família,25,2034,505,2
2013-01-01,2,Eixample,6,la Sagrada Família,25,2035,692,1
2013-01-01,2,Eixample,6,la Sagrada Família,25,2035,581,2
2013-01-01,2,Eixample,6,la Sagrada Família,25,2036,654,1
2013-01-01,2,Eixample,6,la Sagrada Família,25,2036,579,2
2013-01-01,2,Eixample,6,la Sagrada Família,25,2037,614,1
2013-01-01,2,Eixample,6,la Sagrada Família,25,2037,599,2
2013-01-01,2,Eixample,6,la Sagrada Família,25,2038,871,1
2013-01-01,2,Eixample,6,la Sagrada Família,25,2038,781,2
2013-01-01,2,Eixample,6,la Sagrada Família,25,2039,982,1
2013-01-01,2,Eixample,6,la Sagrada Família,25,2039,784,2
2013-01-01,2,Eixample,6,la Sagrada Família,25,2040,866,1
2013-01-01,2,Eixample,6,la Sagrada Família,25,2040,768,2
2013-01-01,2,Eixample,6,la Sagrada Família,26,2041,930,1
2013-01-01,2,Eixample,6,la Sagrada Família,26,2041,747,2
2013-01-01,2,Eixample,6,la Sagrada Família,26,2042,881,1
2013-01-01,2,Eixample,6,la Sagrada Família,26,2042,801,2
2013-01-01,2,Eixample,6,la Sagrada Família,26,2043,768,1
2013-01-01,2,Eixample,6,la Sagrada Família,26,2043,664,2
2013-01-01,2,Eixample,6,la Sagrada Família,26,2044,697,1
2013-01-01,2,Eixample,6,la Sagrada Família,26,2044,548,2
2013-01-01,2,Eixample,6,la Sagrada Família,26,2045,653,1
2013-01-01,2,Eixample,6,la Sagrada Família,26,2045,557,2
2013-01-01,2,Eixample,6,la Sagrada Família,26,2046,1029,1
2013-01-01,2,Eixample,6,la Sagrada Família,26,2046,842,2
2013-01-01,2,Eixample,6,la Sagrada Família,26,2047,1023,1
2013-01-01,2,Eixample,6,la Sagrada Família,26,2047,863,2
2013-01-01,2,Eixample,6,la Sagrada Família,26,2048,712,1
2013-01-01,2,Eixample,6,la Sagrada Família,26,2048,587,2
2013-01-01,2,Eixample,6,la Sagrada Família,27,2049,1145,1
2013-01-01,2,Eixample,6,la Sagrada Família,27,2049,946,2
2013-01-01,2,Eixample,6,la Sagrada Família,27,2050,906,1
2013-01-01,2,Eixample,6,la Sagrada Família,27,2050,743,2
2013-01-01,2,Eixample,6,la Sagrada Família,27,2051,1068,1
2013-01-01,2,Eixample,6,la Sagrada Família,27,2051,919,2
2013-01-01,2,Eixample,6,la Sagrada Família,27,2052,990,1
2013-01-01,2,Eixample,6,la Sagrada Família,27,2052,818,2
2013-01-01,2,Eixample,6,la Sagrada Família,27,2053,984,1
2013-01-01,2,Eixample,6,la Sagrada Família,27,2053,856,2
2013-01-01,2,Eixample,6,la Sagrada Família,27,2054,1039,1
2013-01-01,2,Eixample,6,la Sagrada Família,27,2054,880,2
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2055,1001,1
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2055,882,2
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2056,831,1
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2056,634,2
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2057,666,1
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2057,576,2
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2058,759,1
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2058,622,2
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2059,872,1
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2059,744,2
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2060,918,1
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,28,2060,765,2
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2061,763,1
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2061,601,2
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,865,1
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2062,730,2
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2063,729,1
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2063,450,2
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,741,1
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2064,663,2
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2065,1028,1
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,29,2065,861,2
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2066,1038,1
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2066,905,2
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2067,891,1
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2067,769,2
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2068,904,1
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2068,793,2
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2069,707,1
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,30,2069,627,2
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,752,1
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2070,578,2
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,876,1
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2071,805,2
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2072,625,1
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,31,2072,555,2
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2073,852,1
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2073,772,2
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2074,580,1
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2074,554,2
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2075,652,1
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2075,555,2
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2076,889,1
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,32,2076,772,2
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,33,2077,723,1
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,33,2077,702,2
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2078,822,1
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2078,638,2
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2079,672,1
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,34,2079,562,2
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2080,787,1
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2080,642,2
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2081,1173,1
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,35,2081,919,2
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2082,547,1
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2082,420,2
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2083,926,1
2013-01-01,2,Eixample,7,la Dreta de l'Eixample,36,2083,714,2
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,1120,1
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2084,923,2
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,798,1
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2085,651,2
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,777,1
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2086,613,2
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2087,790,1
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,37,2087,656,2
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2088,925,1
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2088,753,2
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2089,998,1
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2089,891,2
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2090,908,1
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,38,2090,777,2
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2091,929,1
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2091,911,2
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2092,943,1
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,39,2092,878,2
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2093,802,1
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2093,749,2
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2094,789,1
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2094,698,2
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2095,813,1
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2095,749,2
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2096,777,1
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2096,666,2
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2097,606,1
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,40,2097,527,2
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2098,879,1
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2098,663,2
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2099,791,1
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2099,681,2
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2100,734,1
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2100,652,2
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2101,1170,1
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,41,2101,954,2
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2102,780,1
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2102,595,2
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2103,992,1
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2103,784,2
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2104,609,1
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2104,512,2
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2105,1180,1
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,42,2105,926,2
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2106,762,1
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2106,688,2
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2107,892,1
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2107,725,2
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2108,845,1
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2108,681,2
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2109,1062,1
2013-01-01,2,Eixample,8,l'Antiga Esquerra de l'Eixample,43,2109,864,2
2013-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2110,1011,1
2013-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2110,905,2
2013-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2111,997,1
2013-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2111,784,2
2013-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2112,706,1
2013-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2112,601,2
2013-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2113,987,1
2013-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2113,883,2
2013-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2114,939,1
2013-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,44,2114,753,2
2013-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2115,751,1
2013-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2115,625,2
2013-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2116,575,1
2013-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2116,466,2
2013-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2117,627,1
2013-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2117,579,2
2013-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2118,877,1
2013-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2118,690,2
2013-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2119,722,1
2013-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2119,589,2
2013-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2120,635,1
2013-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2120,559,2
2013-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2121,686,1
2013-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2121,589,2
2013-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2122,578,1
2013-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2122,475,2
2013-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2123,587,1
2013-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,45,2123,514,2
2013-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,612,1
2013-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2124,512,2
2013-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,937,1
2013-01-01,2,Eixample,9,la Nova Esquerra de l'Eixample,46,2125,776,2
