Data_Referencia,Codi_Districte,Nom_Districte,Codi_Barri,Nom_Barri,AEB,Seccio_Censal,Valor,SEXE
2014-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3085,628,1
2014-01-01,3,Sants-Montjuïc,17,Sants - Badal,71,3085,553,2
2014-01-01,3,Sants-Montjuïc,18,Sants,72,3086,664,1
2014-01-01,3,Sants-Montjuïc,18,Sants,72,3086,600,2
2014-01-01,3,Sants-Montjuïc,18,Sants,72,3087,798,1
2014-01-01,3,Sants-Montjuïc,18,Sants,72,3087,655,2
2014-01-01,3,Sants-Montjuïc,18,Sants,72,3088,760,1
2014-01-01,3,Sants-Montjuïc,18,Sants,72,3088,659,2
2014-01-01,3,Sants-Montjuïc,18,Sants,72,3089,646,1
2014-01-01,3,Sants-Montjuïc,18,Sants,72,3089,545,2
2014-01-01,3,Sants-Montjuïc,18,Sants,72,3090,568,1
2014-01-01,3,Sants-Montjuïc,18,Sants,72,3090,483,2
2014-01-01,3,Sants-Montjuïc,18,Sants,72,3091,762,1
2014-01-01,3,Sants-Montjuïc,18,Sants,72,3091,727,2
2014-01-01,3,Sants-Montjuïc,18,Sants,72,3092,648,1
2014-01-01,3,Sants-Montjuïc,18,Sants,72,3092,627,2
2014-01-01,3,Sants-Montjuïc,18,Sants,72,3093,854,1
2014-01-01,3,Sants-Montjuïc,18,Sants,72,3093,772,2
2014-01-01,3,Sants-Montjuïc,18,Sants,72,3094,629,1
2014-01-01,3,Sants-Montjuïc,18,Sants,72,3094,531,2
2014-01-01,3,Sants-Montjuïc,18,Sants,73,3095,900,1
2014-01-01,3,Sants-Montjuïc,18,Sants,73,3095,742,2
2014-01-01,3,Sants-Montjuïc,18,Sants,73,3096,814,1
2014-01-01,3,Sants-Montjuïc,18,Sants,73,3096,753,2
2014-01-01,3,Sants-Montjuïc,18,Sants,73,3097,839,1
2014-01-01,3,Sants-Montjuïc,18,Sants,73,3097,784,2
2014-01-01,3,Sants-Montjuïc,18,Sants,73,3098,689,1
2014-01-01,3,Sants-Montjuïc,18,Sants,73,3098,679,2
2014-01-01,3,Sants-Montjuïc,18,Sants,73,3099,550,1
2014-01-01,3,Sants-Montjuïc,18,Sants,73,3099,452,2
2014-01-01,3,Sants-Montjuïc,18,Sants,73,3100,648,1
2014-01-01,3,Sants-Montjuïc,18,Sants,73,3100,580,2
2014-01-01,3,Sants-Montjuïc,18,Sants,74,3101,852,1
2014-01-01,3,Sants-Montjuïc,18,Sants,74,3101,995,2
2014-01-01,3,Sants-Montjuïc,18,Sants,74,3102,703,1
2014-01-01,3,Sants-Montjuïc,18,Sants,74,3102,613,2
2014-01-01,3,Sants-Montjuïc,18,Sants,74,3103,640,1
2014-01-01,3,Sants-Montjuïc,18,Sants,74,3103,553,2
2014-01-01,3,Sants-Montjuïc,18,Sants,74,3104,753,1
2014-01-01,3,Sants-Montjuïc,18,Sants,74,3104,687,2
2014-01-01,3,Sants-Montjuïc,18,Sants,75,3105,612,1
2014-01-01,3,Sants-Montjuïc,18,Sants,75,3105,545,2
2014-01-01,3,Sants-Montjuïc,18,Sants,75,3106,677,1
2014-01-01,3,Sants-Montjuïc,18,Sants,75,3106,562,2
2014-01-01,3,Sants-Montjuïc,18,Sants,76,3107,771,1
2014-01-01,3,Sants-Montjuïc,18,Sants,76,3107,763,2
2014-01-01,3,Sants-Montjuïc,18,Sants,76,3108,874,1
2014-01-01,3,Sants-Montjuïc,18,Sants,76,3108,740,2
2014-01-01,3,Sants-Montjuïc,18,Sants,76,3109,769,1
2014-01-01,3,Sants-Montjuïc,18,Sants,76,3109,701,2
2014-01-01,3,Sants-Montjuïc,18,Sants,76,3110,783,1
2014-01-01,3,Sants-Montjuïc,18,Sants,76,3110,707,2
2014-01-01,3,Sants-Montjuïc,18,Sants,76,3111,682,1
2014-01-01,3,Sants-Montjuïc,18,Sants,76,3111,596,2
2014-01-01,3,Sants-Montjuïc,18,Sants,76,3112,990,1
2014-01-01,3,Sants-Montjuïc,18,Sants,76,3112,873,2
2014-01-01,3,Sants-Montjuïc,18,Sants,76,3113,826,1
2014-01-01,3,Sants-Montjuïc,18,Sants,76,3113,760,2
2014-01-01,3,Sants-Montjuïc,18,Sants,76,3114,774,1
2014-01-01,3,Sants-Montjuïc,18,Sants,76,3114,690,2
2014-01-01,4,Les Corts,19,les Corts,77,4001,647,1
2014-01-01,4,Les Corts,19,les Corts,77,4001,565,2
2014-01-01,4,Les Corts,19,les Corts,77,4002,946,1
2014-01-01,4,Les Corts,19,les Corts,77,4002,869,2
2014-01-01,4,Les Corts,19,les Corts,77,4003,537,1
2014-01-01,4,Les Corts,19,les Corts,77,4003,524,2
2014-01-01,4,Les Corts,19,les Corts,77,4004,537,1
2014-01-01,4,Les Corts,19,les Corts,77,4004,466,2
2014-01-01,4,Les Corts,19,les Corts,77,4005,660,1
2014-01-01,4,Les Corts,19,les Corts,77,4005,570,2
2014-01-01,4,Les Corts,19,les Corts,77,4006,611,1
2014-01-01,4,Les Corts,19,les Corts,77,4006,528,2
2014-01-01,4,Les Corts,19,les Corts,77,4007,618,1
2014-01-01,4,Les Corts,19,les Corts,77,4007,476,2
2014-01-01,4,Les Corts,19,les Corts,77,4008,565,1
2014-01-01,4,Les Corts,19,les Corts,77,4008,478,2
2014-01-01,4,Les Corts,19,les Corts,77,4009,776,1
2014-01-01,4,Les Corts,19,les Corts,77,4009,667,2
2014-01-01,4,Les Corts,19,les Corts,78,4010,503,1
2014-01-01,4,Les Corts,19,les Corts,78,4010,438,2
2014-01-01,4,Les Corts,19,les Corts,78,4011,875,1
2014-01-01,4,Les Corts,19,les Corts,78,4011,794,2
2014-01-01,4,Les Corts,19,les Corts,78,4012,772,1
2014-01-01,4,Les Corts,19,les Corts,78,4012,640,2
2014-01-01,4,Les Corts,19,les Corts,78,4013,686,1
2014-01-01,4,Les Corts,19,les Corts,78,4013,569,2
2014-01-01,4,Les Corts,19,les Corts,78,4014,434,1
2014-01-01,4,Les Corts,19,les Corts,78,4014,351,2
2014-01-01,4,Les Corts,19,les Corts,78,4015,1032,1
2014-01-01,4,Les Corts,19,les Corts,78,4015,857,2
2014-01-01,4,Les Corts,19,les Corts,78,4016,588,1
2014-01-01,4,Les Corts,19,les Corts,78,4016,535,2
2014-01-01,4,Les Corts,19,les Corts,79,4017,626,1
2014-01-01,4,Les Corts,19,les Corts,79,4017,488,2
2014-01-01,4,Les Corts,19,les Corts,79,4018,842,1
2014-01-01,4,Les Corts,19,les Corts,79,4018,683,2
2014-01-01,4,Les Corts,19,les Corts,79,4019,704,1
2014-01-01,4,Les Corts,19,les Corts,79,4019,566,2
2014-01-01,4,Les Corts,19,les Corts,79,4020,742,1
2014-01-01,4,Les Corts,19,les Corts,79,4020,650,2
2014-01-01,4,Les Corts,19,les Corts,79,4021,705,1
2014-01-01,4,Les Corts,19,les Corts,79,4021,575,2
2014-01-01,4,Les Corts,19,les Corts,80,4022,809,1
2014-01-01,4,Les Corts,19,les Corts,80,4022,715,2
2014-01-01,4,Les Corts,19,les Corts,81,4023,573,1
2014-01-01,4,Les Corts,19,les Corts,81,4023,525,2
2014-01-01,4,Les Corts,19,les Corts,81,4024,555,1
2014-01-01,4,Les Corts,19,les Corts,81,4024,513,2
2014-01-01,4,Les Corts,19,les Corts,82,4025,633,1
2014-01-01,4,Les Corts,19,les Corts,82,4025,574,2
2014-01-01,4,Les Corts,19,les Corts,82,4026,745,1
2014-01-01,4,Les Corts,19,les Corts,82,4026,610,2
2014-01-01,4,Les Corts,19,les Corts,82,4027,673,1
2014-01-01,4,Les Corts,19,les Corts,82,4027,550,2
2014-01-01,4,Les Corts,19,les Corts,83,4028,702,1
2014-01-01,4,Les Corts,19,les Corts,83,4028,627,2
2014-01-01,4,Les Corts,19,les Corts,83,4029,621,1
2014-01-01,4,Les Corts,19,les Corts,83,4029,538,2
2014-01-01,4,Les Corts,19,les Corts,83,4030,935,1
2014-01-01,4,Les Corts,19,les Corts,83,4030,807,2
2014-01-01,4,Les Corts,19,les Corts,84,4031,867,1
2014-01-01,4,Les Corts,19,les Corts,84,4031,1066,2
2014-01-01,4,Les Corts,19,les Corts,84,4032,842,1
2014-01-01,4,Les Corts,19,les Corts,84,4032,700,2
2014-01-01,4,Les Corts,19,les Corts,84,4033,652,1
2014-01-01,4,Les Corts,19,les Corts,84,4033,562,2
2014-01-01,4,Les Corts,19,les Corts,84,4034,792,1
2014-01-01,4,Les Corts,19,les Corts,84,4034,682,2
2014-01-01,4,Les Corts,19,les Corts,84,4035,771,1
2014-01-01,4,Les Corts,19,les Corts,84,4035,655,2
2014-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,85,4036,955,1
2014-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,85,4036,772,2
2014-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,85,4037,1121,1
2014-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,85,4037,964,2
2014-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,85,4038,673,1
2014-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,85,4038,574,2
2014-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,85,4039,643,1
2014-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,85,4039,563,2
2014-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,85,4040,837,1
2014-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,85,4040,739,2
2014-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,85,4041,702,1
2014-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,85,4041,596,2
2014-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,85,4042,921,1
2014-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,85,4042,802,2
2014-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,86,4043,912,1
2014-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,86,4043,750,2
2014-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,86,4044,864,1
2014-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,86,4044,787,2
2014-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,86,4045,742,1
2014-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,86,4045,652,2
2014-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,86,4046,1232,1
2014-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,86,4046,1183,2
2014-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,86,4047,824,1
2014-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,86,4047,742,2
2014-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,87,4048,807,1
2014-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,87,4048,710,2
2014-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,87,4049,596,1
2014-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,87,4049,544,2
2014-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,87,4084,733,1
2014-01-01,4,Les Corts,20,la Maternitat i Sant Ramon,87,4084,614,2
2014-01-01,4,Les Corts,21,Pedralbes,88,4050,1095,1
2014-01-01,4,Les Corts,21,Pedralbes,88,4050,940,2
2014-01-01,4,Les Corts,21,Pedralbes,88,4051,836,1
2014-01-01,4,Les Corts,21,Pedralbes,88,4051,700,2
2014-01-01,4,Les Corts,21,Pedralbes,88,4052,1148,1
2014-01-01,4,Les Corts,21,Pedralbes,88,4052,990,2
2014-01-01,4,Les Corts,21,Pedralbes,89,4053,810,1
2014-01-01,4,Les Corts,21,Pedralbes,89,4053,756,2
2014-01-01,4,Les Corts,21,Pedralbes,89,4054,560,1
2014-01-01,4,Les Corts,21,Pedralbes,89,4054,489,2
2014-01-01,4,Les Corts,21,Pedralbes,90,4055,794,1
2014-01-01,4,Les Corts,21,Pedralbes,90,4055,764,2
2014-01-01,4,Les Corts,21,Pedralbes,90,4056,954,1
2014-01-01,4,Les Corts,21,Pedralbes,90,4056,817,2
2014-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",91,5001,783,1
2014-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",91,5001,773,2
2014-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",92,5002,842,1
2014-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",92,5002,741,2
2014-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",92,5003,706,1
2014-01-01,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",92,5003,671,2
2014-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,93,5004,654,1
2014-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,93,5004,480,2
2014-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,93,5005,576,1
2014-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,93,5005,536,2
2014-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,891,1
2014-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,94,5006,884,2
2014-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,826,1
2014-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,95,5007,754,2
2014-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,95,5008,853,1
2014-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,95,5008,712,2
2014-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,976,1
2014-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,95,5009,780,2
2014-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,849,1
2014-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,95,5010,732,2
2014-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,95,5011,763,1
2014-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,95,5011,641,2
2014-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,95,5012,760,1
2014-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,95,5012,632,2
2014-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,95,5013,904,1
2014-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,95,5013,806,2
2014-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,96,5014,855,1
2014-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,96,5014,773,2
2014-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,96,5015,845,1
2014-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,96,5015,727,2
2014-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,96,5016,963,1
2014-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,96,5016,822,2
2014-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,96,5017,867,1
2014-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,96,5017,767,2
2014-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,96,5018,676,1
2014-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,96,5018,556,2
2014-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,96,5019,891,1
2014-01-01,5,Sarrià-Sant Gervasi,23,Sarrià,96,5019,780,2
2014-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5020,601,1
2014-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5020,480,2
2014-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5021,697,1
2014-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,97,5021,603,2
2014-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5022,991,1
2014-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5022,758,2
2014-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5023,809,1
2014-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5023,648,2
2014-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5024,996,1
2014-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,98,5024,845,2
2014-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5025,749,1
2014-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5025,676,2
2014-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5026,713,1
2014-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5026,646,2
2014-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5027,699,1
2014-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5027,656,2
2014-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5028,764,1
2014-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5028,701,2
2014-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5029,867,1
2014-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5029,809,2
2014-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5030,770,1
2014-01-01,5,Sarrià-Sant Gervasi,24,les Tres Torres,99,5030,687,2
2014-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,100,5031,868,1
2014-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,100,5031,740,2
2014-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,100,5032,900,1
2014-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,100,5032,747,2
2014-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,101,5033,729,1
2014-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,101,5033,606,2
2014-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,101,5034,656,1
2014-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,101,5034,499,2
2014-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5035,563,1
2014-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5035,534,2
2014-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5036,889,1
2014-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5036,777,2
2014-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5037,773,1
2014-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5037,598,2
2014-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5038,686,1
2014-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5038,591,2
2014-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5039,859,1
2014-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5039,716,2
2014-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5040,747,1
2014-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5040,635,2
2014-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5041,981,1
2014-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,102,5041,1019,2
2014-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5042,655,1
2014-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5042,572,2
2014-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5043,755,1
2014-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5043,650,2
2014-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5044,705,1
2014-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5044,566,2
2014-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5045,861,1
2014-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5045,704,2
2014-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5046,648,1
2014-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5046,497,2
2014-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5047,687,1
2014-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5047,584,2
2014-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5048,708,1
2014-01-01,5,Sarrià-Sant Gervasi,25,Sant Gervasi - la Bonanova,103,5048,568,2
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,876,1
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5049,754,2
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,856,1
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5050,736,2
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,827,1
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5051,739,2
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,837,1
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,104,5052,657,2
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,794,1
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5053,677,2
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5054,592,1
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5054,475,2
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5055,764,1
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,105,5055,690,2
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5056,716,1
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5056,516,2
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5057,905,1
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5057,803,2
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5058,857,1
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5058,704,2
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5059,871,1
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5059,673,2
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5060,634,1
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,106,5060,500,2
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5061,781,1
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5061,666,2
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5062,884,1
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5062,712,2
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5063,879,1
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5063,705,2
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5064,893,1
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5064,720,2
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5065,909,1
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,107,5065,716,2
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,108,5066,675,1
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,108,5066,528,2
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,108,5067,683,1
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,108,5067,569,2
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,108,5068,825,1
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,108,5068,691,2
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,108,5069,927,1
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,108,5069,757,2
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,109,5070,799,1
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,109,5070,643,2
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,109,5071,847,1
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,109,5071,705,2
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,109,5072,928,1
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,109,5072,685,2
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,109,5073,881,1
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,109,5073,714,2
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,109,5074,897,1
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,109,5074,769,2
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,110,5075,951,1
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,110,5075,721,2
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,110,5076,717,1
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,110,5076,600,2
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,110,5077,781,1
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,110,5077,612,2
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,110,5078,1089,1
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,110,5078,941,2
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,110,5079,666,1
2014-01-01,5,Sarrià-Sant Gervasi,26,Sant Gervasi - Galvany,110,5079,542,2
2014-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5080,739,1
2014-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5080,563,2
2014-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5081,852,1
2014-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5081,675,2
2014-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5082,866,1
2014-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5082,726,2
2014-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5083,696,1
2014-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5083,596,2
2014-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5084,768,1
2014-01-01,5,Sarrià-Sant Gervasi,27,el Putxet i el Farró,111,5084,598,2
