Any,Codi_districte,Nom_districte,Codi_barri,Nom_barri,Seccio_censal,Edat_mitjana
2023,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",45,131.2
2023,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",46,125.1
2023,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",47,122.1
2023,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",48,127.6
2023,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",49,97.3
2023,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",50,122.1
2023,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",51,127.3
2023,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",52,111.5
2023,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",53,98.2
2023,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",54,102.3
2023,1,Ciutat Vella,4,"Sant Pere, Santa Caterina i la Ribera",55,70.9
2023,2,L'Eixample,5,el Fort Pienc,1,58.6
2023,2,L'Eixample,5,el Fort Pienc,2,56.2
2023,2,L'Eixample,5,el Fort Pienc,3,64.5
2023,2,L'Eixample,5,el Fort Pienc,4,58.3
2023,2,L'Eixample,5,el Fort Pienc,5,53.2
2023,2,L'Eixample,5,el Fort Pienc,6,63.9
2023,2,L'Eixample,5,el Fort Pienc,7,59.9
2023,2,L'Eixample,5,el Fort Pienc,8,60.4
2023,2,L'Eixample,5,el Fort Pienc,9,58.3
2023,2,L'Eixample,5,el Fort Pienc,10,55.3
2023,2,L'Eixample,5,el Fort Pienc,11,54.2
2023,2,L'Eixample,5,el Fort Pienc,12,56.4
2023,2,L'Eixample,5,el Fort Pienc,13,85
2023,2,L'Eixample,5,el Fort Pienc,14,88.9
2023,2,L'Eixample,5,el Fort Pienc,15,72.3
2023,2,L'Eixample,5,el Fort Pienc,16,66.3
2023,2,L'Eixample,5,el Fort Pienc,17,59.8
2023,2,L'Eixample,5,el Fort Pienc,18,62.1
2023,2,L'Eixample,5,el Fort Pienc,19,66
2023,2,L'Eixample,5,el Fort Pienc,20,75.9
2023,2,L'Eixample,6,la Sagrada Família,21,62
2023,2,L'Eixample,6,la Sagrada Família,22,63.5
2023,2,L'Eixample,6,la Sagrada Família,23,51.6
2023,2,L'Eixample,6,la Sagrada Família,24,68.9
2023,2,L'Eixample,6,la Sagrada Família,25,62.3
2023,2,L'Eixample,6,la Sagrada Família,26,64.7
2023,2,L'Eixample,6,la Sagrada Família,27,66.6
2023,2,L'Eixample,6,la Sagrada Família,28,68.9
2023,2,L'Eixample,6,la Sagrada Família,29,50.6
2023,2,L'Eixample,6,la Sagrada Família,30,61.6
2023,2,L'Eixample,6,la Sagrada Família,31,59
2023,2,L'Eixample,6,la Sagrada Família,32,58.1
2023,2,L'Eixample,6,la Sagrada Família,33,57
2023,2,L'Eixample,6,la Sagrada Família,34,72.3
2023,2,L'Eixample,6,la Sagrada Família,35,63.9
2023,2,L'Eixample,6,la Sagrada Família,36,63
2023,2,L'Eixample,6,la Sagrada Família,37,51.2
2023,2,L'Eixample,6,la Sagrada Família,38,54.4
2023,2,L'Eixample,6,la Sagrada Família,39,71.8
2023,2,L'Eixample,6,la Sagrada Família,40,72
2023,2,L'Eixample,6,la Sagrada Família,41,70.5
2023,2,L'Eixample,6,la Sagrada Família,42,51.7
2023,2,L'Eixample,6,la Sagrada Família,43,58.6
2023,2,L'Eixample,6,la Sagrada Família,44,63
2023,2,L'Eixample,6,la Sagrada Família,45,64.4
2023,2,L'Eixample,6,la Sagrada Família,46,72.3
2023,2,L'Eixample,6,la Sagrada Família,47,60
2023,2,L'Eixample,6,la Sagrada Família,48,65.6
2023,2,L'Eixample,6,la Sagrada Família,49,69.2
2023,2,L'Eixample,6,la Sagrada Família,50,74.1
2023,2,L'Eixample,6,la Sagrada Família,51,84.8
2023,2,L'Eixample,6,la Sagrada Família,52,73
2023,2,L'Eixample,6,la Sagrada Família,53,67.7
2023,2,L'Eixample,6,la Sagrada Família,54,75.9
2023,2,L'Eixample,7,la Dreta de l'Eixample,55,77.5
2023,2,L'Eixample,7,la Dreta de l'Eixample,56,71.3
2023,2,L'Eixample,7,la Dreta de l'Eixample,57,81.2
2023,2,L'Eixample,7,la Dreta de l'Eixample,58,85.7
2023,2,L'Eixample,7,la Dreta de l'Eixample,59,76.7
2023,2,L'Eixample,7,la Dreta de l'Eixample,60,69
2023,2,L'Eixample,7,la Dreta de l'Eixample,61,80.1
2023,2,L'Eixample,7,la Dreta de l'Eixample,62,102.2
2023,2,L'Eixample,7,la Dreta de l'Eixample,63,86.1
2023,2,L'Eixample,7,la Dreta de l'Eixample,64,73.5
2023,2,L'Eixample,7,la Dreta de l'Eixample,65,105
2023,2,L'Eixample,7,la Dreta de l'Eixample,66,67.9
2023,2,L'Eixample,7,la Dreta de l'Eixample,67,80.4
2023,2,L'Eixample,7,la Dreta de l'Eixample,68,84.8
2023,2,L'Eixample,7,la Dreta de l'Eixample,69,74.9
2023,2,L'Eixample,7,la Dreta de l'Eixample,70,83
2023,2,L'Eixample,7,la Dreta de l'Eixample,71,84.3
2023,2,L'Eixample,7,la Dreta de l'Eixample,72,83.9
2023,2,L'Eixample,7,la Dreta de l'Eixample,73,92.1
2023,2,L'Eixample,7,la Dreta de l'Eixample,74,113.8
2023,2,L'Eixample,7,la Dreta de l'Eixample,75,103.9
2023,2,L'Eixample,7,la Dreta de l'Eixample,76,92.2
2023,2,L'Eixample,7,la Dreta de l'Eixample,77,83.6
2023,2,L'Eixample,7,la Dreta de l'Eixample,78,76.5
2023,2,L'Eixample,7,la Dreta de l'Eixample,79,86
2023,2,L'Eixample,7,la Dreta de l'Eixample,80,91.5
2023,2,L'Eixample,7,la Dreta de l'Eixample,81,94.3
2023,2,L'Eixample,7,la Dreta de l'Eixample,82,82.1
2023,2,L'Eixample,7,la Dreta de l'Eixample,83,88.1
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,84,100.8
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,85,85.6
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,86,93.2
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,87,80.1
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,88,88.5
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,89,96.3
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,90,113.3
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,91,101.6
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,92,102.3
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,93,81.8
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,94,79.3
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,95,88.1
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,96,87
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,97,82.6
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,98,98.2
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,99,91.1
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,100,53.4
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,101,73.4
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,102,78.7
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,103,90.8
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,104,54.7
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,105,78.4
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,106,80.9
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,107,66.1
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,108,65.4
2023,2,L'Eixample,8,l'Antiga Esquerra de l'Eixample,109,65.3
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,110,67.2
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,111,64.6
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,112,50.3
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,113,41.8
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,114,56.8
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,115,79.2
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,116,55.9
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,117,54.4
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,118,57.4
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,119,57.3
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,120,91.3
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,121,52.5
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,122,52.4
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,123,72
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,124,46.4
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,125,53.3
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,126,49.9
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,127,60.1
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,128,71.3
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,129,61.7
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,130,49.9
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,131,64
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,132,65.8
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,133,64.8
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,134,70
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,135,80.5
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,136,59.2
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,137,71.4
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,138,55.6
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,139,75.3
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,140,76.7
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,141,66.8
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,142,78.9
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,143,73.3
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,144,84.5
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,145,83.3
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,146,69.3
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,147,69.8
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,148,58.6
2023,2,L'Eixample,9,la Nova Esquerra de l'Eixample,149,81
2023,2,L'Eixample,10,Sant Antoni,150,85.1
2023,2,L'Eixample,10,Sant Antoni,151,78
2023,2,L'Eixample,10,Sant Antoni,152,63.3
2023,2,L'Eixample,10,Sant Antoni,153,55.9
2023,2,L'Eixample,10,Sant Antoni,154,79.2
2023,2,L'Eixample,10,Sant Antoni,155,75
2023,2,L'Eixample,10,Sant Antoni,156,56.6
2023,2,L'Eixample,10,Sant Antoni,157,64.7
2023,2,L'Eixample,10,Sant Antoni,158,72.3
2023,2,L'Eixample,10,Sant Antoni,159,79.4
2023,2,L'Eixample,10,Sant Antoni,160,76.4
2023,2,L'Eixample,10,Sant Antoni,161,75.4
2023,2,L'Eixample,10,Sant Antoni,162,71.5
2023,2,L'Eixample,10,Sant Antoni,163,77
2023,2,L'Eixample,10,Sant Antoni,164,113.9
2023,2,L'Eixample,10,Sant Antoni,165,86.2
2023,2,L'Eixample,10,Sant Antoni,166,91.5
2023,2,L'Eixample,10,Sant Antoni,167,67.5
2023,2,L'Eixample,10,Sant Antoni,168,79.6
2023,2,L'Eixample,10,Sant Antoni,169,101.4
2023,2,L'Eixample,10,Sant Antoni,170,78.7
2023,2,L'Eixample,10,Sant Antoni,171,80.6
2023,2,L'Eixample,10,Sant Antoni,172,91.3
2023,2,L'Eixample,10,Sant Antoni,173,80.3
2023,3,Sants-Montjuïc,11,el Poble Sec,1,62.8
2023,3,Sants-Montjuïc,11,el Poble Sec,2,84.2
2023,3,Sants-Montjuïc,11,el Poble Sec,3,87.4
2023,3,Sants-Montjuïc,11,el Poble Sec,4,74
2023,3,Sants-Montjuïc,11,el Poble Sec,5,71.2
2023,3,Sants-Montjuïc,11,el Poble Sec,6,71
2023,3,Sants-Montjuïc,11,el Poble Sec,7,71.1
2023,3,Sants-Montjuïc,11,el Poble Sec,8,98.3
2023,3,Sants-Montjuïc,11,el Poble Sec,9,73.5
2023,3,Sants-Montjuïc,11,el Poble Sec,10,90.9
2023,3,Sants-Montjuïc,11,el Poble Sec,11,105.3
2023,3,Sants-Montjuïc,11,el Poble Sec,12,100
2023,3,Sants-Montjuïc,11,el Poble Sec,13,104
2023,3,Sants-Montjuïc,11,el Poble Sec,14,98
2023,3,Sants-Montjuïc,11,el Poble Sec,15,92.6
2023,3,Sants-Montjuïc,11,el Poble Sec,16,76.6
2023,3,Sants-Montjuïc,11,el Poble Sec,17,96.7
2023,3,Sants-Montjuïc,11,el Poble Sec,18,67
2023,3,Sants-Montjuïc,11,el Poble Sec,19,74.9
2023,3,Sants-Montjuïc,11,el Poble Sec,20,48.7
2023,3,Sants-Montjuïc,11,el Poble Sec,21,49.4
2023,3,Sants-Montjuïc,11,el Poble Sec,22,63.3
2023,3,Sants-Montjuïc,11,el Poble Sec,23,77.4
2023,3,Sants-Montjuïc,11,el Poble Sec,24,88.7
2023,3,Sants-Montjuïc,12,la Marina del Prat Vermell,25,32.2
2023,3,Sants-Montjuïc,13,la Marina de Port,26,49.5
2023,3,Sants-Montjuïc,13,la Marina de Port,27,35.8
2023,3,Sants-Montjuïc,13,la Marina de Port,28,20.8
2023,3,Sants-Montjuïc,13,la Marina de Port,29,39.7
2023,3,Sants-Montjuïc,13,la Marina de Port,30,53.7
2023,3,Sants-Montjuïc,13,la Marina de Port,31,47
2023,3,Sants-Montjuïc,13,la Marina de Port,32,35.8
2023,3,Sants-Montjuïc,13,la Marina de Port,33,63.7
2023,3,Sants-Montjuïc,13,la Marina de Port,34,46.1
2023,3,Sants-Montjuïc,13,la Marina de Port,35,47.3
2023,3,Sants-Montjuïc,13,la Marina de Port,36,40.6
2023,3,Sants-Montjuïc,13,la Marina de Port,37,40.7
2023,3,Sants-Montjuïc,13,la Marina de Port,38,45.9
2023,3,Sants-Montjuïc,13,la Marina de Port,39,45.1
2023,3,Sants-Montjuïc,14,la Font de la Guatlla,40,40.7
2023,3,Sants-Montjuïc,14,la Font de la Guatlla,41,58.1
2023,3,Sants-Montjuïc,14,la Font de la Guatlla,42,64.5
2023,3,Sants-Montjuïc,14,la Font de la Guatlla,43,54.3
2023,3,Sants-Montjuïc,14,la Font de la Guatlla,44,65.1
2023,3,Sants-Montjuïc,14,la Font de la Guatlla,45,60
2023,3,Sants-Montjuïc,14,la Font de la Guatlla,46,45.4
2023,3,Sants-Montjuïc,15,Hostafrancs,47,78.6
2023,3,Sants-Montjuïc,15,Hostafrancs,48,70.1
2023,3,Sants-Montjuïc,15,Hostafrancs,49,78
2023,3,Sants-Montjuïc,15,Hostafrancs,50,75.2
2023,3,Sants-Montjuïc,15,Hostafrancs,51,84.7
2023,3,Sants-Montjuïc,15,Hostafrancs,52,79.1
2023,3,Sants-Montjuïc,15,Hostafrancs,53,75.8
2023,3,Sants-Montjuïc,15,Hostafrancs,54,59.5
2023,3,Sants-Montjuïc,15,Hostafrancs,55,49
2023,3,Sants-Montjuïc,15,Hostafrancs,56,49.5
2023,3,Sants-Montjuïc,16,la Bordeta,57,53.9
2023,3,Sants-Montjuïc,16,la Bordeta,58,35.1
2023,3,Sants-Montjuïc,16,la Bordeta,59,55.6
2023,3,Sants-Montjuïc,16,la Bordeta,60,52.7
2023,3,Sants-Montjuïc,16,la Bordeta,61,67.6
2023,3,Sants-Montjuïc,16,la Bordeta,62,73.9
2023,3,Sants-Montjuïc,16,la Bordeta,63,59.6
2023,3,Sants-Montjuïc,16,la Bordeta,64,23.9
2023,3,Sants-Montjuïc,16,la Bordeta,65,41.8
2023,3,Sants-Montjuïc,16,la Bordeta,66,49
2023,3,Sants-Montjuïc,16,la Bordeta,67,49.3
2023,3,Sants-Montjuïc,16,la Bordeta,68,52.9
2023,3,Sants-Montjuïc,16,la Bordeta,69,46.5
2023,3,Sants-Montjuïc,17,Sants-Badal,70,56
2023,3,Sants-Montjuïc,17,Sants-Badal,71,61.8
2023,3,Sants-Montjuïc,17,Sants-Badal,72,68
2023,3,Sants-Montjuïc,17,Sants-Badal,73,61.1
2023,3,Sants-Montjuïc,17,Sants-Badal,74,59
2023,3,Sants-Montjuïc,17,Sants-Badal,75,55.3
2023,3,Sants-Montjuïc,17,Sants-Badal,76,53.1
2023,3,Sants-Montjuïc,17,Sants-Badal,77,51.6
2023,3,Sants-Montjuïc,17,Sants-Badal,78,57.1
2023,3,Sants-Montjuïc,17,Sants-Badal,79,63.4
2023,3,Sants-Montjuïc,17,Sants-Badal,80,52.3
2023,3,Sants-Montjuïc,17,Sants-Badal,81,56.7
2023,3,Sants-Montjuïc,17,Sants-Badal,82,55.1
2023,3,Sants-Montjuïc,17,Sants-Badal,83,57.7
2023,3,Sants-Montjuïc,17,Sants-Badal,84,50.8
2023,3,Sants-Montjuïc,17,Sants-Badal,85,58.2
2023,3,Sants-Montjuïc,18,Sants,86,46.9
2023,3,Sants-Montjuïc,18,Sants,87,58.6
2023,3,Sants-Montjuïc,18,Sants,88,64.1
2023,3,Sants-Montjuïc,18,Sants,89,53.6
2023,3,Sants-Montjuïc,18,Sants,90,54
2023,3,Sants-Montjuïc,18,Sants,91,78.8
2023,3,Sants-Montjuïc,18,Sants,92,61.9
2023,3,Sants-Montjuïc,18,Sants,93,60.8
2023,3,Sants-Montjuïc,18,Sants,94,61.7
2023,3,Sants-Montjuïc,18,Sants,95,64.6
2023,3,Sants-Montjuïc,18,Sants,96,85.7
2023,3,Sants-Montjuïc,18,Sants,97,78.9
2023,3,Sants-Montjuïc,18,Sants,98,69
2023,3,Sants-Montjuïc,18,Sants,99,88.9
2023,3,Sants-Montjuïc,18,Sants,100,74.7
2023,3,Sants-Montjuïc,18,Sants,101,78.4
2023,3,Sants-Montjuïc,18,Sants,102,71.8
2023,3,Sants-Montjuïc,18,Sants,103,55.7
2023,3,Sants-Montjuïc,18,Sants,104,92.5
2023,3,Sants-Montjuïc,18,Sants,105,81.6
2023,3,Sants-Montjuïc,18,Sants,106,104.2
2023,3,Sants-Montjuïc,18,Sants,107,66.6
2023,3,Sants-Montjuïc,18,Sants,108,77.1
2023,3,Sants-Montjuïc,18,Sants,109,77
2023,3,Sants-Montjuïc,18,Sants,110,69
2023,3,Sants-Montjuïc,18,Sants,111,69.4
2023,3,Sants-Montjuïc,18,Sants,112,53.8
2023,3,Sants-Montjuïc,18,Sants,113,55.2
2023,3,Sants-Montjuïc,18,Sants,114,51.7
2023,3,Sants-Montjuïc,13,la Marina de Port,211,39.9
2023,3,Sants-Montjuïc,13,la Marina de Port,212,54.9
2023,3,Sants-Montjuïc,13,la Marina de Port,213,54.3
2023,4,Les Corts,19,les Corts,1,57
2023,4,Les Corts,19,les Corts,2,42.4
2023,4,Les Corts,19,les Corts,3,46
2023,4,Les Corts,19,les Corts,4,50.7
2023,4,Les Corts,19,les Corts,5,54.3
2023,4,Les Corts,19,les Corts,6,50.7
2023,4,Les Corts,19,les Corts,7,51.3
2023,4,Les Corts,19,les Corts,8,62.9
2023,4,Les Corts,19,les Corts,9,55.9
2023,4,Les Corts,19,les Corts,10,43.2
2023,4,Les Corts,19,les Corts,11,49.3
2023,4,Les Corts,19,les Corts,12,47.5
2023,4,Les Corts,19,les Corts,13,45.8
2023,4,Les Corts,19,les Corts,14,45.5
2023,4,Les Corts,19,les Corts,15,51.4
2023,4,Les Corts,19,les Corts,16,56.2
2023,4,Les Corts,19,les Corts,17,52.7
2023,4,Les Corts,19,les Corts,18,60.5
2023,4,Les Corts,19,les Corts,19,62.7
2023,4,Les Corts,19,les Corts,20,53.6
2023,4,Les Corts,19,les Corts,21,58.3
2023,4,Les Corts,19,les Corts,22,49.7
2023,4,Les Corts,19,les Corts,23,42.8
2023,4,Les Corts,19,les Corts,24,41.5
2023,4,Les Corts,19,les Corts,25,54.2
2023,4,Les Corts,19,les Corts,26,57
2023,4,Les Corts,19,les Corts,27,50.7
2023,4,Les Corts,19,les Corts,28,61.9
2023,4,Les Corts,19,les Corts,29,48.3
2023,4,Les Corts,19,les Corts,30,50.3
2023,4,Les Corts,19,les Corts,31,51.7
2023,4,Les Corts,19,les Corts,32,52.9
2023,4,Les Corts,19,les Corts,33,62.5
2023,4,Les Corts,19,les Corts,34,48.4
2023,4,Les Corts,19,les Corts,35,47.4
2023,4,Les Corts,20,la Maternitat i Sant Ramon,36,62.7
2023,4,Les Corts,20,la Maternitat i Sant Ramon,37,51.6
2023,4,Les Corts,20,la Maternitat i Sant Ramon,38,48.1
2023,4,Les Corts,20,la Maternitat i Sant Ramon,39,50.7
2023,4,Les Corts,20,la Maternitat i Sant Ramon,40,62.6
2023,4,Les Corts,20,la Maternitat i Sant Ramon,41,54
2023,4,Les Corts,20,la Maternitat i Sant Ramon,42,49
2023,4,Les Corts,20,la Maternitat i Sant Ramon,43,47.2
2023,4,Les Corts,20,la Maternitat i Sant Ramon,44,52.2
2023,4,Les Corts,20,la Maternitat i Sant Ramon,45,48.9
2023,4,Les Corts,20,la Maternitat i Sant Ramon,46,47.9
2023,4,Les Corts,20,la Maternitat i Sant Ramon,47,39.1
2023,4,Les Corts,20,la Maternitat i Sant Ramon,48,48
2023,4,Les Corts,20,la Maternitat i Sant Ramon,49,53.4
2023,4,Les Corts,21,Pedralbes,50,48.2
2023,4,Les Corts,21,Pedralbes,51,61.8
2023,4,Les Corts,21,Pedralbes,52,47.1
2023,4,Les Corts,21,Pedralbes,53,52.3
2023,4,Les Corts,21,Pedralbes,54,50.7
2023,4,Les Corts,21,Pedralbes,55,46.1
2023,4,Les Corts,21,Pedralbes,56,50.1
2023,4,Les Corts,20,la Maternitat i Sant Ramon,84,54.6
2023,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",1,47.3
2023,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",2,56.9
2023,5,Sarrià-Sant Gervasi,22,"Vallvidrera, el Tibidabo i les Planes",3,52.9
2023,5,Sarrià-Sant Gervasi,23,Sarrià,4,50.2
2023,5,Sarrià-Sant Gervasi,23,Sarrià,5,48.3
2023,5,Sarrià-Sant Gervasi,23,Sarrià,6,46.3
2023,5,Sarrià-Sant Gervasi,23,Sarrià,7,62.8
2023,5,Sarrià-Sant Gervasi,23,Sarrià,8,62.6
2023,5,Sarrià-Sant Gervasi,23,Sarrià,9,57.6
2023,5,Sarrià-Sant Gervasi,23,Sarrià,10,65.1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,11,64.1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,12,59.1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,13,68
2023,5,Sarrià-Sant Gervasi,23,Sarrià,14,45.8
2023,5,Sarrià-Sant Gervasi,23,Sarrià,15,47
2023,5,Sarrià-Sant Gervasi,23,Sarrià,16,66.3
2023,5,Sarrià-Sant Gervasi,23,Sarrià,17,55.8
2023,5,Sarrià-Sant Gervasi,23,Sarrià,18,57.1
2023,5,Sarrià-Sant Gervasi,23,Sarrià,19,52.5
2023,5,Sarrià-Sant Gervasi,24,les Tres Torres,20,55
2023,5,Sarrià-Sant Gervasi,24,les Tres Torres,21,29.1
2023,5,Sarrià-Sant Gervasi,24,les Tres Torres,22,53.2
2023,5,Sarrià-Sant Gervasi,24,les Tres Torres,23,59.1
2023,5,Sarrià-Sant Gervasi,24,les Tres Torres,24,57.8
2023,5,Sarrià-Sant Gervasi,24,les Tres Torres,25,55.1
2023,5,Sarrià-Sant Gervasi,24,les Tres Torres,26,56.7
2023,5,Sarrià-Sant Gervasi,24,les Tres Torres,27,53
2023,5,Sarrià-Sant Gervasi,24,les Tres Torres,28,51.9
2023,5,Sarrià-Sant Gervasi,24,les Tres Torres,29,47.9
2023,5,Sarrià-Sant Gervasi,24,les Tres Torres,30,47.7
2023,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,31,56.2
2023,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,32,45.9
2023,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,33,57.4
2023,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,34,65.8
2023,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,35,58.9
2023,5,Sarrià-Sant Gervasi,25,Sant Gervasi- la Bonanova,36,60.3
